step,time,agent,omega,rho,psi_tilde,phi
18,0.9,2,0.0,0.9925771184287988,0.9953498872436759,0.0
18,0.9,3,0.0,0.9925771184287988,0.9953498872436759,0.0
18,0.9,4,0.0,0.9925771184287988,0.9953498872436759,0.0
18,0.9,5,0.0,0.9925771184287988,0.9953498872436759,0.0
19,0.9500000000000001,0,0.0,0.9925834176097823,0.9953538426168996,0.0
19,0.9500000000000001,1,0.0,0.9925834176097823,0.9953538426168996,0.0
19,0.9500000000000001,2,0.0,0.9925834176097823,0.9953538426168996,0.0
19,0.9500000000000001,3,0.0,0.9925834176097823,0.9953538426168996,0.0
19,0.9500000000000001,4,0.0,0.9925834176097823,0.9953538426168996,0.0
19,0.9500000000000001,5,0.0,0.9925834176097823,0.9953538426168996,0.0
20,1.0,0,0.0,0.992589291180948,0.9953575307276199,0.0
20,1.0,1,0.0,0.992589291180948,0.9953575307276199,0.0
20,1.0,2,0.0,0.992589291180948,0.9953575307276199,0.0
20,1.0,3,0.0,0.992589291180948,0.9953575307276199,0.0
20,1.0,4,0.0,0.992589291180948,0.9953575307276199,0.0
20,1.0,5,0.0,0.992589291180948,0.9953575307276199,0.0
21,1.05,0,0.0,0.9925947375902056,0.9953609506042302,0.0
21,1.05,1,0.0,0.9925947375902056,0.9953609506042302,0.0
21,1.05,2,0.0,0.9925947375902056,0.9953609506042302,0.0
21,1.05,3,0.0,0.9925947375902058,0.9953609506042304,0.0
21,1.05,4,0.0,0.9925947375902056,0.9953609506042302,0.0
21,1.05,5,0.0,0.9925947375902056,0.9953609506042302,0.0
22,1.1,0,0.0,0.9925997552670516,0.995364101263359,0.0
22,1.1,1,0.0,0.9925997552670516,0.995364101263359,0.0
22,1.1,2,0.0,0.9925997552670516,0.995364101263359,0.0
22,1.1,3,0.0,0.9925997552670516,0.995364101263359,0.0
22,1.1,4,0.0,0.9925997552670516,0.995364101263359,0.0
22,1.1,5,0.0,0.9925997552670516,0.995364101263359,0.0
23,1.1500000000000001,0,0.0,0.9926043426212467,0.9953669817090369,0.0
23,1.1500000000000001,1,0.0,0.9926043426212467,0.9953669817090369,0.0
23,1.1500000000000001,2,0.0,0.9926043426212467,0.9953669817090369,0.0
23,1.1500000000000001,3,0.0,0.9926043426212467,0.9953669817090369,0.0
23,1.1500000000000001,4,0.0,0.9926043426212467,0.995366981709037,0.0
23,1.1500000000000001,5,0.0,0.9926043426212467,0.9953669817090369,0.0
24,1.2000000000000002,0,0.0,0.9926084980414964,0.9953695909318662,0.0
24,1.2000000000000002,1,0.0,0.9926084980414964,0.9953695909318662,0.0
24,1.2000000000000002,2,0.0,0.9926084980414964,0.9953695909318662,0.0
24,1.2000000000000002,3,0.0,0.9926084980414964,0.9953695909318662,0.0
24,1.2000000000000002,4,0.0,0.9926084980414964,0.9953695909318662,0.0
24,1.2000000000000002,5,0.0,0.992608498041496,0.9953695909318658,0.0
25,1.25,0,0.0,0.9926122198941183,0.9953719279081804,0.0
25,1.25,1,0.0,0.9926122198941183,0.9953719279081804,0.0
25,1.25,2,0.0,0.9926122198941183,0.9953719279081804,0.0
25,1.25,3,0.0,0.9926122198941183,0.9953719279081804,0.0
25,1.25,4,0.0,0.9926122198941183,0.9953719279081804,0.0
25,1.25,5,0.0,0.9926122198941181,0.9953719279081802,0.0
26,1.3,0,0.0,0.9926155065217044,0.995373991599203,0.0
26,1.3,1,0.0,0.9926155065217044,0.995373991599203,0.0
26,1.3,2,0.0,0.9926155065217044,0.995373991599203,0.0
26,1.3,3,0.0,0.9926155065217044,0.995373991599203,0.0
26,1.3,4,0.0,0.9926155065217044,0.995373991599203,0.0
26,1.3,5,0.0,0.9926155065217042,0.9953739915992029,0.0
27,1.35,0,0.0,0.9926183562417759,0.9953757809501996,0.0
27,1.35,1,0.0,0.9926183562417759,0.9953757809501996,0.0
27,1.35,2,0.0,0.9926183562417759,0.9953757809501996,0.0
27,1.35,3,0.0,0.9926183562417759,0.9953757809501996,0.0
27,1.35,4,0.0,0.9926183562417759,0.9953757809501996,0.0
27,1.35,5,0.0,0.9926183562417759,0.9953757809501996,0.0
28,1.4000000000000001,0,0.0,0.9926207673454317,0.995377294889626,0.0
28,1.4000000000000001,1,0.0,0.9926207673454317,0.995377294889626,0.0
28,1.4000000000000001,2,0.0,0.9926207673454317,0.995377294889626,0.0
28,1.4000000000000001,3,0.0,0.9926207673454317,0.995377294889626,0.0
28,1.4000000000000001,4,0.0,0.9926207673454317,0.995377294889626,0.0
28,1.4000000000000001,5,0.0,0.9926207673454319,0.9953772948896261,0.0
29,1.4500000000000002,0,0.0,0.9926227380959924,0.9953785323282748,0.0
29,1.4500000000000002,1,0.0,0.9926227380959924,0.9953785323282748,0.0
29,1.4500000000000002,2,0.0,0.9926227380959924,0.9953785323282748,0.0
29,1.4500000000000002,3,0.0,0.9926227380959924,0.9953785323282748,0.0
29,1.4500000000000002,4,0.0,0.9926227380959924,0.9953785323282748,0.0
29,1.4500000000000002,5,0.0,0.9926227380959924,0.9953785323282748,0.0
30,1.5,0,0.0,0.9926242667276326,0.9953794921584133,0.0
30,1.5,1,0.0,0.9926242667276326,0.9953794921584133,0.0
30,1.5,2,0.0,0.9926242667276326,0.9953794921584133,0.0
30,1.5,3,0.0,0.9926242667276326,0.9953794921584133,0.0
30,1.5,4,0.0,0.9926242667276328,0.9953794921584134,0.0
30,1.5,5,0.0,0.9926242667276328,0.9953794921584134,0.0
31,1.55,0,0.0,0.9926253514440146,0.9953801732529226,0.0
31,1.55,1,0.0,0.9926253514440146,0.9953801732529226,0.0
31,1.55,2,0.0,0.9926253514440146,0.9953801732529226,0.0
31,1.55,3,0.0,0.9926253514440146,0.9953801732529226,0.0
31,1.55,4,0.0,0.9926253514440146,0.9953801732529226,0.0
31,1.55,5,0.0,0.9926253514440146,0.9953801732529226,0.0
32,1.6,0,0.0,0.9926259904169099,0.9953805744644293,0.0
32,1.6,1,0.0,0.9926259904169099,0.9953805744644293,0.0
32,1.6,2,0.0,0.9926259904169099,0.9953805744644293,0.0
32,1.6,3,0.0,0.9926259904169099,0.9953805744644293,0.0
32,1.6,4,0.0,0.9926259904169099,0.9953805744644293,0.0
32,1.6,5,0.0,0.9926259904169099,0.9953805744644293,0.0
33,1.6500000000000001,0,0.0,0.9926261817848168,0.995380694624434,0.0
33,1.6500000000000001,1,0.0,0.9926261817848168,0.995380694624434,0.0
33,1.6500000000000001,2,0.0,0.9926261817848168,0.995380694624434,0.0
33,1.6500000000000001,3,0.0,0.992626181784817,0.9953806946244342,0.0
33,1.6500000000000001,4,0.0,0.9926261817848168,0.995380694624434,0.0
33,1.6500000000000001,5,0.0,0.9926261817848168,0.995380694624434,0.0
34,1.7000000000000002,0,0.0,0.9926259236515735,0.9953805325424377,0.0
34,1.7000000000000002,1,0.0,0.9926259236515735,0.9953805325424377,0.0
34,1.7000000000000002,2,0.0,0.9926259236515735,0.9953805325424377,0.0
34,1.7000000000000002,3,0.0,0.9926259236515735,0.9953805325424376,0.0
34,1.7000000000000002,4,0.0,0.9926259236515735,0.9953805325424377,0.0
34,1.7000000000000002,5,0.0,0.9926259236515735,0.9953805325424376,0.0
35,1.75,0,0.0,0.9926252140849607,0.99538008700506,0.0
35,1.75,1,0.0,0.9926252140849607,0.99538008700506,0.0
35,1.75,2,0.0,0.9926252140849607,0.99538008700506,0.0
35,1.75,3,0.0,0.9926252140849607,0.99538008700506,0.0
35,1.75,4,0.0,0.9926252140849607,0.99538008700506,0.0
35,1.75,5,0.0,0.9926252140849607,0.99538008700506,0.0
36,1.8,0,0.0,0.9926240511153028,0.9953793567751587,0.0
36,1.8,1,0.0,0.9926240511153028,0.9953793567751587,0.0
36,1.8,2,0.0,0.9926240511153028,0.9953793567751587,0.0
36,1.8,3,0.0,0.9926240511153028,0.9953793567751587,0.0
36,1.8,4,0.0,0.9926240511153028,0.9953793567751587,0.0
36,1.8,5,0.0,0.9926240511153028,0.9953793567751587,0.0
37,1.85,0,0.0,0.9926224327340603,0.995378340590941,0.0
37,1.85,1,0.0,0.9926224327340603,0.995378340590941,0.0
37,1.85,2,0.0,0.9926224327340603,0.995378340590941,0.0
37,1.85,3,0.0,0.9926224327340603,0.995378340590941,0.0
37,1.85,4,0.0,0.9926224327340603,0.995378340590941,0.0
37,1.85,5,0.0,0.9926224327340609,0.9953783405909413,0.0
38,1.9000000000000001,0,0.0,0.9926203568924143,0.9953770371650724,0.0
38,1.9000000000000001,1,0.0,0.9926203568924143,0.9953770371650724,0.0
38,1.9000000000000001,2,0.0,0.9926203568924141,0.9953770371650723,0.0
38,1.9000000000000001,3,0.0,0.9926203568924141,0.9953770371650723,0.0
38,1.9000000000000001,4,0.0,0.9926203568924143,0.9953770371650724,0.0
38,1.9000000000000001,5,0.0,0.9926203568924143,0.9953770371650724,0.0
39,1.9500000000000002,0,0.0,0.9926178214998465,0.9953754451837799,0.0
39,1.9500000000000002,1,0.0,0.9926178214998465,0.9953754451837799,0.0
39,1.9500000000000002,2,0.0,0.9926178214998465,0.9953754451837799,0.0
39,1.9500000000000002,3,0.0,0.9926178214998465,0.9953754451837799,0.0
39,1.9500000000000002,4,0.0,0.9926178214998465,0.9953754451837799,0.0
39,1.9500000000000002,5,0.0,0.9926178214998465,0.9953754451837799,0.0
40,2.0,0,0.0,0.9926148244227107,0.9953735633059521,0.0
40,2.0,1,0.0,0.9926148244227107,0.9953735633059521,0.0
40,2.0,2,0.0,0.9926148244227107,0.9953735633059521,0.0
40,2.0,3,0.0,0.9926148244227107,0.9953735633059521,0.0
40,2.0,4,0.0,0.9926148244227107,0.9953735633059521,0.0
40,2.0,5,0.0,0.9926148244227109,0.9953735633059523,0.0
41,2.0500000000000003,0,0.0,0.9926113634827982,0.9953713901622337,0.0
41,2.0500000000000003,1,0.0,0.9926113634827982,0.9953713901622337,0.0
41,2.0500000000000003,2,0.0,0.9926113634827982,0.9953713901622337,0.0
41,2.0500000000000003,3,0.0,0.9926113634827982,0.9953713901622337,0.0
41,2.0500000000000003,4,0.0,0.9926113634827982,0.9953713901622337,0.0
41,2.0500000000000003,5,0.0,0.9926113634827982,0.9953713901622337,0.0
42,2.1,0,0.0,0.9926074364558946,0.9953689243541151,0.0
42,2.1,1,0.0,0.9926074364558946,0.9953689243541151,0.0
42,2.1,2,0.0,0.9926074364558946,0.9953689243541151,0.0
42,2.1,3,0.0,0.9926074364558946,0.9953689243541151,0.0
42,2.1,4,0.0,0.9926074364558946,0.9953689243541151,0.0
42,2.1,5,0.0,0.9926074364558946,0.9953689243541151,0.0
43,2.15,0,0.0,0.9926030410703273,0.9953661644530163,0.0
43,2.15,1,0.0,0.9926030410703273,0.9953661644530163,0.0
43,2.15,2,0.0,0.9926030410703273,0.9953661644530163,0.0
43,2.15,3,0.0,0.9926030410703273,0.9953661644530163,0.0
43,2.15,4,0.0,0.9926030410703273,0.9953661644530163,0.0
43,2.15,5,0.0,0.9926030410703273,0.9953661644530163,0.0
44,2.2,0,0.0,0.9925981750055073,0.9953631089993662,0.0
44,2.2,1,0.0,0.9925981750055073,0.9953631089993662,0.0
44,2.2,2,0.0,0.9925981750055073,0.9953631089993662,0.0
44,2.2,3,0.0,0.9925981750055073,0.9953631089993662,0.0
44,2.2,4,0.0,0.9925981750055073,0.9953631089993662,0.0
44,2.2,5,0.0,0.9925981750055073,0.9953631089993661,0.0
45,2.25,0,0.0,0.9925928358904599,0.9953597565016755,0.0
45,2.25,1,0.0,0.9925928358904599,0.9953597565016755,0.0
45,2.25,2,0.0,0.9925928358904599,0.9953597565016755,0.0
45,2.25,3,0.0,0.9925928358904599,0.9953597565016755,0.0
45,2.25,4,0.0,0.9925928358904599,0.9953597565016755,0.0
45,2.25,5,0.0,0.9925928358904599,0.9953597565016755,0.0
46,2.3000000000000003,0,0.0,0.9925870213023467,0.995356105435604,0.0
46,2.3000000000000003,1,0.0,0.9925870213023467,0.995356105435604,0.0
46,2.3000000000000003,2,0.0,0.9925870213023467,0.995356105435604,0.0
46,2.3000000000000003,3,0.0,0.9925870213023467,0.995356105435604,0.0
46,2.3000000000000003,4,0.0,0.9925870213023467,0.995356105435604,0.0
46,2.3000000000000003,5,0.0,0.9925870213023467,0.995356105435604,0.0
47,2.35,0,0.0,0.9925807287649782,0.995352154243021,0.0
47,2.35,1,0.0,0.9925807287649782,0.995352154243021,0.0
47,2.35,2,0.0,0.9925807287649782,0.995352154243021,0.0
47,2.35,3,0.0,0.9925807287649782,0.995352154243021,0.0
47,2.35,4,0.0,0.9925807287649782,0.995352154243021,0.0
47,2.35,5,0.0,0.9925807287649782,0.995352154243021,0.0
48,2.4000000000000004,0,0.0,0.9925739557473157,0.9953479013310594,0.0
48,2.4000000000000004,1,0.0,0.9925739557473157,0.9953479013310594,0.0
48,2.4000000000000004,2,0.0,0.9925739557473157,0.9953479013310594,0.0
48,2.4000000000000004,3,0.0,0.9925739557473157,0.9953479013310594,0.0
48,2.4000000000000004,4,0.0,0.9925739557473157,0.9953479013310594,0.0
48,2.4000000000000004,5,0.0,0.9925739557473157,0.9953479013310594,0.0
49,2.45,0,0.0,0.9925666996619615,0.9953433450711628,0.0
49,2.45,1,0.0,0.9925666996619615,0.9953433450711628,0.0
49,2.45,2,0.0,0.9925666996619615,0.9953433450711628,0.0
49,2.45,3,0.0,0.9925666996619615,0.9953433450711628,0.0
49,2.45,4,0.0,0.9925666996619615,0.9953433450711628,0.0
49,2.45,5,0.0,0.9925666996619615,0.9953433450711628,0.0
50,2.5,0,0.0,0.992558957863638,0.9953384837981235,0.0
50,2.5,1,0.0,0.992558957863638,0.9953384837981235,0.0
50,2.5,2,0.0,0.992558957863638,0.9953384837981235,0.0
50,2.5,3,0.0,0.992558957863638,0.9953384837981235,0.0
50,2.5,4,0.0,0.992558957863638,0.9953384837981235,0.0
50,2.5,5,0.0,0.9925589578636382,0.9953384837981236,0.0
51,2.5500000000000003,0,0.0,0.992550727647656,0.9953333158091162,0.0
51,2.5500000000000003,1,0.0,0.992550727647656,0.9953333158091162,0.0
51,2.5500000000000003,2,0.0,0.992550727647656,0.9953333158091162,0.0
51,2.5500000000000003,3,0.0,0.992550727647656,0.9953333158091162,0.0
51,2.5500000000000003,4,0.0,0.992550727647656,0.9953333158091162,0.0
51,2.5500000000000003,5,0.0,0.992550727647656,0.9953333158091162,0.0
52,2.6,0,0.0,0.9925420062483676,0.9953278393627195,0.0
52,2.6,1,0.0,0.9925420062483676,0.9953278393627195,0.0
52,2.6,2,0.0,0.9925420062483676,0.9953278393627195,0.0
52,2.6,3,0.0,0.9925420062483676,0.9953278393627195,0.0
52,2.6,4,0.0,0.9925420062483676,0.9953278393627195,0.0
52,2.6,5,0.0,0.9925420062483676,0.9953278393627195,0.0
53,2.6500000000000004,0,0.0,0.9925327908376091,0.9953220526779317,0.0
53,2.6500000000000004,1,0.0,0.9925327908376091,0.9953220526779317,0.0
53,2.6500000000000004,2,0.0,0.9925327908376091,0.9953220526779317,0.0
53,2.6500000000000004,3,0.0,0.9925327908376091,0.9953220526779316,0.0
53,2.6500000000000004,4,0.0,0.9925327908376091,0.9953220526779316,0.0
53,2.6500000000000004,5,0.0,0.9925327908376091,0.9953220526779316,0.0
54,2.7,0,0.0,0.9925230785231238,0.9953159539331743,0.0
54,2.7,1,0.0,0.9925230785231238,0.9953159539331743,0.0
54,2.7,2,0.0,0.9925230785231238,0.9953159539331743,0.0
54,2.7,3,0.0,0.9925230785231238,0.9953159539331743,0.0
54,2.7,4,0.0,0.9925230785231238,0.9953159539331743,0.0
54,2.7,5,0.0,0.9925230785231238,0.9953159539331743,0.0
55,2.75,0,0.0,0.9925128663469773,0.9953095412652898,0.0
55,2.75,1,0.0,0.9925128663469773,0.9953095412652898,0.0
55,2.75,2,0.0,0.9925128663469773,0.9953095412652898,0.0
55,2.75,3,0.0,0.9925128663469773,0.9953095412652898,0.0
55,2.75,4,0.0,0.9925128663469773,0.9953095412652898,0.0
55,2.75,5,0.0,0.9925128663469771,0.9953095412652896,0.0
56,2.8000000000000003,0,0.0,0.9925021512839503,0.9953028127685252,0.0
56,2.8000000000000003,1,0.0,0.9925021512839503,0.9953028127685252,0.0
56,2.8000000000000003,2,0.0,0.9925021512839503,0.9953028127685252,0.0
56,2.8000000000000003,3,0.0,0.9925021512839503,0.9953028127685252,0.0
56,2.8000000000000003,4,0.0,0.9925021512839503,0.9953028127685252,0.0
56,2.8000000000000003,5,0.0,0.9925021512839507,0.9953028127685254,0.0
57,2.85,0,0.0,0.992490930239921,0.9952957664935088,0.0
57,2.85,1,0.0,0.992490930239921,0.9952957664935088,0.0
57,2.85,2,0.0,0.992490930239921,0.9952957664935088,0.0
57,2.85,3,0.0,0.992490930239921,0.9952957664935088,0.0
57,2.85,4,0.0,0.992490930239921,0.9952957664935087,0.0
57,2.85,5,0.0,0.992490930239921,0.9952957664935087,0.0
58,2.9000000000000004,0,0.0,0.9924792000502236,0.995288400446212,0.0
58,2.9000000000000004,1,0.0,0.9924792000502236,0.995288400446212,0.0
58,2.9000000000000004,2,0.0,0.9924792000502236,0.995288400446212,0.0
58,2.9000000000000004,3,0.0,0.9924792000502236,0.995288400446212,0.0
58,2.9000000000000004,4,0.0,0.9924792000502236,0.995288400446212,0.0
58,2.9000000000000004,5,0.0,0.9924792000502236,0.995288400446212,0.0
59,2.95,0,0.0,0.9924669574779925,0.9952807125869017,0.0
59,2.95,1,0.0,0.9924669574779925,0.9952807125869017,0.0
59,2.95,2,0.0,0.9924669574779925,0.9952807125869017,0.0
59,2.95,3,0.0,0.9924669574779921,0.9952807125869013,0.0
59,2.95,4,0.0,0.9924669574779921,0.9952807125869013,0.0
59,2.95,5,0.0,0.9924669574779921,0.9952807125869013,0.0
60,3.0,0,0.0,0.9924541992124893,0.9952727008290801,0.0
60,3.0,1,0.0,0.9924541992124893,0.9952727008290801,0.0
60,3.0,2,0.0,0.9924541992124893,0.9952727008290801,0.0
60,3.0,3,0.0,0.9924541992124893,0.9952727008290801,0.0
60,3.0,4,0.0,0.9924541992124893,0.9952727008290801,0.0
60,3.0,5,0.0,0.9924541992124891,0.9952727008290799,0.0
61,3.0500000000000003,0,0.0,0.9924409218674037,0.9952643630384114,0.0
61,3.0500000000000003,1,0.0,0.9924409218674037,0.9952643630384114,0.0
61,3.0500000000000003,2,0.0,0.9924409218674037,0.9952643630384114,0.0
61,3.0500000000000003,3,0.0,0.9924409218674035,0.9952643630384111,0.0
61,3.0500000000000003,4,0.0,0.9924409218674037,0.9952643630384114,0.0
61,3.0500000000000003,5,0.0,0.9924409218674037,0.9952643630384114,0.0
62,3.1,0,0.0,0.9924271219791392,0.9952556970316341,0.0
62,3.1,1,0.0,0.9924271219791392,0.9952556970316341,0.0
62,3.1,2,0.0,0.9924271219791392,0.9952556970316341,0.0
62,3.1,3,0.0,0.9924271219791392,0.9952556970316341,0.0
62,3.1,4,0.0,0.9924271219791392,0.9952556970316341,0.0
62,3.1,5,0.0,0.9924271219791392,0.9952556970316341,0.0
63,3.1500000000000004,0,0.0,0.9924127960050719,0.9952467005754603,0.0
63,3.1500000000000004,1,0.0,0.9924127960050719,0.9952467005754603,0.0
63,3.1500000000000004,2,0.0,0.9924127960050719,0.9952467005754603,0.0
63,3.1500000000000004,3,0.0,0.9924127960050719,0.9952467005754603,0.0
63,3.1500000000000004,4,0.0,0.9924127960050719,0.9952467005754603,0.0
63,3.1500000000000004,5,0.0,0.9924127960050724,0.9952467005754605,0.0
64,3.2,0,0.0,0.9923979403217924,0.9952373713854602,0.0
64,3.2,1,0.0,0.9923979403217924,0.9952373713854602,0.0
64,3.2,2,0.0,0.9923979403217924,0.9952373713854602,0.0
64,3.2,3,0.0,0.9923979403217924,0.9952373713854602,0.0
64,3.2,4,0.0,0.9923979403217924,0.9952373713854602,0.0
64,3.2,5,0.0,0.9923979403217924,0.9952373713854602,0.0
65,3.25,0,0.0,0.9923825512233158,0.9952277071249296,0.0
65,3.25,1,0.0,0.9923825512233158,0.9952277071249296,0.0
