success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,topo_rho_floor
False,16.8,0.7108273674824777,0.260488330673589,True,103.17544757483225,1472.19566059696,0.06824802330420308,74.18714685689935,0.010266006730648038,0.2606747790623109,0.006554530817531027,0.006554530817531027,140.51081884579693,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539325220937689,False,False,22.900000000000002,22.450000000000003,22.900000000000002,19.5,40.0,23.25,0,74.81585528771957,2.5413402232945703,1.0,s4_narrow_passage_medium,M6,26,0.0
False,16.650000000000002,0.6168480615044698,0.2621563138652268,True,103.17628140094672,1453.203876618979,0.05181023720349563,75.62277471081372,0.012054133993806046,0.2566175891063413,0.004189254294714604,0.004189254294714604,140.39258180640337,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433824108936585,False,False,22.8,22.35,22.8,19.400000000000002,40.0,23.400000000000002,0,74.80040353864712,2.541343720648796,1.0,s4_narrow_passage_medium,M6,27,0.0
False,16.8,0.6553395585677311,0.26415349655619635,True,102.99973424004466,1447.2047520166338,0.057220141489804414,73.14331709231683,0.010261572636275144,0.26066235575985247,0.006533694449374917,0.006533694449374917,140.34033875395542,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539337644240147,False,False,22.950000000000003,22.700000000000003,22.950000000000003,19.5,40.0,23.25,0,74.79175869292322,2.541343518273363,1.0,s4_narrow_passage_medium,M6,28,0.0
False,16.650000000000002,0.602286841836601,0.2655373337030193,True,102.25773206524501,1381.90554835099,0.059508947149396585,75.45610281233697,0.012053259762120308,0.25665192357665695,0.004225358669155312,0.004225358669155312,139.4053092918583,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433480764233427,False,False,22.700000000000003,22.35,22.700000000000003,19.5,40.0,23.400000000000002,0,74.81855106342468,2.5413419314888133,1.0,s4_narrow_passage_medium,M6,29,0.0
False,16.7,0.6364465281582932,0.26687754081950016,True,103.75326382635853,1458.647897826193,0.05742821473158552,75.59556417675861,0.012053376723038434,0.256628932686509,0.004204207797293904,0.004204207797293904,140.58066598740822,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543371067313491,False,False,22.75,22.450000000000003,22.75,19.400000000000002,40.0,23.35,0,74.80370527918575,2.541343649388668,1.0,s4_narrow_passage_medium,M6,30,0.0
False,16.3,0.6089831925129305,0.2640993131394461,True,102.10089124643646,1357.3625228345227,0.059508947149396585,75.18730178494246,0.012057280753834353,0.2566245073469695,0.004172186526765759,0.004172186526765759,138.7387246247851,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433754926530305,False,False,23.450000000000003,22.650000000000002,23.450000000000003,19.200000000000003,40.0,23.75,0,74.80098666093599,2.5413427009095777,1.0,s4_narrow_passage_medium,M6,31,0.0
False,16.75,0.6804650781834003,0.263857397317076,True,103.6598141193524,1472.0204788183985,0.06367041198501873,73.5229359384169,0.010262341191045745,0.26066561152626117,0.006535596082594932,0.006535596082594932,140.78588817223306,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393343884737387,False,False,22.650000000000002,22.450000000000003,22.650000000000002,19.450000000000003,40.0,23.3,0,74.79786819594966,2.541343293700828,1.0,s4_narrow_passage_medium,M6,32,0.0
False,16.85,0.7346278647577515,0.26782540238826114,True,102.90215622064791,1439.136007998014,0.05867665418227216,75.26707249667795,0.010261959630075932,0.2606577712682429,0.0065403572801369155,0.0065403572801369155,140.2780412368765,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539342228731757,False,False,22.75,22.650000000000002,22.75,19.55,40.0,23.200000000000003,0,74.80276162095683,2.5413436397392934,1.0,s4_narrow_passage_medium,M6,33,0.0
False,16.7,0.6894597639142706,0.2480562398234927,True,103.0359075887859,1446.4272274726259,0.05409904286308781,74.90040613044152,0.012057217462465804,0.25663314468361526,0.00418143999699346,0.00418143999699346,140.19795557944656,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433668553163846,False,False,22.8,22.6,22.8,19.35,40.0,23.35,0,74.83456826616889,2.541339736177418,1.0,s4_narrow_passage_medium,M6,34,0.0
False,16.85,0.7173494128530102,0.26615350978041513,True,102.9984443361987,1458.4521777106925,0.0628381190178943,75.60786625284803,0.012054903497445346,0.25661645807710154,0.004182410625543531,0.004182410625543531,140.47720633595173,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383541922898,False,False,23.3,22.700000000000003,23.3,19.55,40.0,23.200000000000003,0,74.79861364687866,2.5413436518646817,1.0,s4_narrow_passage_medium,M6,35,0.0
False,16.6,0.5379957914295421,0.2691896433217419,True,102.06061809846805,1359.434015444324,0.0626300457761132,75.57696815986557,0.012055423943350942,0.2566161170701734,0.004177063326045845,0.004177063326045845,139.13120889905963,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433838829298265,False,False,22.6,22.400000000000002,22.6,19.450000000000003,40.0,23.450000000000003,0,74.79619459702616,2.5413439303960925,1.0,s4_narrow_passage_medium,M6,36,0.0
False,16.85,0.7045909270976651,0.2662166516083587,True,102.8326997404007,1430.779940546275,0.0597170203911777,75.5915865134969,0.012055223043806308,0.2566161816138618,0.004179001053990937,0.004179001053990937,140.27557089317105,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383818386138,False,False,23.200000000000003,22.6,23.200000000000003,19.55,40.0,23.200000000000003,0,74.79681551970607,2.541343638119468,1.0,s4_narrow_passage_medium,M6,37,0.0
False,16.8,0.7320483037147179,0.26776385141655107,True,102.45884187710222,1437.1501925047407,0.06346233874323762,75.25496557378374,0.010261895289818246,0.2606581913023382,0.006539696385540023,0.006539696385540023,139.91887808903508,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393418086976616,False,False,23.1,22.6,23.1,19.55,40.0,23.25,0,74.79881357921029,2.5413436204251822,1.0,s4_narrow_passage_medium,M6,38,0.0
False,16.900000000000002,0.7245520947039059,0.2675968335970343,True,103.24214722421965,1447.0842039339282,0.06491885143570537,75.46424291060494,0.012056526185729851,0.2566174961256161,0.0041712557000952435,0.0041712557000952435,140.4554926130462,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543382503874384,False,False,23.150000000000002,22.650000000000002,23.150000000000002,19.6,40.0,23.150000000000002,0,74.79438039699447,2.5413434176428176,1.0,s4_narrow_passage_medium,M6,39,0.0
