success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,variant
False,14.600000000000001,-0.27601730995020135,0.4196849999121435,True,91.8697886463143,0.2009847307999984,0.19715895175116335,261.0521808948872,0.260455415101669,2.0027314351587484,1.7337484004939177,1.77408523621507,121.25311894341613,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9972685648412516,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.45,0,261.42544354782484,0.993778213530106,0.0,e1_tracking_single_obstacle,M7,26,0.7,c_like
False,14.600000000000001,-0.2747041725304612,0.42285047556807914,True,91.74417001327328,0.17962214401514537,0.19691403379867745,261.6336389704017,0.2620053213245307,2.0111855449826015,1.7447167074800727,1.7902210413860697,121.6918033812261,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9888144550173985,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.45,0,261.8737636846288,0.9851272358374767,0.0,e1_tracking_single_obstacle,M7,27,0.7,c_like
False,14.65,-0.234180550171032,0.4226262189728803,True,91.94148656867785,0.1905709287059318,0.19728141072740632,261.5657436576092,0.2618280451037463,2.010250241752929,1.7435000277075003,1.7884440078436123,121.70426046038315,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9897497582470711,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.400000000000006,0,261.810087640568,0.9861132935084294,0.0,e1_tracking_single_obstacle,M7,28,0.7,c_like
False,14.600000000000001,-0.212920265719712,0.42410043610631737,True,92.08164660906407,0.2078945327659822,0.1970364927749204,261.59053837336353,0.261906932835372,2.010713406083367,1.7440947284758626,1.789324964449459,121.80031322704461,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9892865939166331,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.45,0,261.82439057645666,0.9856397703677618,0.0,e1_tracking_single_obstacle,M7,29,0.7,c_like
False,14.65,-0.23818926570212917,0.4247947132338135,True,91.93577668373452,0.15286306200248587,0.1985060004898359,261.56221462745765,0.26181973608744286,2.0102101129832124,1.743447233961434,1.7883678743134719,121.7372963513399,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9897898870167876,False,False,68.0,68.0,68.0,13.75,68.0,53.400000000000006,0,261.8061156671833,0.9861570616481571,0.0,e1_tracking_single_obstacle,M7,30,0.7,c_like
False,14.55,-0.2804030754405985,0.42089334134720363,True,91.65688042673112,0.20124404114125866,0.19605682096497673,261.57578418414283,0.2618547260427834,2.01039239055781,1.743684718719445,1.7887141824015729,121.43911463148495,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.98960760944219,False,False,68.0,68.0,68.0,13.65,68.0,53.5,0,261.8191502423334,0.9859640298648477,0.0,e1_tracking_single_obstacle,M7,31,0.7,c_like
False,14.700000000000001,-0.20823208425286577,0.42138825422561627,True,91.56004814615832,0.13447540075351846,0.19862845946607888,260.88079369387947,0.26011241720822914,2.001592216190185,1.7321660473733218,1.7719504414172909,120.83442145675885,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9984077838098151,False,False,68.0,68.0,68.0,13.75,68.0,53.35,0,261.1646983122563,0.9952120941221579,0.0,e1_tracking_single_obstacle,M7,32,0.7,c_like
False,14.65,-0.21484989794794507,0.42341422547519475,True,91.97933058267981,0.19141983985497582,0.1976487876561352,261.2221596495424,0.2609477259184825,2.0057016325278076,1.7375652249963407,1.779787348749238,121.18383366042636,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9942983674721924,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.400000000000006,0,261.49135901142245,0.9908930674846803,0.0,e1_tracking_single_obstacle,M7,33,0.7,c_like
False,14.55,-0.24922083361468494,0.42574300090782496,True,91.64236227778605,0.17369016716954802,0.1964241978937056,261.472778390198,0.26158788365178365,2.0089966443437377,1.7418668839496605,1.7860607179183803,121.02645189872788,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9910033556562623,False,False,68.0,68.0,68.0,13.65,68.0,53.5,0,261.7227685732812,0.9874342621620081,0.0,e1_tracking_single_obstacle,M7,34,0.7,c_like
False,14.65,-0.2658525557116431,0.42356076133648335,True,91.92467693738433,0.18382060036088743,0.19801616458486407,261.26491725572646,0.2610410410369263,2.0061093126680563,1.7381092115719292,1.7805609883268387,121.41273923551233,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9938906873319437,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.400000000000006,0,261.5436821904484,0.9904404748113299,0.0,e1_tracking_single_obstacle,M7,35,0.7,c_like
False,14.700000000000001,-0.21854124733821556,0.42649777958331836,True,91.66344770698701,0.153505306700142,0.19948567229977957,261.58688902359046,0.26188390025478553,2.0105466449192444,1.7438853225413002,1.7890072976429123,121.6808904116963,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9894533550807556,False,False,68.0,68.0,68.0,13.75,68.0,53.35,0,261.82943888599044,0.9858015307747097,0.0,e1_tracking_single_obstacle,M7,36,0.7,c_like
False,14.75,-0.2549869317074449,0.42738289653314276,True,91.7558929629928,0.1390196623636496,0.20034288513348028,264.82307401913204,0.26559819613161517,1.9817209087600618,1.70761868104895,1.7502283201692936,121.65537930660534,0,1.0,False,False,False,False,True,False,True,True,True,True,False,1.0182790912399382,False,False,68.0,68.0,68.0,13.8,68.0,53.300000000000004,0,265.4094114076834,1.0143476930033444,0.0,e1_tracking_single_obstacle,M7,37,0.7,c_like
False,14.65,-0.22029553400861002,0.42285499941854177,True,91.40814340369893,0.15120454702008285,0.19936321332353663,261.0993187497785,0.26063101429315777,2.0040548951845336,1.7354167225503914,1.7766444388194786,120.6347313864116,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9959451048154664,False,False,68.0,68.0,68.0,13.700000000000001,68.0,53.400000000000006,0,261.38765433716014,0.9925955551490473,0.0,e1_tracking_single_obstacle,M7,38,0.7,c_like
False,14.700000000000001,-0.2076140835202671,0.4224312196493615,True,91.8415416400941,0.16171772604745802,0.19936321332353663,261.36458945732494,0.2613067133565837,2.0075275497203973,1.7399528568317901,1.7832648592812614,121.1764010966836,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9924724502796027,False,False,68.0,68.0,68.0,13.75,68.0,53.35,0,261.62483096894954,0.9889742470807706,0.0,e1_tracking_single_obstacle,M7,39,0.7,c_like
False,14.950000000000001,-0.2276832401544896,0.3828832434610084,True,95.66689352582375,0.13146941435071402,0.20254714670585353,270.1544818960302,0.15946071988680952,2.0549058633821766,1.8156944628710778,1.882378996832583,130.28179363609306,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9450941366178234,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.1,0,270.07151069255656,0.9430551578336386,0.0,e1_tracking_single_obstacle,M7,10,0.85,baseline
False,14.9,-0.21732430265107494,0.3832878102051829,True,95.20918831517758,0.13132656693971975,0.2014450159196669,270.5032044180059,0.15566438976693622,2.0520987317710113,1.8110108475169788,1.8766129044684174,129.80127545705773,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9479012682289887,False,False,68.0,68.0,68.0,14.0,68.0,53.150000000000006,0,270.55189537193513,0.9455977036370353,0.0,e1_tracking_single_obstacle,M7,11,0.85,baseline
False,14.950000000000001,-0.2273936826128784,0.38404227101519695,True,95.38799842804929,0.12094170531195438,0.2020573108008817,270.6177077978081,0.15607679385568543,2.0534758248080385,1.8128762425872387,1.8793210042354953,130.6350317509541,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9465241751919615,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.68442338358597,0.944050364035775,0.0,e1_tracking_single_obstacle,M7,12,0.85,baseline
False,14.9,-0.20680635505287392,0.38283806625603833,True,94.91436522687216,0.11940204024808239,0.20168993387215284,270.4963450404071,0.15779811603386187,2.0544293782399587,1.8146321255554527,1.8813651122372477,129.95839291274106,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9455706217600413,False,False,68.0,68.0,68.0,14.0,68.0,53.150000000000006,0,270.46086978061976,0.9432516468701355,0.0,e1_tracking_single_obstacle,M7,13,0.85,baseline
False,14.950000000000001,-0.3461453378527065,0.3883200632063563,True,95.44023401395023,0.11707286212162764,0.2026696056820965,270.5930200409245,0.1566388395066515,2.053851123168853,1.8135330865251826,1.8801118741766423,130.70557926277095,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9461488768311468,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.62191129190023,0.9437059084383376,0.0,e1_tracking_single_obstacle,M7,14,0.85,baseline
False,15.0,-0.19905978647230382,0.38360203071797117,True,95.70788944537318,0.12205522739776307,0.20303698261082537,270.29972733251907,0.153098379627254,2.0484958599673653,1.805584196148366,1.8693733074379022,130.25751000686995,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9515041400326347,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,270.474616562355,0.949546621587688,0.0,e1_tracking_single_obstacle,M7,15,0.85,baseline
False,14.950000000000001,-0.22364955878170512,0.3828166096530082,True,95.33497570982058,0.12209856639404228,0.20230222875336762,270.6152841850726,0.15683442783220705,2.054252904756535,1.8141011078849434,1.8809099803785967,130.63599674325772,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.945747095243465,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.64334545982035,0.9432661542650509,0.0,e1_tracking_single_obstacle,M7,16,0.85,baseline
False,15.05,-0.28359221796255807,0.3775261425553022,True,95.99550187471613,0.12316314038468062,0.20340435953955424,270.4088591029975,0.15366696183622533,2.049750172609345,1.8073663962400444,1.8718574206579381,130.81988137879677,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.950249827390655,False,False,68.0,68.0,68.0,14.15,68.0,53.0,0,270.5814714308555,0.9481256206770102,0.0,e1_tracking_single_obstacle,M7,17,0.85,baseline
False,14.950000000000001,-0.19258758452334546,0.38668948029877026,True,95.34336412948355,0.1260678030918838,0.2020573108008817,270.04102082811227,0.14111393867296346,2.035642510514648,1.7830248248656428,1.8472623955785257,130.32625066304695,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9643574894853519,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.28466400852244,0.9623865179199125,0.0,e1_tracking_single_obstacle,M7,18,0.85,baseline
False,14.950000000000001,-0.21072232704628568,0.3825053481381872,True,95.5731965079646,0.13604779583681756,0.20193485182463874,270.59438425553316,0.1568911562164702,2.0541406338356984,1.813978846247601,1.8807003480651798,130.62818036385787,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9458593661643016,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.61337140094963,0.9434093800782617,0.0,e1_tracking_single_obstacle,M7,19,0.85,baseline
False,14.950000000000001,-0.18002308782399667,0.38583879785541025,True,95.7101330740164,0.11985175039094248,0.20230222875336762,270.3685488333247,0.15347670675984462,2.0492860115453553,1.8067152767648045,1.870939077164523,130.80172161208412,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9507139884546447,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.1,0,270.5406691482036,0.9486472153951614,0.0,e1_tracking_single_obstacle,M7,20,0.85,baseline
False,15.0,-0.16260583859659217,0.3857248908065548,True,95.59547134612103,0.11609060099282022,0.2032819005633113,270.5884600354311,0.1565434910750859,2.0537094513037744,1.8133240870007958,1.8798270548903067,130.73081466716326,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9462905486962256,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,270.6204179170005,0.9438541135997278,0.0,e1_tracking_single_obstacle,M7,21,0.85,baseline
False,15.0,-0.23331187421165478,0.39244195070175014,True,95.43256109368406,0.11761798811910112,0.20340435953955424,270.59024102592156,0.15580135022409175,2.052972704378661,1.8121530362103002,1.8783173677420282,130.61346114775145,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9470272956213388,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,270.663424497073,0.9445964616587265,0.0,e1_tracking_single_obstacle,M7,22,0.85,baseline
False,14.9,-0.27661072963459366,0.38105531123705116,True,95.27196167902483,0.12550156919939556,0.20181239284839578,270.5244448759885,0.1569138183106026,2.053579699372013,1.8132826332299046,1.8796218636891138,130.15560135531416,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9464203006279872,False,False,68.0,68.0,68.0,14.05,68.0,53.150000000000006,0,270.52066039423875,0.9440775839647734,0.0,e1_tracking_single_obstacle,M7,23,0.85,baseline
False,14.950000000000001,-0.21624203127013497,0.3914349396370137,True,95.47312998235087,0.12229602941274159,0.20217976977712465,270.56312692487427,0.15560898048620145,2.0525592993737365,1.811569740708036,1.8774964536677015,130.4100562941641,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9474407006262635,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.63827570374684,0.9450509273682335,0.0,e1_tracking_single_obstacle,M7,24,0.85,baseline
False,14.9,-0.21511799196998993,0.383957298826318,True,95.40283680378616,0.1216337704966101,0.20181239284839578,270.49932907096303,0.1547488981754697,2.0512673031916955,1.8096547076876237,1.874902107762973,130.31811493893645,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9487326968083045,False,False,68.0,68.0,68.0,14.05,68.0,53.150000000000006,0,270.6128225928482,0.946444771307053,0.0,e1_tracking_single_obstacle,M7,25,0.85,baseline
False,14.9,-0.23223413426372153,0.3823631796316499,True,95.53814433147838,0.13430996619178381,0.20193485182463874,270.4258644119657,0.15908788924240747,2.055861315679994,1.8168179673167215,1.8842488455830344,130.56148960363578,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9441386843200061,False,False,68.0,68.0,68.0,14.05,68.0,53.150000000000006,0,270.3688841546998,0.9418355123878134,0.0,e1_tracking_single_obstacle,M7,26,0.85,baseline
False,14.950000000000001,-0.22969830317614182,0.381697111989153,True,95.36198161863447,0.12493399531479413,0.20181239284839578,270.5722493950042,0.15768530672066902,2.054906070103397,1.8151946756316384,1.882270124345648,130.5286293350287,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9450939298966028,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.55952323715496,0.9426614145116267,0.0,e1_tracking_single_obstacle,M7,27,0.85,baseline
False,14.950000000000001,-0.19118862747712495,0.3836961390291493,True,95.56059968804855,0.12878336975534033,0.20230222875336762,270.5949048411299,0.1562842992655554,2.0534919378339835,1.812965583422653,1.8793764371694877,130.6232610872313,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9465080621660165,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.6418900807519,0.9440647708395155,0.0,e1_tracking_single_obstacle,M7,28,0.85,baseline
False,14.950000000000001,-0.17836667194299138,0.38493863890793445,True,95.60887959644202,0.13226008225550498,0.20230222875336762,270.5317543166081,0.15777175876332283,2.054684662435486,1.8149442151683066,1.8818537747591348,130.5724117698612,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.945315337564514,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.5060722453907,0.9429428480593302,0.0,e1_tracking_single_obstacle,M7,29,0.85,baseline
False,14.950000000000001,-0.19251576604253406,0.38879899788795885,True,95.58647829603566,0.11822886860372064,0.20279206465833946,270.5868980249524,0.15682826755313053,2.0540076670233254,1.8137915158893179,1.8804365101458371,130.70483822252646,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9459923329766746,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.1,0,270.6058133997131,0.9435557479948153,0.0,e1_tracking_single_obstacle,M7,30,0.85,baseline
False,14.9,-0.23431765651226566,0.3819634890963505,True,95.21396875015525,0.13121063272751218,0.201200097967181,270.59124763840964,0.15658584330035502,2.053778414214093,1.8134245228022714,1.8799651528912011,130.29147280289237,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9462215857859069,False,False,68.0,68.0,68.0,14.0,68.0,53.150000000000006,0,270.62220612163287,0.9437804039354603,0.0,e1_tracking_single_obstacle,M7,31,0.85,baseline
False,15.0,-0.13992309596043007,0.3797357050823781,True,95.40956139494493,0.11368280491731446,0.20315944158706833,270.4335011740181,0.15867027980078194,2.0551974426477373,1.8158633456977102,1.8829362451738287,130.40710807529697,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9448025573522627,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,270.37584384868006,0.9425277487613242,0.0,e1_tracking_single_obstacle,M7,32,0.85,baseline
False,14.950000000000001,-0.16418194155804922,0.3875881388860366,True,95.56430114459346,0.1287700583323528,0.2024246877296106,270.42999291441413,0.15404659962338701,2.0501532603962107,1.808010171036624,1.8726722683678731,130.15887970372754,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9498467396037893,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.5758023303534,0.9476701875048562,0.0,e1_tracking_single_obstacle,M7,33,0.85,baseline
False,14.9,-0.2034617113414785,0.3888720056619292,True,95.23549066769453,0.12653920313943265,0.20156747489590987,270.56368865773925,0.15535911862862795,2.0523370114854296,1.811206099560458,1.8770385637562779,130.05308033555025,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9476629885145704,False,False,68.0,68.0,68.0,14.0,68.0,53.150000000000006,0,270.65646138695195,0.9452761547179483,0.0,e1_tracking_single_obstacle,M7,34,0.85,baseline
False,14.950000000000001,-0.21573989817857164,0.38345923614986294,True,95.58772049305276,0.1304979351276192,0.20230222875336762,270.43379857067356,0.1538283251189074,2.050062185471548,1.8078162912289824,1.872477153726776,130.53215669363573,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.949937814528452,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.60257895118804,0.9477734960777136,0.0,e1_tracking_single_obstacle,M7,35,0.85,baseline
False,15.0,-0.16579081896288594,0.38632778016842273,True,95.4387285677156,0.11984224066993157,0.20303698261082537,270.60045162899246,0.15628355093278354,2.0535382058116736,1.81302335478956,1.8794656399511422,130.64243630002125,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9464617941883264,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,270.6494519990745,0.9440102555177902,0.0,e1_tracking_single_obstacle,M7,36,0.85,baseline
False,15.05,-0.19040107820347618,0.3994371618359898,True,95.59013644748306,0.11738385764949434,0.204139113397012,270.2191974973145,0.1527643583535214,2.0476238173205465,1.8043667299934112,1.867649639718205,130.3400343121941,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9523761826794535,False,False,68.0,68.0,68.0,14.15,68.0,53.0,0,270.38802862678335,0.9505293692379193,0.0,e1_tracking_single_obstacle,M7,37,0.85,baseline
False,14.950000000000001,-0.16595456202948233,0.3841174524725461,True,95.2285568053315,0.11920776381344365,0.20193485182463874,270.30549915188624,0.15312658743465343,2.048559915707623,1.8056750216598354,1.8695000672909563,129.89876524384417,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9514400842923769,False,False,68.0,68.0,68.0,14.05,68.0,53.1,0,270.4805001515935,0.9494738165653683,0.0,e1_tracking_single_obstacle,M7,38,0.85,baseline
False,15.0,-0.1565792632107097,0.3850289230357466,True,95.54581180858071,0.11961344611688994,0.20279206465833946,270.5044780322886,0.1546333869895433,2.051223180296469,1.8095589717101024,1.8748048062752511,130.24527820714997,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9487768197035309,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,270.63025759026283,0.9464857496732063,0.0,e1_tracking_single_obstacle,M7,39,0.85,baseline
False,15.05,-0.2663313159002211,0.4233375431795256,True,95.9944640008164,0.18817833914381396,0.20315944158706833,265.3080064794306,0.2693199588067637,2.041666055194446,1.7851336241821065,1.850477383101795,131.17609517038477,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9583339448055539,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.0,0,265.3467311133679,0.9558257308175723,0.0,e1_tracking_single_obstacle,M7,10,0.85,c_like
False,14.950000000000001,-0.26473414215442925,0.4224307161370958,True,95.4890207387954,0.18789830013487605,0.2014450159196669,265.28959604871903,0.2692476119705076,2.0403653852497046,1.7835541433983217,1.8480552140605215,130.48716267817468,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9596346147502954,False,False,68.0,68.0,68.0,14.0,68.0,53.1,0,265.3467140105467,0.9572405169269314,0.0,e1_tracking_single_obstacle,M7,11,0.85,c_like
False,15.0,-0.27318309488414194,0.4251225561449324,True,95.5671417956875,0.15410329158412256,0.20377173646828312,265.3285685328772,0.2693605315395456,2.0415693398925234,1.7850424789779513,1.8503000366016533,131.00663353811936,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9584306601074766,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.3821125877107,0.9559083425631808,0.0,e1_tracking_single_obstacle,M7,12,0.85,c_like
False,15.0,-0.26582511701941536,0.4247648448685645,True,94.94650800539118,0.13864859451423697,0.20303698261082537,264.8122132998485,0.26885364427963815,2.045704244056999,1.7895522248394604,1.8577952167684544,130.09553953103944,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9542957559430012,False,False,68.0,68.0,68.0,14.0,68.0,53.050000000000004,0,264.5632656852632,0.9515660505795286,0.0,e1_tracking_single_obstacle,M7,13,0.85,c_like
False,15.05,-0.3534425336300826,0.4272725600156686,True,95.4180151790243,0.13942416855458986,0.20401665442076905,265.3029690016793,0.2692890839174014,2.0409111872845185,1.7842235046674562,1.8490725711678504,130.76986949675182,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9590888127154815,False,False,68.0,68.0,68.0,14.05,68.0,53.0,0,265.3557539305981,0.9566414018223761,0.0,e1_tracking_single_obstacle,M7,14,0.85,c_like
False,15.05,-0.2563762487816795,0.4236042942555712,True,95.88763320106223,0.14116698657159316,0.2047514082782268,273.5046872130277,0.29062777411634444,2.037616093571296,1.788999447064457,1.8546912706991048,130.94671374014007,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9623839064287041,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.0,0,275.1605241548872,0.9672641533703529,0.0,e1_tracking_single_obstacle,M7,15,0.85,c_like
False,15.0,-0.2785171392370742,0.42320121581921066,True,95.50287192898244,0.14663400694946166,0.20364927749204018,265.3451880789851,0.26941539769056616,2.0422740080194264,1.7859066324577637,1.851612410790334,131.1514968043948,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9577259919805736,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.39321086024324,0.955133969530441,0.0,e1_tracking_single_obstacle,M7,16,0.85,c_like
False,15.100000000000001,-0.3299957880845945,0.4204553966409939,True,96.1676370572883,0.1641240677885266,0.204139113397012,265.2402100954509,0.2690962774018796,2.0375446057836037,1.7801248514194612,1.8427955179203228,131.02548305533307,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9624553942163963,False,False,68.0,68.0,68.0,14.15,68.0,52.95,0,265.330832747328,0.9603138685498047,0.0,e1_tracking_single_obstacle,M7,17,0.85,c_like
False,15.05,-0.2412685239103829,0.42410740418485454,True,95.31367272620015,0.15946841024332273,0.20340435953955424,263.9514068561175,0.2689198152498496,2.049101849306302,1.7934167632852522,1.8626903786674085,130.07733595452467,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.950898150693698,False,False,68.0,68.0,68.0,14.05,68.0,53.0,0,264.81639340479416,0.9461391175986245,0.0,e1_tracking_single_obstacle,M7,18,0.85,c_like
False,15.0,-0.2460404366144896,0.422960674366824,True,95.90303429741535,0.20293063828344182,0.20193485182463874,265.32042492441326,0.2693469691574073,2.0417012267099346,1.7851906471108685,1.8505443160126165,131.13790585967726,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9582987732900654,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.36600933653347,0.955775046492175,0.0,e1_tracking_single_obstacle,M7,19,0.85,c_like
False,15.0,-0.2282101517246311,0.42392800178351087,True,96.07429743383189,0.1580739620323968,0.20279206465833946,265.24816770356745,0.26911379913386474,2.0372122345728507,1.7797394036579883,1.8421773238353771,131.07601857132826,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9627877654271493,False,False,68.0,68.0,68.0,14.100000000000001,68.0,53.050000000000004,0,265.3497336977265,0.9606626002172615,0.0,e1_tracking_single_obstacle,M7,20,0.85,c_like
False,15.100000000000001,-0.20601051107730706,0.4232999704632981,True,95.72786362235475,0.13912924746928954,0.20438403134949792,265.31236280369797,0.26931367259077404,2.0410897659553,1.7844486944678541,1.8494059390230622,131.07755556420776,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9589102340447,False,False,68.0,68.0,68.0,14.100000000000001,68.0,52.95,0,265.36683740735066,0.9564398108510025,0.0,e1_tracking_single_obstacle,M7,21,0.85,c_like
False,15.100000000000001,-0.28595590735350296,0.4329622890161766,True,95.43441214893936,0.13299309320880973,0.2047514082782268,265.3081370116888,0.26929871591031823,2.040844410137564,1.7841499384089876,1.8489488862989796,130.9162691241532,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9591555898624362,False,False,68.0,68.0,68.0,14.100000000000001,68.0,52.95,0,265.36561454674535,0.9567072456788002,0.0,e1_tracking_single_obstacle,M7,22,0.85,c_like
False,15.05,-0.3250432560349802,0.42603611582135226,True,95.49983376629979,0.16477192300667107,0.20303698261082537,265.31765716771906,0.26934374266869604,2.0417906531900445,1.7852944816597256,1.8507102809144325,130.84173997175793,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9582093468099555,False,False,68.0,68.0,68.0,14.05,68.0,53.0,0,265.35951046206,0.9556819057747505,0.0,e1_tracking_single_obstacle,M7,23,0.85,c_like
False,15.0,-0.25580141606304174,0.42540761017948603,True,95.73097770821165,0.1562139526097148,0.20291452363458243,265.27849662879254,0.26921690310159246,2.040062457118982,1.7831781975638168,1.8474900189206165,130.81566509990282,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.959937542881018,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.33583835526997,0.9575768869676548,0.0,e1_tracking_single_obstacle,M7,24,0.85,c_like
False,15.0,-0.2589006390847487,0.424674430173121,True,95.72322465262585,0.15535862792981467,0.20254714670585353,265.24667999819474,0.2691240480817602,2.038814331628634,1.7816472684198739,1.845161981681219,130.74037276573546,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9611856683713662,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,265.31348988751955,0.9589472739428382,0.0,e1_tracking_single_obstacle,M7,25,0.85,c_like
False,15.0,-0.27541595352746284,0.4204571031169712,True,95.67363186040876,0.1907399363703775,0.20254714670585353,264.67121196950353,0.2723923852031828,2.05418754586869,1.8016725556961184,1.870227186333593,130.4218921262895,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.94581245413131,False,False,68.0,68.0,68.0,14.05,68.0,53.050000000000004,0,269.50627955920055,0.9508126795647995,0.0,e1_tracking_single_obstacle,M7,26,0.85,c_like
