success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,speed_scale,t_pred
False,14.25,-0.21236192401786114,0.3816868783208723,True,89.09255046909206,0.14782601214678687,0.19275042860641686,267.568418075469,0.15064548000456657,2.023512827095912,1.7738402594785214,1.7905431945785777,114.55602973090842,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.976487172904088,False,False,68.0,68.0,68.0,13.4,68.0,53.800000000000004,0,267.693581195441,0.9735520647773811,0.0,e1_tracking_single_obstacle,M7,11,0.6,0.3
False,14.3,-0.22387188734701124,0.38232452005054984,True,89.217515832631,0.13588667215605332,0.19360764144011755,267.49480831400575,0.153666637062199,2.0261748454758117,1.7782477963656849,1.7953976943909735,115.24680342886512,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9738251545241883,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.5464298644032,0.9711505195870004,0.0,e1_tracking_single_obstacle,M7,12,0.6,0.3
False,14.25,-0.20102216523073735,0.3806815391321214,True,88.8095030040789,0.13651953415634935,0.19336272348763164,267.607063111337,0.15295526025833303,2.025867912884994,1.7776454620882838,1.7947789624520887,114.74341372846288,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9741320871150059,False,False,68.0,68.0,68.0,13.4,68.0,53.800000000000004,0,267.6784463399538,0.9713054334921709,0.0,e1_tracking_single_obstacle,M7,13,0.6,0.3
False,14.3,-0.2976555988605478,0.3835515240784164,True,89.3126295303281,0.1319222728439608,0.1943423952975753,266.16139383040036,0.13161286820485782,2.0066203944035594,1.7425793667546365,1.7590484570432579,115.53382536936664,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9933796055964406,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,266.5242566898315,0.9905775733363653,0.0,e1_tracking_single_obstacle,M7,14,0.6,0.3
False,14.350000000000001,-0.1942807924102029,0.38191463813949517,True,89.5751958115918,0.13768744340737035,0.19446485427381827,267.2021014377005,0.14557045976792415,2.0189580125069106,1.7660611338897432,1.7820707074741395,114.98003737173511,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9810419874930894,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,267.50589131853553,0.9781976531199378,0.0,e1_tracking_single_obstacle,M7,15,0.6,0.3
False,14.3,-0.21792914592310486,0.38127875955596163,True,89.1963148501806,0.13919023734008726,0.1940974773450894,267.7167297151171,0.15237380497114664,2.0261150538924464,1.7777640966811452,1.7950118739772396,115.36841358087317,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9738849461075536,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.81714195869193,0.9709088395441111,0.0,e1_tracking_single_obstacle,M7,16,0.6,0.3
False,14.4,-0.28020255770044333,0.3748214387293707,True,89.84369707498136,0.13837522824771065,0.1947097722263042,267.40818543809195,0.1468995191731093,2.0207802122802927,1.7689259352546796,1.7852659773006927,115.56901118708969,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9792197877197073,False,False,68.0,68.0,68.0,13.55,68.0,53.650000000000006,0,267.6985208257432,0.9761917935336857,0.0,e1_tracking_single_obstacle,M7,17,0.6,0.3
False,14.3,-0.18954953515144568,0.38456715763560667,True,89.17283884253385,0.14268782820743187,0.1934851824638746,267.0433827815697,0.14486058022989065,2.0175748493144012,1.7640063435497448,1.7797278734409827,114.6970121079398,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9824251506855988,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.3412390725021,0.9797033890105346,0.0,e1_tracking_single_obstacle,M7,18,0.6,0.3
False,14.3,-0.20781039336382723,0.3808051457449907,True,89.41324060192352,0.15262277914463937,0.19324026451138868,267.6779129191099,0.1527172559980189,2.0261492778434893,1.7779249905941958,1.7951530982483443,115.38582159393852,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9738507221565107,False,False,68.0,68.0,68.0,13.450000000000001,68.0,53.75,0,267.7642752030097,0.9709367258096754,0.0,e1_tracking_single_obstacle,M7,19,0.6,0.3
False,14.350000000000001,-0.17645864912167641,0.3835245277092122,True,89.56643765157618,0.13339534998051744,0.19385255939260349,267.12341049119055,0.1452064163597935,2.0182719828122555,1.765037245269037,1.7809056229638751,115.58413567014274,0,1.0,False,False,False,False,True,False,True,True,True,True,False,0.9817280171877445,False,False,68.0,68.0,68.0,13.5,68.0,53.7,0,267.42440179517683,0.9789470998290791,0.0,e1_tracking_single_obstacle,M7,20,0.6,0.3
