step,time,target_x,target_y,pred_target_x,pred_target_y
0,0.0,8.5,-0.2,8.605,-0.2
1,0.05,8.507499996171875,-0.19999343750167478,8.612499835390667,-0.19980968759546383
2,0.1,8.514999969375019,-0.19997375002679682,8.619999326250676,-0.19960625077710886
3,0.15000000000000002,8.522499896640767,-0.19994093763565882,8.62749844961284,-0.19938969016796002
4,0.2,8.5299997550006,-0.1998950004287495,8.634997182511105,-0.1991600064312348
5,0.25,8.537499521486207,-0.1998359385467501,8.642495501980603,-0.19891720027033805
6,0.30000000000000004,8.544999173129558,-0.1997637521705388,8.649993385057735,-0.1986612724288646
7,0.35000000000000003,8.552498686962977,-0.1996784415211859,8.657490808780246,-0.19839222369059298
8,0.4,8.559998040019208,-0.19958000685995528,8.664987750187276,-0.1981100548794847
9,0.45,8.567497209331489,-0.19946844848830295,8.672484186319451,-0.1978147668596815
10,0.5,8.574996171933618,-0.19934376674787604,8.67998009421894,-0.1975063605355024
11,0.55,8.58249490486003,-0.19920596202051252,8.687475450929531,-0.1971848368514418
12,0.6000000000000001,8.58999338514586,-0.19905503472823952,8.694970233496703,-0.19685019679216598
13,0.65,8.597491589827017,-0.19889098533327162,8.702464418967683,-0.1965024413825097
14,0.7000000000000001,8.604989495940258,-0.19871381433800975,8.709957984391538,-0.19614157168747343
15,0.75,8.61248708052325,-0.19852352228503994,8.717450906819234,-0.19576758881222034
16,0.8,8.619984320614645,-0.1983201097571317,8.724943163303694,-0.19538049390207293
17,0.8500000000000001,8.627481193254152,-0.1981035773772358,8.732434730899895,-0.1949802881425091
18,0.9,8.634977675482604,-0.19787392580848176,8.739925586664912,-0.19456697275915796
19,0.9500000000000001,8.64247374434203,-0.19763115575417844,8.747415707658007,-0.1941405490177987
20,1.0,8.649969376875726,-0.19737526795780827,8.754905070940692,-0.19370101822435298
21,1.05,8.657464550128323,-0.1971062632030272,8.762393653576797,-0.1932483817248833
22,1.1,8.664959241145858,-0.19682414231366296,8.769881432632543,-0.19278264090558944
23,1.1500000000000001,8.672453426975846,-0.19652890615370963,8.777368385176612,-0.1923037971928014
24,1.2000000000000002,8.679947084667347,-0.19622055562732824,8.784854488280217,-0.1918118520529782
25,1.25,8.687440191271044,-0.19589909167884198,8.792339719017175,-0.1913068069927014
26,1.3,8.694932723839301,-0.19556451529273386,8.799824054463974,-0.19078866355867097
27,1.35,8.702424659426244,-0.19521682749364325,8.807307471699838,-0.19025742333770027
28,1.4000000000000001,8.709915975087824,-0.1948560293463651,8.81478994780681,-0.18971308795671338
29,1.4500000000000002,8.717406647881896,-0.1944821219558422,8.822271459869814,-0.1891556590827357
30,1.5,8.72489665486828,-0.19409510646716618,8.829751984976726,-0.18858513842289334
31,1.55,8.732385973108832,-0.19369498406557137,8.837231500218438,-0.18800152772440498
32,1.6,8.739874579667523,-0.19328175597643327,8.844709982688945,-0.18740482877457895
33,1.6500000000000001,8.747362451610503,-0.19285542346526097,8.852187409485401,-0.18679504340080366
34,1.7000000000000002,8.754849566006166,-0.1924159878376987,8.85966375770819,-0.18617217347054762
35,1.75,8.762335899925233,-0.19196345043951749,8.867139004461002,-0.18553622089134925
36,1.8,8.769821430440812,-0.19149781265661264,8.8746131268509,-0.18488718761081271
37,1.85,8.777306134628471,-0.19101907591499956,8.882086101988389,-0.18422507561660198
38,1.9000000000000001,8.784789989566312,-0.19052724168080887,8.889557906987491,-0.18354988693643426
39,1.9500000000000002,8.792272972335029,-0.1900223114602828,8.897028518965806,-0.1828616236380746
40,2.0,8.799755060017997,-0.18950428679976966,8.904497915044592,-0.18216028782932872
41,2.0500000000000003,8.80723622970133,-0.18897316928571947,8.91196607234883,-0.1814458816580369
42,2.1,8.814716458473947,-0.18842896054467967,8.919432968007293,-0.18071840731206795
43,2.15,8.822195723427658,-0.18787166224328855,8.926898579152619,-0.17997786701931093
44,2.2,8.829674001657217,-0.1873012760882718,8.93436288292138,-0.17922426304766997
45,2.25,8.837151270260405,-0.18671780382643688,8.941825856454152,-0.17845759770505698
46,2.3000000000000003,8.844627506338089,-0.18612124724466733,8.949287476895583,-0.17767787333938415
47,2.35,8.852102686994305,-0.18551160816991644,8.956747721394468,-0.17688509233855595
