step,time,target_x,target_y,pred_target_x,pred_target_y
211,10.55,10.149902102020462,0.10812208028558473,10.254353111053465,0.14854468178508606
212,10.600000000000001,10.157360358159906,0.11101593567677859,10.261740467735825,0.15162126445169627
213,10.65,10.164813538634546,0.11392283857833946,10.269122429089377,0.15471077027488583
214,10.700000000000001,10.172261620619025,0.11684278008787963,10.276498972506872,0.15781318979304576
215,10.75,10.179704581303598,0.1197757512630806,10.283870075397653,0.16092851350501877
216,10.8,10.187142397894206,0.12272174312172046,10.291235715187725,0.16405673187012848
217,10.850000000000001,10.194575047612537,0.12568074664170154,10.298595869319815,0.1671978353082087
218,10.9,10.20200250769611,0.12865275276107702,10.305950515253462,0.1703518141996317
219,10.950000000000001,10.20942475539833,0.13163775237808167,10.313299630465067,0.1735186588853408
220,11.0,10.216841767988576,0.13463573635115544,10.320643192447973,0.17669835966687558
221,11.05,10.22425352275225,0.13764669549897568,10.327981178712525,0.1798909068064058
222,11.100000000000001,10.231659996990857,0.14067062060048208,10.335313566786144,0.18309629052675808
223,11.15,10.239061168022076,0.14370750239490576,10.342640334213401,0.18631450101144664
224,11.200000000000001,10.246457013179828,0.14675733158179965,10.349961458556074,0.18954552840470545
225,11.25,10.253847509814342,0.14982009882106312,10.357276917393227,0.19278936281151451
226,11.3,10.261232635292227,0.15289579473297443,10.36458668832127,0.19604599429763403
227,11.350000000000001,10.268612366996546,0.1559844098982176,10.37189074895404,0.19931541288963295
228,11.4,10.27598668232687,0.15908593485791073,10.37918907692285,0.20259760857491904
229,11.450000000000001,10.28335555869937,0.16220036011363576,10.386481649876586,0.2058925713017703
230,11.5,10.290718973546863,0.16532767612746851,10.39376844548174,0.20920029097936665
231,11.55,10.2980769043189,0.1684678733220054,10.401049441422511,0.21252075747781846
232,11.600000000000001,10.305429328481823,0.1716209420803957,10.408324615400854,0.21585396062820034
233,11.65,10.312776223518838,0.17478687274636812,10.415593945136553,0.21919989022257966
234,11.700000000000001,10.320117566930087,0.17796565562426309,10.422857408367292,0.2225585360140502
235,11.75,10.327453336232708,0.18115728097905986,10.430114982848721,0.2259298877167612
236,11.8,10.334783508960916,0.18436173903640884,10.437366646354524,0.22931393500595126
237,11.850000000000001,10.34210806266606,0.18757901998265908,10.444612376676485,0.2327106675179776
238,11.9,10.349426974916705,0.19080911396489114,10.451852151624566,0.23612007485035041
239,11.950000000000001,10.356740223298683,0.19405201109094378,10.459085949026955,0.2395421465617615
240,12.0,10.364047785415178,0.19730770142944798,10.466313746730156,0.24297687217211983
241,12.05,10.371349638886787,0.20057617500985386,10.473535522599047,0.24642424116258016
242,12.100000000000001,10.37864576135159,0.20385742182246425,10.48075125451694,0.24988424297557824
243,12.15,10.385936130465218,0.20715143181846252,10.487960920385666,0.2533568670148604
244,12.200000000000001,10.393220723900919,0.2104581949099466,10.495164498125625,0.25684210264551915
245,12.25,10.400499519349633,0.2137777009699564,10.502361965675869,0.26033993919402243
246,12.3,10.407772494520056,0.21710993983250731,10.50955330099416,0.2638503659482487
247,12.350000000000001,10.415039627138704,0.22045490129262113,10.516738482057034,0.2673733721575194
248,12.4,10.422300894949991,0.223812575106355,10.523917486859885,0.2709089470326298
249,12.450000000000001,10.42955627571629,0.22718295099083596,10.531090293417016,0.27445707974588507
250,12.5,10.436805747218003,0.23056601862429077,10.538256879761708,0.27801775943113183
251,12.55,10.444049287253629,0.23396176764607673,10.5454172239463,0.2815909751837906
252,12.600000000000001,10.45128687363983,0.23737018765671614,10.55257130404224,0.285176716060892
253,12.65,10.458518484211506,0.24079126821792407,10.559719098140167,0.288774971081106
254,12.700000000000001,10.465744096821858,0.24422499885264487,10.566860584349968,0.2923857292247804
255,12.75,10.472963689342446,0.24767136904508114,10.573995740800841,0.2960089794339711
256,12.8,10.48017723966328,0.25113036824072693,10.581124545641384,0.2996447106124773
257,12.850000000000001,10.487384725692865,0.25460198584639904,10.588246977039628,0.30329291162587424
258,12.9,10.49458612535828,0.2580862112302723,10.595363013183139,0.30695357130155015
259,12.950000000000001,10.501781416605246,0.261583033721909,10.602472632279058,0.3106266784287375
260,13.0,10.508970577398188,0.265092442612292,10.609575812554187,0.31431222175854756
261,13.05,10.516153585720303,0.26861442715386047,10.616672532255034,0.31801019000400793
262,13.100000000000001,10.523330419573643,0.2721489765605392,10.623762769647909,0.32172057184009345
263,13.15,10.530501056979151,0.2756960800077735,10.630846503018962,0.3254433559037627
264,13.200000000000001,10.53766547597676,0.27925572663256126,10.637923710674263,0.3291785307939919
265,13.25,10.544823654625443,0.2828279055334883,10.644994370939873,0.33292608507181165
266,13.3,10.55197557100328,0.28641260577075883,10.652058462161897,0.3366860072603392
267,13.350000000000001,10.559121203207535,0.2900098163662316,10.659115962706563,0.3404582858448162
268,13.4,10.566260529354714,0.2936195263034513,10.66616685096028,0.3442429092726418
269,13.450000000000001,10.573393527580638,0.297241724527685,10.67321110532971,0.34803986595341063
270,13.5,10.580520176040505,0.30087639994595333,10.680248704241828,0.3518491442589457
271,13.55,10.587640452908957,0.30452354142706456,10.687279626143994,0.355670732523334
272,13.600000000000001,10.594754336380154,0.30818313780165213,10.694303849504013,0.35950461904296593
273,13.65,10.601861804667834,0.31185517786220457,10.70132135281021,0.3633507920765665
274,13.700000000000001,10.608962836005379,0.3155396503631019,10.708332114571483,0.3672092398452337
275,13.75,10.616057408645887,0.31923654402064955,10.715336113317381,0.3710799505324738
276,13.8,10.623145500862236,0.3229458475131149,10.722333327598164,0.37496291228423967
277,13.850000000000001,10.630227090947146,0.3266675494807573,10.729323735984869,0.37885811320896245
278,13.9,10.637302157213256,0.3304016385258683,10.736307317069372,0.38276554137759305
279,13.950000000000001,10.64437067799318,0.33414810321280314,10.743284049464467,0.38668518482363606
280,14.0,10.65143263163958,0.3379069320680162,10.750253911803913,0.3906170315431859
281,14.05,10.658487996525226,0.3416781135800973,10.757216882742513,0.39456106949496533
282,14.100000000000001,10.665536751043069,0.3454616361998059,10.764172940956174,0.3985172866003611
283,14.15,10.672578873606305,0.34925748834010745,10.771122065141972,0.4024856707434619
284,14.200000000000001,10.679614342648438,0.35306565837620724,10.778064234018222,0.406466209771094
285,14.25,10.686643136623353,0.35688613464558744,10.784999426324536,0.4104588914928596
286,14.3,10.693665234005367,0.36071890544804236,10.791927620821891,0.41446370368117386
287,14.350000000000001,10.700680613289318,0.3645639590457152,10.798848796292699,0.41848063407130354
288,14.4,10.707689252990612,0.3684212836631315,10.805762931540865,0.42250967036140147
289,14.450000000000001,10.714691131645292,0.3722908674872379,10.812670005391855,0.42655080021254754
290,14.5,10.721686227810114,0.37617269866743724,10.819569996692762,0.43060401124878506
291,14.55,10.7286745200626,0.3800667653156246,10.826462884312368,0.43466929105715835
292,14.600000000000001,10.73565598700111,0.3839730555062228,10.833348647141207,0.43874662718775
293,14.65,10.742630607244907,0.38789155727622243,10.84022726409164,0.4428360071537226
294,14.700000000000001,10.749598359434222,0.39182225862521464,10.847098714097903,0.44693741843135304
295,14.75,10.756559222230319,0.3957651475154293,10.853962976116192,0.4510508484600721
296,14.8,10.76351317431556,0.3997202118717725,10.860820029124703,0.4551762846425037
297,14.850000000000001,10.770460194393475,0.40368743958186243,10.86766985212372,0.45931371434450263
298,14.9,10.777400261188822,0.4076668184960674,10.874512424135668,0.46346312489519353
299,14.950000000000001,10.784333353447646,0.41165833642754307,10.881347724205172,0.4676245035870104
300,15.0,10.791259449937362,0.41566198115226854,10.888175731399132,0.4717978376757339
301,15.05,10.798178529446803,0.41967774040908495,10.89499642480678,0.4759831143805316
302,15.100000000000001,10.805090570786293,0.4237056018997329,10.901809783539749,0.48018032088399704
303,15.15,10.811995552787712,0.42774555328888936,10.908615786732135,0.48438944433218833
304,15.200000000000001,10.818893454304558,0.43179758220420666,10.915414413540555,0.4886104718346683
305,15.25,10.825784254212012,0.43586167623634936,10.922205643144222,0.4928433904645436
306,15.3,10.832667931407006,0.43993782293903266,10.928989454744999,0.4970881872585043
307,15.350000000000001,10.83954446480828,0.44402600982906065,10.935765827567469,0.5013448492168635
308,15.4,10.846413833356463,0.4481262243863638,10.942534740858997,0.5056133633035972
309,15.450000000000001,10.853276016014114,0.45223845405403823,10.94929617388979,0.509893716446384
310,15.5,10.860130991765805,0.45636268623838433,10.956050105952965,0.5141858955366465
311,15.55,10.86697873961818,0.4604989083089434,10.96279651636461,0.5184898874295888
312,15.600000000000001,10.873819238600014,0.4646471075985397,10.96953538446385,0.52280567894424
313,15.65,10.880652467762282,0.46880727140331474,10.9762666896129,0.5271332568634907
314,15.700000000000001,10.887478406178232,0.4729793869827719,10.982990411197154,0.5314726079341386
315,15.75,10.894297032943427,0.4771634415598088,10.989706528625213,0.5358237188669227
316,15.8,10.90110832717583,0.4813594223207622,10.996415021328971,0.5401865763365701
317,15.850000000000001,10.90791226801586,0.48556731641544487,11.00311586876368,0.5445611669818334
318,15.9,10.914708834626449,0.4897871109571838,11.009809050407998,0.5489474774055318
319,15.950000000000001,10.921498006193119,0.4940187930228616,11.016494545764058,0.553345494174593
320,16.0,10.928279761924038,0.49826234965295496,11.023172334357541,0.5577552038200939
321,16.05,10.935054081050085,0.5025177678515755,11.029842395737722,0.5621765928373026
322,16.1,10.941820942824911,0.5067850345865086,11.036504709477542,0.5666096476857189
323,16.150000000000002,10.948580326525008,0.5110641367892521,11.043159255173672,0.5710543547891148
324,16.2,10.95533221144977,0.5153550613550595,11.04980601244657,0.5755107005355788
325,16.25,10.962076576921552,0.5196577951429782,11.05644496094055,0.5799786712775562
326,16.3,10.968813402285743,0.5239723249758885,11.063076080323833,0.5844582533318892
327,16.35,10.975542666910817,0.528298637640547,11.069699350288623,0.588949432979862
