step,time,agent,omega,rho,psi_tilde,phi
18,0.9,3,0.0,0.9932079174195925,0.995745899702575,0.0
18,0.9,4,0.0,0.9932079174195925,0.995745899702575,0.0
18,0.9,5,0.0,0.9932079174195927,0.9957458997025751,0.0
19,0.9500000000000001,0,0.0,0.9932481460172959,0.995771149673267,0.0
19,0.9500000000000001,1,0.0,0.9932481460172959,0.995771149673267,0.0
19,0.9500000000000001,2,0.0,0.9932481460172959,0.995771149673267,0.0
19,0.9500000000000001,3,0.0,0.9932481460172959,0.995771149673267,0.0
19,0.9500000000000001,4,0.0,0.9932481460172959,0.995771149673267,0.0
19,0.9500000000000001,5,0.0,0.9932481460172959,0.995771149673267,0.0
20,1.0,0,0.0,0.99328783065658,0.9957960575944881,0.0
20,1.0,1,0.0,0.99328783065658,0.9957960575944881,0.0
20,1.0,2,0.0,0.99328783065658,0.9957960575944881,0.0
20,1.0,3,0.0,0.99328783065658,0.9957960575944881,0.0
20,1.0,4,0.0,0.99328783065658,0.9957960575944881,0.0
20,1.0,5,0.0,0.9932878306565798,0.9957960575944879,0.0
21,1.05,0,0.0,0.9933269700425649,0.9958206226792082,0.0
21,1.05,1,0.0,0.9933269700425649,0.9958206226792082,0.0
21,1.05,2,0.0,0.9933269700425649,0.9958206226792082,0.0
21,1.05,3,0.0,0.9933269700425649,0.9958206226792082,0.0
21,1.05,4,0.0,0.9933269700425649,0.9958206226792082,0.0
21,1.05,5,0.0,0.9933269700425649,0.9958206226792082,0.0
22,1.1,0,0.0,0.9933655629427824,0.9958448441792919,0.0
22,1.1,1,0.0,0.9933655629427824,0.9958448441792919,0.0
22,1.1,2,0.0,0.9933655629427824,0.9958448441792919,0.0
22,1.1,3,0.0,0.9933655629427824,0.9958448441792919,0.0
22,1.1,4,0.0,0.9933655629427824,0.9958448441792919,0.0
22,1.1,5,0.0,0.9933655629427824,0.9958448441792919,0.0
23,1.1500000000000001,0,0.0,0.9934036081864883,0.9958687213850581,0.0
23,1.1500000000000001,1,0.0,0.9934036081864883,0.9958687213850581,0.0
23,1.1500000000000001,2,0.0,0.9934036081864883,0.9958687213850581,0.0
23,1.1500000000000001,3,0.0,0.9934036081864883,0.9958687213850581,0.0
23,1.1500000000000001,4,0.0,0.9934036081864883,0.9958687213850581,0.0
23,1.1500000000000001,5,0.0,0.9934036081864883,0.9958687213850581,0.0
24,1.2000000000000002,0,0.0,0.9934411046638998,0.9958922536247958,0.0
24,1.2000000000000002,1,0.0,0.9934411046638998,0.9958922536247958,0.0
24,1.2000000000000002,2,0.0,0.9934411046638998,0.9958922536247958,0.0
24,1.2000000000000002,3,0.0,0.9934411046639,0.9958922536247959,0.0
24,1.2000000000000002,4,0.0,0.9934411046639,0.9958922536247959,0.0
24,1.2000000000000002,5,0.0,0.9934411046639,0.9958922536247959,0.0
25,1.25,0,0.0,0.9934780513253727,0.9959154402642404,0.0
25,1.25,1,0.0,0.9934780513253727,0.9959154402642404,0.0
25,1.25,2,0.0,0.9934780513253727,0.9959154402642404,0.0
25,1.25,3,0.0,0.9934780513253727,0.9959154402642404,0.0
25,1.25,4,0.0,0.9934780513253731,0.9959154402642406,0.0
25,1.25,5,0.0,0.9934780513253731,0.9959154402642406,0.0
26,1.3,0,0.0,0.9935144471805051,0.9959382807060041,0.0
26,1.3,1,0.0,0.9935144471805051,0.9959382807060041,0.0
26,1.3,2,0.0,0.9935144471805051,0.9959382807060041,0.0
26,1.3,3,0.0,0.9935144471805051,0.9959382807060041,0.0
26,1.3,4,0.0,0.9935144471805051,0.995938280706004,0.0
26,1.3,5,0.0,0.9935144471805051,0.995938280706004,0.0
27,1.35,0,0.0,0.9935502912971785,0.9959607743889681,0.0
27,1.35,1,0.0,0.9935502912971785,0.9959607743889681,0.0
27,1.35,2,0.0,0.9935502912971785,0.9959607743889681,0.0
27,1.35,3,0.0,0.9935502912971785,0.9959607743889681,0.0
27,1.35,4,0.0,0.9935502912971785,0.9959607743889681,0.0
27,1.35,5,0.0,0.9935502912971785,0.9959607743889681,0.0
28,1.4000000000000001,0,0.0,0.9935855828005302,0.9959829207876322,0.0
28,1.4000000000000001,1,0.0,0.9935855828005302,0.9959829207876322,0.0
28,1.4000000000000001,2,0.0,0.9935855828005302,0.9959829207876322,0.0
28,1.4000000000000001,3,0.0,0.9935855828005302,0.9959829207876322,0.0
28,1.4000000000000001,4,0.0,0.9935855828005302,0.9959829207876322,0.0
28,1.4000000000000001,5,0.0,0.9935855828005302,0.9959829207876322,0.0
29,1.4500000000000002,0,0.0,0.9936203208718599,0.9960047194114217,0.0
29,1.4500000000000002,1,0.0,0.9936203208718599,0.9960047194114217,0.0
29,1.4500000000000002,2,0.0,0.9936203208718599,0.9960047194114217,0.0
29,1.4500000000000002,3,0.0,0.9936203208718599,0.9960047194114217,0.0
29,1.4500000000000002,4,0.0,0.9936203208718599,0.9960047194114217,0.0
29,1.4500000000000002,5,0.0,0.9936203208718599,0.9960047194114217,0.0
30,1.5,0,0.0,0.993654504747473,0.9960261698039571,0.0
30,1.5,1,0.0,0.993654504747473,0.9960261698039571,0.0
30,1.5,2,0.0,0.993654504747473,0.9960261698039571,0.0
30,1.5,3,0.0,0.993654504747473,0.9960261698039571,0.0
30,1.5,4,0.0,0.9936545047474732,0.9960261698039572,0.0
30,1.5,5,0.0,0.993654504747473,0.9960261698039571,0.0
31,1.55,0,0.0,0.9936881337174579,0.9960472715422809,0.0
31,1.55,1,0.0,0.9936881337174579,0.9960472715422809,0.0
31,1.55,2,0.0,0.9936881337174579,0.9960472715422809,0.0
31,1.55,3,0.0,0.9936881337174579,0.9960472715422809,0.0
31,1.55,4,0.0,0.9936881337174579,0.9960472715422809,0.0
31,1.55,5,0.0,0.9936881337174579,0.9960472715422809,0.0
32,1.6,0,0.0,0.9937212071244019,0.996068024236047,0.0
32,1.6,1,0.0,0.9937212071244019,0.996068024236047,0.0
32,1.6,2,0.0,0.9937212071244019,0.996068024236047,0.0
32,1.6,3,0.0,0.9937212071244019,0.996068024236047,0.0
32,1.6,4,0.0,0.9937212071244019,0.996068024236047,0.0
32,1.6,5,0.0,0.9937212071244019,0.996068024236047,0.0
33,1.6500000000000001,0,0.0,0.9937537243620427,0.9960884275266696,0.0
33,1.6500000000000001,1,0.0,0.9937537243620427,0.9960884275266696,0.0
33,1.6500000000000001,2,0.0,0.9937537243620427,0.9960884275266696,0.0
33,1.6500000000000001,3,0.0,0.9937537243620427,0.9960884275266696,0.0
33,1.6500000000000001,4,0.0,0.9937537243620427,0.9960884275266696,0.0
33,1.6500000000000001,5,0.0,0.9937537243620427,0.9960884275266696,0.0
34,1.7000000000000002,0,0.0,0.9937856848738615,0.9961084810864361,0.0
34,1.7000000000000002,1,0.0,0.9937856848738615,0.9961084810864361,0.0
34,1.7000000000000002,2,0.0,0.9937856848738615,0.9961084810864361,0.0
34,1.7000000000000002,3,0.0,0.9937856848738615,0.9961084810864361,0.0
34,1.7000000000000002,4,0.0,0.9937856848738615,0.9961084810864361,0.0
34,1.7000000000000002,5,0.0,0.9937856848738615,0.9961084810864361,0.0
35,1.75,0,0.0,0.9938170881516148,0.9961281846175815,0.0
35,1.75,1,0.0,0.9938170881516148,0.9961281846175815,0.0
35,1.75,2,0.0,0.9938170881516148,0.9961281846175815,0.0
35,1.75,3,0.0,0.9938170881516148,0.9961281846175815,0.0
35,1.75,4,0.0,0.9938170881516148,0.9961281846175815,0.0
35,1.75,5,0.0,0.9938170881516148,0.9961281846175815,0.0
36,1.8,0,0.0,0.9938479337338058,0.996147537851325,0.0
36,1.8,1,0.0,0.9938479337338058,0.996147537851325,0.0
36,1.8,2,0.0,0.9938479337338058,0.996147537851325,0.0
36,1.8,3,0.0,0.9938479337338058,0.996147537851325,0.0
36,1.8,4,0.0,0.9938479337338062,0.9961475378513254,0.0
36,1.8,5,0.0,0.9938479337338058,0.996147537851325,0.0
37,1.85,0,0.0,0.9938782212041024,0.9961665405468746,0.0
37,1.85,1,0.0,0.9938782212041024,0.9961665405468746,0.0
37,1.85,2,0.0,0.9938782212041024,0.9961665405468746,0.0
37,1.85,3,0.0,0.9938782212041024,0.9961665405468746,0.0
37,1.85,4,0.0,0.9938782212041024,0.9961665405468746,0.0
37,1.85,5,0.0,0.9938782212041024,0.9961665405468746,0.0
38,1.9000000000000001,0,0.0,0.9939079501896957,0.9961851924903921,0.0
38,1.9000000000000001,1,0.0,0.9939079501896957,0.9961851924903921,0.0
38,1.9000000000000001,2,0.0,0.993907950189695,0.9961851924903917,0.0
38,1.9000000000000001,3,0.0,0.9939079501896957,0.9961851924903921,0.0
38,1.9000000000000001,4,0.0,0.9939079501896957,0.9961851924903921,0.0
38,1.9000000000000001,5,0.0,0.9939079501896952,0.9961851924903918,0.0
39,1.9500000000000002,0,0.0,0.9939371203596039,0.9962034934939271,0.0
39,1.9500000000000002,1,0.0,0.9939371203596039,0.9962034934939271,0.0
39,1.9500000000000002,2,0.0,0.9939371203596039,0.9962034934939271,0.0
39,1.9500000000000002,3,0.0,0.9939371203596039,0.9962034934939271,0.0
39,1.9500000000000002,4,0.0,0.9939371203596044,0.9962034934939273,0.0
39,1.9500000000000002,5,0.0,0.9939371203596044,0.9962034934939273,0.0
40,2.0,0,0.0,0.9939657314229298,0.9962214433943198,0.0
40,2.0,1,0.0,0.9939657314229298,0.9962214433943198,0.0
40,2.0,2,0.0,0.9939657314229298,0.9962214433943198,0.0
40,2.0,3,0.0,0.9939657314229298,0.9962214433943198,0.0
40,2.0,4,0.0,0.9939657314229298,0.9962214433943198,0.0
40,2.0,5,0.0,0.9939657314229298,0.9962214433943198,0.0
41,2.0500000000000003,0,0.0,0.9939937831270549,0.9962390420520663,0.0
41,2.0500000000000003,1,0.0,0.9939937831270549,0.9962390420520663,0.0
41,2.0500000000000003,2,0.0,0.9939937831270549,0.9962390420520663,0.0
41,2.0500000000000003,3,0.0,0.9939937831270547,0.996239042052066,0.0
41,2.0500000000000003,4,0.0,0.9939937831270547,0.996239042052066,0.0
41,2.0500000000000003,5,0.0,0.9939937831270544,0.9962390420520659,0.0
42,2.1,0,0.0,0.9940212752557944,0.9962562893501565,0.0
42,2.1,1,0.0,0.9940212752557944,0.9962562893501565,0.0
42,2.1,2,0.0,0.9940212752557944,0.9962562893501565,0.0
42,2.1,3,0.0,0.9940212752557944,0.9962562893501565,0.0
42,2.1,4,0.0,0.9940212752557944,0.9962562893501565,0.0
42,2.1,5,0.0,0.9940212752557944,0.9962562893501565,0.0
43,2.15,0,0.0,0.9940482076274986,0.9962731851928833,0.0
43,2.15,1,0.0,0.9940482076274986,0.9962731851928833,0.0
43,2.15,2,0.0,0.9940482076274986,0.9962731851928833,0.0
43,2.15,3,0.0,0.9940482076274986,0.9962731851928833,0.0
43,2.15,4,0.0,0.9940482076274986,0.9962731851928833,0.0
43,2.15,5,0.0,0.9940482076274986,0.9962731851928833,0.0
44,2.2,0,0.0,0.9940745800931106,0.9962897295046197,0.0
44,2.2,1,0.0,0.9940745800931106,0.9962897295046197,0.0
44,2.2,2,0.0,0.9940745800931106,0.9962897295046197,0.0
44,2.2,3,0.0,0.9940745800931106,0.9962897295046197,0.0
44,2.2,4,0.0,0.9940745800931106,0.9962897295046197,0.0
44,2.2,5,0.0,0.9940745800931106,0.9962897295046197,0.0
45,2.25,0,0.0,0.9941003925341756,0.996305922228569,0.0
45,2.25,1,0.0,0.9941003925341756,0.996305922228569,0.0
45,2.25,2,0.0,0.9941003925341756,0.996305922228569,0.0
45,2.25,3,0.0,0.9941003925341756,0.996305922228569,0.0
45,2.25,4,0.0,0.9941003925341756,0.996305922228569,0.0
45,2.25,5,0.0,0.9941003925341756,0.996305922228569,0.0
46,2.3000000000000003,0,0.0,0.9941256448608093,0.9963217633254889,0.0
46,2.3000000000000003,1,0.0,0.9941256448608093,0.9963217633254889,0.0
46,2.3000000000000003,2,0.0,0.9941256448608093,0.9963217633254889,0.0
46,2.3000000000000003,3,0.0,0.9941256448608093,0.9963217633254889,0.0
46,2.3000000000000003,4,0.0,0.9941256448608093,0.9963217633254889,0.0
46,2.3000000000000003,5,0.0,0.9941256448608093,0.9963217633254889,0.0
47,2.35,0,0.0,0.9941503370096276,0.9963372527723906,0.0
47,2.35,1,0.0,0.9941503370096276,0.9963372527723906,0.0
47,2.35,2,0.0,0.9941503370096276,0.9963372527723906,0.0
47,2.35,3,0.0,0.9941503370096276,0.9963372527723906,0.0
47,2.35,4,0.0,0.9941503370096276,0.9963372527723906,0.0
47,2.35,5,0.0,0.9941503370096276,0.9963372527723906,0.0
48,2.4000000000000004,0,0.0,0.9941744689416325,0.9963523905612114,0.0
48,2.4000000000000004,1,0.0,0.9941744689416325,0.9963523905612114,0.0
48,2.4000000000000004,2,0.0,0.9941744689416325,0.9963523905612114,0.0
48,2.4000000000000004,3,0.0,0.9941744689416325,0.9963523905612114,0.0
48,2.4000000000000004,4,0.0,0.9941744689416325,0.9963523905612114,0.0
48,2.4000000000000004,5,0.0,0.9941744689416325,0.9963523905612114,0.0
49,2.45,0,0.0,0.9941980406400623,0.9963671766974652,0.0
49,2.45,1,0.0,0.9941980406400623,0.9963671766974652,0.0
49,2.45,2,0.0,0.9941980406400623,0.9963671766974652,0.0
49,2.45,3,0.0,0.9941980406400623,0.9963671766974652,0.0
49,2.45,4,0.0,0.9941980406400623,0.9963671766974652,0.0
49,2.45,5,0.0,0.9941980406400623,0.9963671766974652,0.0
50,2.5,0,0.0,0.9942210521082067,0.996381611198871,0.0
50,2.5,1,0.0,0.9942210521082067,0.996381611198871,0.0
50,2.5,2,0.0,0.9942210521082067,0.996381611198871,0.0
50,2.5,3,0.0,0.9942210521082067,0.996381611198871,0.0
50,2.5,4,0.0,0.9942210521082067,0.996381611198871,0.0
50,2.5,5,0.0,0.9942210521082067,0.996381611198871,0.0
51,2.5500000000000003,0,0.0,0.9942435033671864,0.9963956940939592,0.0
51,2.5500000000000003,1,0.0,0.9942435033671864,0.9963956940939592,0.0
51,2.5500000000000003,2,0.0,0.9942435033671864,0.9963956940939592,0.0
51,2.5500000000000003,3,0.0,0.9942435033671864,0.9963956940939592,0.0
51,2.5500000000000003,4,0.0,0.9942435033671864,0.9963956940939592,0.0
51,2.5500000000000003,5,0.0,0.9942435033671864,0.9963956940939592,0.0
52,2.6,0,0.0,0.9942653944537019,0.9964094254206587,0.0
52,2.6,1,0.0,0.9942653944537019,0.9964094254206587,0.0
52,2.6,2,0.0,0.9942653944537019,0.9964094254206587,0.0
52,2.6,3,0.0,0.9942653944537021,0.9964094254206589,0.0
52,2.6,4,0.0,0.9942653944537021,0.9964094254206589,0.0
52,2.6,5,0.0,0.9942653944537021,0.9964094254206589,0.0
53,2.6500000000000004,0,0.0,0.9942867254177532,0.9964228052248661,0.0
53,2.6500000000000004,1,0.0,0.9942867254177532,0.9964228052248661,0.0
53,2.6500000000000004,2,0.0,0.9942867254177532,0.9964228052248661,0.0
53,2.6500000000000004,3,0.0,0.9942867254177532,0.9964228052248661,0.0
53,2.6500000000000004,4,0.0,0.9942867254177532,0.9964228052248661,0.0
53,2.6500000000000004,5,0.0,0.9942867254177532,0.9964228052248661,0.0
54,2.7,0,0.0,0.9943074963203271,0.9964358335589948,0.0
54,2.7,1,0.0,0.9943074963203271,0.9964358335589948,0.0
54,2.7,2,0.0,0.9943074963203271,0.9964358335589948,0.0
54,2.7,3,0.0,0.9943074963203271,0.9964358335589948,0.0
54,2.7,4,0.0,0.9943074963203271,0.9964358335589948,0.0
54,2.7,5,0.0,0.9943074963203271,0.9964358335589948,0.0
55,2.75,0,0.0,0.9943277072310615,0.9964485104805099,0.0
55,2.75,1,0.0,0.9943277072310615,0.9964485104805099,0.0
55,2.75,2,0.0,0.9943277072310621,0.9964485104805102,0.0
55,2.75,3,0.0,0.9943277072310621,0.9964485104805102,0.0
55,2.75,4,0.0,0.9943277072310621,0.9964485104805102,0.0
55,2.75,5,0.0,0.9943277072310621,0.9964485104805102,0.0
56,2.8000000000000003,0,0.0,0.9943473582258848,0.9964608360504471,0.0
56,2.8000000000000003,1,0.0,0.9943473582258848,0.9964608360504471,0.0
56,2.8000000000000003,2,0.0,0.9943473582258848,0.9964608360504471,0.0
56,2.8000000000000003,3,0.0,0.9943473582258848,0.9964608360504471,0.0
56,2.8000000000000003,4,0.0,0.9943473582258848,0.9964608360504471,0.0
56,2.8000000000000003,5,0.0,0.9943473582258848,0.9964608360504471,0.0
57,2.85,0,0.0,0.9943664493846285,0.9964728103319155,0.0
57,2.85,1,0.0,0.9943664493846285,0.9964728103319155,0.0
57,2.85,2,0.0,0.9943664493846285,0.9964728103319155,0.0
57,2.85,3,0.0,0.9943664493846285,0.9964728103319155,0.0
57,2.85,4,0.0,0.9943664493846285,0.9964728103319155,0.0
57,2.85,5,0.0,0.9943664493846285,0.9964728103319155,0.0
58,2.9000000000000004,0,0.0,0.9943849807886236,0.9964844333885902,0.0
58,2.9000000000000004,1,0.0,0.9943849807886236,0.9964844333885902,0.0
58,2.9000000000000004,2,0.0,0.9943849807886236,0.9964844333885902,0.0
58,2.9000000000000004,3,0.0,0.9943849807886236,0.9964844333885902,0.0
58,2.9000000000000004,4,0.0,0.9943849807886236,0.9964844333885902,0.0
58,2.9000000000000004,5,0.0,0.9943849807886236,0.9964844333885902,0.0
59,2.95,0,0.0,0.9944029525182732,0.9964957052831895,0.0
59,2.95,1,0.0,0.9944029525182732,0.9964957052831895,0.0
59,2.95,2,0.0,0.9944029525182732,0.9964957052831895,0.0
59,2.95,3,0.0,0.9944029525182732,0.9964957052831895,0.0
59,2.95,4,0.0,0.9944029525182732,0.9964957052831895,0.0
59,2.95,5,0.0,0.9944029525182732,0.9964957052831895,0.0
60,3.0,0,0.0,0.9944203646506085,0.9965066260759436,0.0
60,3.0,1,0.0,0.9944203646506085,0.9965066260759436,0.0
60,3.0,2,0.0,0.9944203646506085,0.9965066260759436,0.0
60,3.0,3,0.0,0.9944203646506085,0.9965066260759436,0.0
60,3.0,4,0.0,0.994420364650608,0.9965066260759433,0.0
60,3.0,5,0.0,0.994420364650608,0.9965066260759433,0.0
61,3.0500000000000003,0,0.0,0.9944372172568297,0.996517195823051,0.0
61,3.0500000000000003,1,0.0,0.9944372172568297,0.996517195823051,0.0
61,3.0500000000000003,2,0.0,0.9944372172568297,0.996517195823051,0.0
61,3.0500000000000003,3,0.0,0.9944372172568297,0.996517195823051,0.0
61,3.0500000000000003,4,0.0,0.9944372172568297,0.996517195823051,0.0
61,3.0500000000000003,5,0.0,0.9944372172568297,0.996517195823051,0.0
62,3.1,0,0.0,0.9944535103998295,0.996527414575127,0.0
62,3.1,1,0.0,0.9944535103998295,0.996527414575127,0.0
62,3.1,2,0.0,0.9944535103998295,0.996527414575127,0.0
62,3.1,3,0.0,0.9944535103998295,0.996527414575127,0.0
62,3.1,4,0.0,0.9944535103998295,0.996527414575127,0.0
62,3.1,5,0.0,0.99445351039983,0.9965274145751272,0.0
63,3.1500000000000004,0,0.0,0.9944692441317062,0.9965372823756434,0.0
63,3.1500000000000004,1,0.0,0.9944692441317062,0.9965372823756434,0.0
63,3.1500000000000004,2,0.0,0.9944692441317062,0.9965372823756434,0.0
63,3.1500000000000004,3,0.0,0.9944692441317062,0.9965372823756434,0.0
63,3.1500000000000004,4,0.0,0.9944692441317062,0.9965372823756434,0.0
63,3.1500000000000004,5,0.0,0.9944692441317062,0.9965372823756434,0.0
64,3.2,0,0.0,0.9944844184912607,0.9965467992593603,0.0
64,3.2,1,0.0,0.9944844184912607,0.9965467992593603,0.0
64,3.2,2,0.0,0.9944844184912607,0.9965467992593603,0.0
64,3.2,3,0.0,0.9944844184912607,0.9965467992593603,0.0
64,3.2,4,0.0,0.9944844184912607,0.9965467992593603,0.0
64,3.2,5,0.0,0.9944844184912607,0.9965467992593603,0.0
65,3.25,0,0.0,0.9944990335014858,0.9965559652507516,0.0
65,3.25,1,0.0,0.9944990335014858,0.9965559652507516,0.0
