success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed
False,16.7,0.6363610184910022,0.2668734799420054,True,103.75624916893145,1458.5398499911078,0.05742821473158552,75.59453179513393,0.012053373948458077,0.2566292921738414,0.004204536266933264,0.004204536266933264,140.57921214176142,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433707078261585,False,False,22.450000000000003,22.450000000000003,22.450000000000003,19.400000000000002,40.0,23.35,0,74.80425475720612,2.541343642405748,1.0,s4_narrow_passage_medium,M6,30
False,16.400000000000002,0.6114767649523312,0.2666294249715333,True,102.69739672308647,1408.7759085271898,0.05846858094049105,74.17386120646889,0.01026595274905736,0.2606746142703878,0.006554147179417226,0.006554147179417226,139.55575081485412,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539325385729612,False,False,22.55,22.55,22.55,19.25,40.0,23.650000000000002,0,74.80266113440327,2.541342949635484,1.0,s4_narrow_passage_medium,M6,31
False,16.75,0.6804251583119416,0.2637469902428969,True,103.66140735333687,1471.8265364938898,0.06367041198501873,73.52005770440356,0.010262331269840183,0.2606656067154777,0.006535565055768703,0.006535565055768703,140.7853340413717,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539334393284522,False,False,22.650000000000002,22.450000000000003,22.650000000000002,19.450000000000003,40.0,23.3,0,74.79818356518601,2.541343293181076,1.0,s4_narrow_passage_medium,M6,32
False,16.85,0.7345321484462548,0.26784390179066236,True,102.90434843381084,1439.2002358661657,0.05930087390761548,75.2704692687443,0.010261978665192724,0.2606576451136911,0.006540563389331622,0.006540563389331622,140.2787972802167,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393423548863088,False,False,22.85,22.650000000000002,22.85,19.55,40.0,23.200000000000003,0,74.80324098461138,2.5413436461554624,1.0,s4_narrow_passage_medium,M6,33
False,16.7,0.6893302407735946,0.23927030615667133,True,102.932302859931,1435.249573697717,0.054307116104868915,75.25439877941018,0.010268872743249195,0.2606882515187398,0.006573090683620836,0.006573090683620836,140.07309946162624,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.53931174848126,False,False,22.75,22.650000000000002,22.75,19.35,40.0,23.35,0,74.81580457215865,2.541343576272879,1.0,s4_narrow_passage_medium,M6,34
False,16.85,0.7172519443770706,0.26616405272884885,True,103.00079617969806,1458.4337412990317,0.0626300457761132,75.60954275510933,0.0120548600264841,0.25661650590859614,0.004182876026852596,0.004182876026852596,140.47786354234688,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433834940914037,False,False,23.3,22.700000000000003,23.3,19.55,40.0,23.200000000000003,0,74.79789573564494,2.541343653190282,1.0,s4_narrow_passage_medium,M6,35
False,16.6,0.537803136298268,0.2697131335322844,True,102.06766349537683,1359.7277651716342,0.0626300457761132,75.58040763917825,0.012055381979741382,0.2566161197065209,0.004177427002420269,0.004177427002420269,139.13471728715712,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383880293479,False,False,23.0,22.400000000000002,23.0,19.450000000000003,40.0,23.450000000000003,0,74.7961122189079,2.5413439324794718,1.0,s4_narrow_passage_medium,M6,36
False,16.85,0.7046844052273034,0.2662723721251252,True,102.83490886558735,1430.8661029686964,0.0599250936329588,75.59680858036526,0.012055133004173544,0.2566162507420661,0.004179936991359151,0.004179936991359151,140.2765246056074,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543383749257934,False,False,23.200000000000003,22.700000000000003,23.200000000000003,19.55,40.0,23.200000000000003,0,74.7985994472315,2.541343648375848,1.0,s4_narrow_passage_medium,M6,37
False,16.8,0.7320267551199027,0.2678840197318895,True,102.4625400262164,1437.0353286908585,0.06367041198501873,75.62175078060655,0.01205425042041053,0.25661744682889726,0.004187942527959748,0.004187942527959748,139.92472095029154,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433825531711025,False,False,22.6,22.6,22.6,19.55,40.0,23.25,0,74.7966278562281,2.5413437030105843,1.0,s4_narrow_passage_medium,M6,38
False,16.900000000000002,0.7244819107830673,0.2675654042701474,True,103.24638480608108,1447.1942593814083,0.06491885143570537,75.45397393651672,0.01205661526558476,0.2566175754653732,0.004171083468798639,0.004171083468798639,140.45639855337592,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433824245346264,False,False,23.150000000000002,22.650000000000002,23.150000000000002,19.6,40.0,23.150000000000002,0,74.79649224246296,2.5413434044501666,1.0,s4_narrow_passage_medium,M6,39
False,17.75,0.8736550299794652,0.26468885514587664,True,100.43013226414632,1366.8722587822042,0.03724511027881815,74.92164860275065,0.012053239099415339,0.25665872799758943,0.004233902347289245,0.004233902347289245,138.99061562310925,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433412720024102,False,False,24.900000000000002,23.700000000000003,24.900000000000002,20.35,40.0,22.3,0,74.84832849448503,2.541342409140634,1.0,s4_narrow_passage_medium,M7,10
False,17.8,0.9708408327117948,0.2650577706487104,True,100.81214763757526,1448.0105374019304,0.03391593841032043,75.58334220458535,0.012055342996885007,0.25661612900387554,0.004177763423240236,0.004177763423240236,139.61254224657912,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433838709961245,False,False,23.400000000000002,23.400000000000002,23.400000000000002,20.450000000000003,40.0,22.25,0,74.79937989127222,2.541343708062143,1.0,s4_narrow_passage_medium,M7,11
False,17.900000000000002,0.957913618884725,0.26841223185930296,True,100.46032000379955,1419.9395799140495,0.04015813566375364,75.03720184069334,0.012057402812881542,0.25662921216562523,0.004177022974662608,0.004177022974662608,139.37280342082903,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433707878343745,False,False,24.200000000000003,23.8,24.200000000000003,20.5,40.0,22.150000000000002,0,74.81603630851546,2.5413423170397267,1.0,s4_narrow_passage_medium,M7,12
False,17.7,0.96305054494357,0.2684294756822679,True,100.55925719015684,1414.8351771885586,0.030170620058260506,75.60961126125254,0.012054874292046084,0.25661645881498835,0.004182772194213051,0.004182772194213051,139.36682032886833,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433835411850114,False,False,23.900000000000002,23.400000000000002,23.900000000000002,20.3,40.0,22.35,0,74.81500191056493,2.541342532394722,1.0,s4_narrow_passage_medium,M7,13
