step,time,agent,omega,rho,psi_tilde,phi
224,11.200000000000001,5,0.9999750397925585,1.0,0.9993055955845994,1.0
225,11.25,0,0.999969692815054,1.0,0.9993053871459686,1.0
225,11.25,1,0.9991497144295409,1.0,0.9993053871459686,1.0
225,11.25,2,0.9999960701186558,1.0,0.9993053871459686,1.0
225,11.25,3,0.9999989764889219,1.0,0.9993053871459686,1.0
225,11.25,4,0.9993371443989585,1.0,0.9993053871459686,1.0
225,11.25,5,0.9999775358133026,1.0,0.9993053871459686,1.0
226,11.3,0,0.9999727235335486,1.0,0.9993043788887709,1.0
226,11.3,1,0.9992347429865869,1.0,0.9993043788887709,1.0
226,11.3,2,0.9999964631067901,1.0,0.9993043788887709,1.0
226,11.3,3,0.9999990788400297,1.0,0.9993043788887709,1.0
226,11.3,4,0.9994034299590626,1.0,0.9993043788887709,1.0
226,11.3,5,0.9999797822319724,1.0,0.9993043788887709,1.0
227,11.350000000000001,0,0.9999754511801937,1.0,0.9993044277695153,1.0
227,11.350000000000001,1,0.9993112686879282,1.0,0.9993044277695153,1.0
227,11.350000000000001,2,0.9999968167961111,1.0,0.9993044277695153,1.0
227,11.350000000000001,3,0.9999991709560268,1.0,0.9993044277695153,1.0
227,11.350000000000001,4,0.9994630869631563,1.0,0.9993044277695153,1.0
227,11.350000000000001,5,0.9999818040087751,1.0,0.9993044277695153,1.0
228,11.4,0,0.9999779060621743,1.0,0.9993045421243436,1.0
228,11.4,1,0.9993801418191354,1.0,0.9993045421243436,1.0
228,11.4,2,0.9999971351165,1.0,0.9993045421243436,1.0
228,11.4,3,0.9999992538604241,1.0,0.9993045421243436,1.0
228,11.4,4,0.9995167782668407,1.0,0.9993045421243436,1.0
228,11.4,5,0.9999836236078976,1.0,0.9993045421243436,1.0
229,11.450000000000001,0,0.9999801154559569,1.0,0.9993045296521905,1.0
229,11.450000000000001,1,0.9994421276372218,1.0,0.9993045296521905,1.0
229,11.450000000000001,2,0.9999974216048501,1.0,0.9993045296521904,1.0
229,11.450000000000001,3,0.9999993284743817,1.0,0.9993045296521905,1.0
229,11.450000000000001,4,0.9995651004401567,1.0,0.9993045296521904,1.0
229,11.450000000000001,5,0.9999852612471078,1.0,0.9993045296521905,1.0
230,11.5,0,0.9999821039103612,1.0,0.9993044253605957,1.0
230,11.5,1,0.9994979148734997,1.0,0.9993044253605957,1.0
230,11.5,2,0.999997679444365,1.0,0.9993044253605957,1.0
230,11.5,3,0.9999993956269435,1.0,0.9993044253605957,1.0
230,11.5,4,0.999608590396141,1.0,0.9993044253605957,1.0
230,11.5,5,0.9999867351223971,1.0,0.999304425360596,1.0
231,11.55,0,0.9999838935193252,1.0,0.9993040677736479,1.0
231,11.55,1,0.9995481233861497,1.0,0.9993040677736479,1.0
231,11.55,2,0.9999979114999286,1.0,0.9993040677736477,1.0
231,11.55,3,0.9999994560642491,1.0,0.9993040677736477,1.0
231,11.55,4,0.999647731356527,1.0,0.9993040677736479,1.0
231,11.55,5,0.9999880616101574,1.0,0.9993040677736477,1.0
232,11.600000000000001,0,0.9999855041673926,1.0,0.9993036023341083,1.0
232,11.600000000000001,1,0.9995933110475348,1.0,0.9993036023341083,1.0
232,11.600000000000001,2,0.9999981203499357,1.0,0.9993036023341083,1.0
232,11.600000000000001,3,0.9999995104578242,1.0,0.9993036023341083,1.0
232,11.600000000000001,4,0.9996829582208743,1.0,0.9993036023341083,1.0
232,11.600000000000001,5,0.9999892554491416,1.0,0.9993036023341083,1.0
233,11.65,0,0.9999869537506534,1.0,0.9993029616099469,1.0
233,11.65,1,0.9996339799427814,1.0,0.9993029616099469,1.0
233,11.65,2,0.9999983083149422,1.0,0.9993029616099469,1.0
233,11.65,3,0.9999995594120418,1.0,0.9993029616099469,1.0
233,11.65,4,0.9997146623987868,1.0,0.9993029616099469,1.0
233,11.65,5,0.9999903299042274,1.0,0.9993029616099469,1.0
234,11.700000000000001,0,0.999988258375588,1.0,0.9993024320577407,1.0
234,11.700000000000001,1,0.9996705819485032,1.0,0.9993024320577407,1.0
234,11.700000000000001,2,0.999998477483448,1.0,0.9993024320577407,1.0
234,11.700000000000001,3,0.9999996034708376,1.0,0.9993024320577407,1.0
234,11.700000000000001,4,0.9997431961589082,1.0,0.9993024320577407,1.0
234,11.700000000000001,5,0.9999912969138047,1.0,0.9993024320577407,1.0
235,11.75,0,0.9999894325380292,1.0,0.999301688355351,1.0
235,11.75,1,0.9997035237536529,1.0,0.999301688355351,1.0
235,11.75,2,0.9999986297351031,1.0,0.999301688355351,1.0
235,11.75,3,0.9999996431237539,1.0,0.999301688355351,1.0
235,11.75,4,0.9997688765430174,1.0,0.999301688355351,1.0
235,11.75,5,0.9999921672224242,1.0,0.999301688355351,1.0
236,11.8,0,0.9999904892842263,1.0,0.9993014289932383,1.0
236,11.8,1,0.9997331713782877,1.0,0.9993014289932383,1.0
236,11.8,2,0.9999987667615928,1.0,0.9993014289932383,1.0
236,11.8,3,0.9999996788113785,1.0,0.9993014289932383,1.0
236,11.8,4,0.9997919888887157,1.0,0.9993014289932383,1.0
236,11.8,5,0.9999929505001818,1.0,0.9993014289932383,1.0
237,11.850000000000001,0,0.9999914403558037,1.0,0.9993008946198421,1.0
237,11.850000000000001,1,0.9997598542404589,1.0,0.9993008946198421,1.0
237,11.850000000000001,2,0.9999988900854335,1.0,0.9993008946198421,1.0
237,11.850000000000001,3,0.9999997109302406,1.0,0.9993008946198421,1.0
237,11.850000000000001,4,0.9998127899998441,1.0,0.9993008946198421,1.0
237,11.850000000000001,5,0.9999936554501636,1.0,0.9993008946198421,1.0
238,11.9,0,0.9999922963202234,1.0,0.9993012815500747,1.0
238,11.9,1,0.999783868816413,1.0,0.9993012815500747,1.0
238,11.9,2,0.9999990010768902,1.0,0.9993012815500747,1.0
238,11.9,3,0.9999997398372166,1.0,0.9993012815500747,1.0
238,11.9,4,0.9998315109998597,1.0,0.9993012815500747,1.0
238,11.9,5,0.9999942899051473,1.0,0.9993012815500747,1.0
239,11.950000000000001,0,0.999993066688201,1.0,0.9993003366299549,1.0
239,11.950000000000001,1,0.9998054819347717,1.0,0.9993003366299549,1.0
239,11.950000000000001,2,0.9999991009692012,1.0,0.9993003366299549,1.0
239,11.950000000000001,3,0.9999997658534949,1.0,0.9993003366299552,1.0
239,11.950000000000001,4,0.9998483598998738,1.0,0.9993003366299552,1.0
239,11.950000000000001,5,0.9999948609146325,1.0,0.9993003366299552,1.0
240,12.0,0,0.9999937600193809,1.0,0.9993026933886351,1.0
240,12.0,1,0.9998249337412946,1.0,0.9993026933886351,1.0
240,12.0,2,0.9999991908722811,1.0,0.999302693388635,1.0
240,12.0,3,0.9999997892681455,1.0,0.9993026933886351,1.0
240,12.0,4,0.9998635239098864,1.0,0.999302693388635,1.0
240,12.0,5,0.9999953748231692,1.0,0.9993026933886351,1.0
241,12.05,0,0.9999943840174428,1.0,0.9993056136624809,1.0
241,12.05,1,0.9998424403671651,1.0,0.9993056136624809,1.0
241,12.05,2,0.999999271785053,1.0,0.9993056136624809,1.0
241,12.05,3,0.9999998103413309,1.0,0.9993056136624809,1.0
241,12.05,4,0.9998771715188978,1.0,0.9993056136624808,1.0
241,12.05,5,0.9999958373408523,1.0,0.9993056136624809,1.0
242,12.100000000000001,0,0.9999949456156985,1.0,0.999307882191002,1.0
242,12.100000000000001,1,0.9998581963304486,1.0,0.999307882191002,1.0
242,12.100000000000001,2,0.9999993446065477,1.0,0.9993078821910019,1.0
242,12.100000000000001,3,0.9999998293071978,1.0,0.999307882191002,1.0
242,12.100000000000001,4,0.9998894543670079,1.0,0.999307882191002,1.0
242,12.100000000000001,5,0.999996253606767,1.0,0.999307882191002,1.0
243,12.15,0,0.9999954510541286,1.0,0.9993128471931071,1.0
243,12.15,1,0.9998723766974037,1.0,0.9993128471931071,1.0
243,12.15,2,0.9999994101458929,1.0,0.9993128471931071,1.0
243,12.15,3,0.999999846376478,1.0,0.9993128471931071,1.0
243,12.15,4,0.9999005089303071,1.0,0.9993128471931074,1.0
243,12.15,5,0.9999966282460904,1.0,0.9993128471931074,1.0
244,12.200000000000001,0,0.9999959059487157,1.0,0.9993188330284597,1.0
244,12.200000000000001,1,0.9998851390276633,1.0,0.9993188330284597,1.0
244,12.200000000000001,2,0.9999994691313036,1.0,0.9993188330284597,1.0
244,12.200000000000001,3,0.9999998617388302,1.0,0.9993188330284597,1.0
244,12.200000000000001,4,0.9999104580372764,1.0,0.9993188330284597,1.0
244,12.200000000000001,5,0.9999969654214813,1.0,0.9993188330284597,1.0
245,12.25,0,0.9999963153538441,1.0,0.9993256394468601,1.0
245,12.25,1,0.999896625124897,1.0,0.9993256394468601,1.0
245,12.25,2,0.9999995222181732,1.0,0.9993256394468601,1.0
245,12.25,3,0.9999998755649472,1.0,0.9993256394468601,1.0
245,12.25,4,0.9999194122335487,1.0,0.9993256394468601,1.0
245,12.25,5,0.9999972688793332,1.0,0.9993256394468601,1.0
246,12.3,0,0.9999966838184597,1.0,0.9993323231844595,1.0
246,12.3,1,0.9999069626124073,1.0,0.9993323231844595,1.0
246,12.3,2,0.9999995699963559,1.0,0.9993323231844595,1.0
246,12.3,3,0.9999998880084524,1.0,0.9993323231844595,1.0
246,12.3,4,0.9999274710101939,1.0,0.9993323231844596,1.0
246,12.3,5,0.9999975419913998,1.0,0.9993323231844596,1.0
247,12.350000000000001,0,0.9999970154366138,1.0,0.9993414388475889,1.0
247,12.350000000000001,1,0.9999162663511666,1.0,0.9993414388475889,1.0
247,12.350000000000001,2,0.9999996129967202,1.0,0.9993414388475889,1.0
247,12.350000000000001,3,0.9999998992076071,1.0,0.9993414388475889,1.0
247,12.350000000000001,4,0.9999347239091745,1.0,0.9993414388475889,1.0
247,12.350000000000001,5,0.9999977877922598,1.0,0.9993414388475889,1.0
248,12.4,0,0.9999973138929524,1.0,0.9993513058309037,1.0
248,12.4,1,0.99992463971605,1.0,0.9993513058309037,1.0
248,12.4,2,0.9999996516970482,1.0,0.9993513058309037,1.0
248,12.4,3,0.9999999092868465,1.0,0.9993513058309037,1.0
248,12.4,4,0.9999412515182571,1.0,0.9993513058309037,1.0
248,12.4,5,0.9999980090130338,1.0,0.9993513058309037,1.0
249,12.450000000000001,0,0.9999975825036572,1.0,0.9993618826988598,1.0
249,12.450000000000001,1,0.9999321757444449,1.0,0.9993618826988598,1.0
249,12.450000000000001,2,0.9999996865273434,1.0,0.9993618826988598,1.0
249,12.450000000000001,3,0.9999999183581618,1.0,0.9993618826988598,1.0
249,12.450000000000001,4,0.9999471263664313,1.0,0.9993618826988598,1.0
249,12.450000000000001,5,0.9999982081117305,1.0,0.9993618826988598,1.0
250,12.5,0,0.9999978242532915,1.0,0.9993721736844977,1.0
250,12.5,1,0.9999389581700004,1.0,0.9993721736844977,1.0
250,12.5,2,0.9999997178746091,1.0,0.9993721736844977,1.0
250,12.5,3,0.9999999265223456,1.0,0.9993721736844977,1.0
250,12.5,4,0.9999524137297882,1.0,0.9993721736844977,1.0
250,12.5,5,0.9999983873005575,1.0,0.9993721736844976,1.0
251,12.55,0,0.9999980418279624,1.0,0.9993844340069479,1.0
251,12.55,1,0.9999450623530004,1.0,0.9993844340069479,1.0
251,12.55,2,0.9999997460871481,1.0,0.9993844340069479,1.0
251,12.55,3,0.999999933870111,1.0,0.9993844340069479,1.0
251,12.55,4,0.9999571723568094,1.0,0.9993844340069479,1.0
251,12.55,5,0.9999985485705017,1.0,0.9993844340069479,1.0
252,12.600000000000001,0,0.9999982376451662,1.0,0.999397111552997,1.0
252,12.600000000000001,1,0.9999505561177003,1.0,0.999397111552997,1.0
252,12.600000000000001,2,0.9999997714784333,1.0,0.999397111552997,1.0
252,12.600000000000001,3,0.9999999404830999,1.0,0.999397111552997,1.0
252,12.600000000000001,4,0.9999614551211284,1.0,0.999397111552997,1.0
252,12.600000000000001,5,0.9999986937134515,1.0,0.999397111552997,1.0
253,12.65,0,0.9999984138806496,1.0,0.9994101035981505,1.0
253,12.65,1,0.9999555005059303,1.0,0.9994101035981505,1.0
253,12.65,2,0.9999997943305899,1.0,0.9994101035981505,1.0
253,12.65,3,0.99999994643479,1.0,0.9994101035981505,1.0
253,12.65,4,0.9999653096090156,1.0,0.9994101035981505,1.0
253,12.65,5,0.9999988243421064,1.0,0.9994101035981505,1.0
254,12.700000000000001,0,0.9999985724925846,1.0,0.9994232961106957,1.0
254,12.700000000000001,1,0.9999599504553373,1.0,0.9994232961106957,1.0
254,12.700000000000001,2,0.999999814897531,1.0,0.9994232961106957,1.0
254,12.700000000000001,3,0.999999951791311,1.0,0.9994232961106957,1.0
254,12.700000000000001,4,0.9999687786481141,1.0,0.9994232961106957,1.0
254,12.700000000000001,5,0.9999989419078957,1.0,0.9994232961106957,1.0
255,12.75,0,0.9999987152433262,1.0,0.999436566795194,1.0
255,12.75,1,0.9999639554098035,1.0,0.999436566795194,1.0
255,12.75,2,0.9999998334077779,1.0,0.999436566795194,1.0
255,12.75,3,0.9999999566121799,1.0,0.999436566795194,1.0
255,12.75,4,0.9999719007833027,1.0,0.999436566795194,1.0
255,12.75,5,0.9999990477171061,1.0,0.999436566795194,1.0
256,12.8,0,0.9999988437189935,1.0,0.9994497909755243,1.0
256,12.8,1,0.9999675598688231,1.0,0.9994497909755243,1.0
256,12.8,2,0.9999998500670001,1.0,0.9994497909755243,1.0
256,12.8,3,0.9999999609509619,1.0,0.9994497909755243,1.0
256,12.8,4,0.9999747107049723,1.0,0.9994497909755243,1.0
256,12.8,5,0.9999991429453955,1.0,0.9994497909755244,1.0
257,12.850000000000001,0,0.9999989593470942,1.0,0.9994628427575738,1.0
257,12.850000000000001,1,0.9999708038819408,1.0,0.9994628427575738,1.0
257,12.850000000000001,2,0.9999998650603,1.0,0.9994628427575735,1.0
257,12.850000000000001,3,0.9999999648558657,1.0,0.9994628427575735,1.0
257,12.850000000000001,4,0.9999772396344752,1.0,0.9994628427575735,1.0
257,12.850000000000001,5,0.9999992286508559,1.0,0.9994628427575735,1.0
258,12.9,0,0.9999990634123848,1.0,0.9994755937679068,1.0
258,12.9,1,0.9999737234937467,1.0,0.9994755937679068,1.0
258,12.9,2,0.99999987855427,1.0,0.9994755937679068,1.0
258,12.9,3,0.9999999683702792,1.0,0.9994755937679068,1.0
258,12.9,4,0.9999795156710276,1.0,0.9994755937679068,1.0
258,12.9,5,0.9999993057857703,1.0,0.9994755937679068,1.0
259,12.950000000000001,0,0.9999991570711463,1.0,0.9994879147273158,1.0
259,12.950000000000001,1,0.999976351144372,1.0,0.9994879147273158,1.0
259,12.950000000000001,2,0.999999890698843,1.0,0.9994879147273158,1.0
259,12.950000000000001,3,0.9999999715332513,1.0,0.999487914727316,1.0
259,12.950000000000001,4,0.9999815641039248,1.0,0.999487914727316,1.0
259,12.950000000000001,5,0.9999993752071933,1.0,0.999487914727316,1.0
260,13.0,0,0.9999992413640316,1.0,0.9994996767125249,1.0
260,13.0,1,0.9999787160299348,1.0,0.9994996767125249,1.0
260,13.0,2,0.9999999016289587,1.0,0.9994996767125249,1.0
260,13.0,3,0.9999999743799262,1.0,0.9994996767125249,1.0
260,13.0,4,0.9999834076935323,1.0,0.9994996767125249,1.0
260,13.0,5,0.9999994376864739,1.0,0.9994996767125252,1.0
261,13.05,0,0.9999993172276285,1.0,0.9995107521839639,1.0
261,13.05,1,0.9999808444269414,1.0,0.9995107521839639,1.0
261,13.05,2,0.9999999114660628,1.0,0.9995107521839639,1.0
261,13.05,3,0.9999999769419335,1.0,0.9995107521839639,1.0
261,13.05,4,0.9999850669241791,1.0,0.9995107521839639,1.0
261,13.05,5,0.9999994939178265,1.0,0.9995107521839639,1.0
262,13.100000000000001,0,0.9999993855048657,1.0,0.9995210158468524,1.0
262,13.100000000000001,1,0.9999827599842472,1.0,0.9995210158468524,1.0
262,13.100000000000001,2,0.9999999203194565,1.0,0.9995210158468524,1.0
262,13.100000000000001,3,0.9999999792477402,1.0,0.9995210158468524,1.0
262,13.100000000000001,4,0.9999865602317611,1.0,0.9995210158468524,1.0
262,13.100000000000001,5,0.9999995445260439,1.0,0.9995210158468523,1.0
263,13.15,0,0.9999994469543791,1.0,0.9995303459654589,1.0
263,13.15,1,0.9999844839858225,1.0,0.9995303459654589,1.0
263,13.15,2,0.9999999282875108,1.0,0.9995303459654589,1.0
263,13.15,3,0.9999999813229662,1.0,0.999530345965459,1.0
263,13.15,4,0.999987904208585,1.0,0.999530345965459,1.0
263,13.15,5,0.9999995900734395,1.0,0.9995303459654589,1.0
264,13.200000000000001,0,0.9999995022589412,1.0,0.9995386291743541,1.0
264,13.200000000000001,1,0.9999860355872403,1.0,0.9995386291743541,1.0
264,13.200000000000001,2,0.9999999354587598,1.0,0.9995386291743541,1.0
264,13.200000000000001,3,0.9999999831906695,1.0,0.9995386291743541,1.0
264,13.200000000000001,4,0.9999891137877265,1.0,0.9995386291743541,1.0
264,13.200000000000001,5,0.9999996310660956,1.0,0.9995386291743541,1.0
265,13.25,0,0.999999552033047,1.0,0.9995457575853967,1.0
265,13.25,1,0.9999874320285163,1.0,0.9995457575853967,1.0
265,13.25,2,0.9999999419128838,1.0,0.9995457575853967,1.0
265,13.25,3,0.9999999848716026,1.0,0.9995457575853967,1.0
265,13.25,4,0.9999902024089539,1.0,0.9995457575853967,1.0
265,13.25,5,0.999999667959486,1.0,0.9995457575853967,1.0
266,13.3,0,0.9999995968297423,1.0,0.9995516283386051,1.0
266,13.3,1,0.9999886888256646,1.0,0.9995516283386051,1.0
266,13.3,2,0.9999999477215954,1.0,0.9995516283386051,1.0
266,13.3,3,0.9999999863844423,1.0,0.9995516283386051,1.0
266,13.3,4,0.9999911821680585,1.0,0.9995516283386051,1.0
266,13.3,5,0.9999997011635374,1.0,0.9995516283386051,1.0
267,13.350000000000001,0,0.999999637146768,1.0,0.9995561441173959,1.0
267,13.350000000000001,1,0.9999898199430981,1.0,0.9995561441173959,1.0
267,13.350000000000001,2,0.9999999529494359,1.0,0.9995561441173959,1.0
267,13.350000000000001,3,0.9999999877459981,1.0,0.9995561441173959,1.0
267,13.350000000000001,4,0.9999920639512526,1.0,0.9995561441173959,1.0
267,13.350000000000001,5,0.9999997310471836,1.0,0.9995561441173959,1.0
268,13.4,0,0.9999996734320912,1.0,0.9995592136093406,1.0
268,13.4,1,0.9999908379487883,1.0,0.9995592136093406,1.0
268,13.4,2,0.9999999576544923,1.0,0.9995592136093406,1.0
268,13.4,3,0.9999999889713983,1.0,0.9995592136093406,1.0
268,13.4,4,0.9999928575561273,1.0,0.9995592136093406,1.0
268,13.4,5,0.9999997579424653,1.0,0.9995592136093404,1.0
269,13.450000000000001,0,0.999999706088882,1.0,0.9995607519014976,1.0
269,13.450000000000001,1,0.9999917541539095,1.0,0.9995607519014976,1.0
269,13.450000000000001,2,0.999999961889043,1.0,0.9995607519014976,1.0
269,13.450000000000001,3,0.9999999900742584,1.0,0.9995607519014974,1.0
269,13.450000000000001,4,0.9999935718005146,1.0,0.9995607519014974,1.0
269,13.450000000000001,5,0.9999997821482188,1.0,0.9995607519014976,1.0
270,13.5,0,0.9999997354799938,1.0,0.9995606807822847,1.0
270,13.5,1,0.9999925787385185,1.0,0.9995606807822847,1.0
270,13.5,2,0.9999999657001387,1.0,0.9995606807822847,1.0
270,13.5,3,0.9999999910668326,1.0,0.9995606807822847,1.0
270,13.5,4,0.9999942146204631,1.0,0.999560680782285,1.0
270,13.5,5,0.9999998039333969,1.0,0.9995606807822847,1.0
271,13.55,0,0.9999997619319944,1.0,0.9995589289043253,1.0
271,13.55,1,0.9999933208646666,1.0,0.9995589289043253,1.0
271,13.55,2,0.9999999691301248,1.0,0.9995589289043253,1.0
271,13.55,3,0.9999999919601493,1.0,0.9995589289043253,1.0
271,13.55,4,0.9999947931584168,1.0,0.9995589289043253,1.0
271,13.55,5,0.9999998235400572,1.0,0.9995589289043253,1.0
272,13.600000000000001,0,0.9999997857387949,1.0,0.9995554317462975,1.0
272,13.600000000000001,1,0.9999939887782,1.0,0.9995554317462975,1.0
272,13.600000000000001,2,0.9999999722171123,1.0,0.9995554317462975,1.0
272,13.600000000000001,3,0.9999999927641344,1.0,0.9995554317462975,1.0
272,13.600000000000001,4,0.9999953138425751,1.0,0.9995554317462975,1.0
272,13.600000000000001,5,0.9999998411860515,1.0,0.9995554317462975,1.0
273,13.65,0,0.9999998071649154,1.0,0.9995501332531518,1.0
273,13.65,1,0.99999458990038,1.0,0.9995501332531518,1.0
273,13.65,2,0.999999974995401,1.0,0.9995501332531518,1.0
273,13.65,3,0.9996923845669722,1.0,0.9995501332531518,0.9969239107925116
273,13.65,4,0.9999957824583176,1.0,0.9995501332531521,1.0
273,13.65,5,0.9999998570674463,1.0,0.9995501332531521,1.0
274,13.700000000000001,0,0.9999998264484239,1.0,0.999542988298472,1.0
274,13.700000000000001,1,0.999995130910342,1.0,0.999542988298472,1.0
274,13.700000000000001,2,0.9999999774958609,1.0,0.999542988298472,1.0
274,13.700000000000001,3,0.9977237657813551,1.0,0.999542988298472,0.9800061967108024
274,13.700000000000001,4,0.9999962042124858,1.0,0.999542988298472,1.0
274,13.700000000000001,5,0.9999998713607017,1.0,0.999542988298472,1.0
275,13.75,0,0.9999998438035815,1.0,0.9995339561725417,1.0
275,13.75,1,0.9999956178193078,1.0,0.9995339561725417,1.0
275,13.75,2,0.9999999797462747,1.0,0.9995339561725417,1.0
275,13.75,3,0.99421607317711,1.0,0.9995339561725417,0.9626468397389039
275,13.75,4,0.9999965837912372,1.0,0.9995339561725417,1.0
275,13.75,5,0.9999998842246315,1.0,0.9995339561725417,1.0
276,13.8,0,0.9999998594232233,1.0,0.999522998730217,1.0
276,13.8,1,0.999996056037377,1.0,0.999522998730217,1.0
276,13.8,2,0.9999999817716473,1.0,0.999522998730217,1.0
276,13.8,3,0.989281407281156,1.0,0.999522998730217,0.9448694142175699
276,13.8,4,0.9999969254121135,1.0,0.999522998730217,1.0
276,13.8,5,0.9999998958021683,1.0,0.9995229987302169,1.0
277,13.850000000000001,0,0.999999873480901,1.0,0.9995100783207437,1.0
277,13.850000000000001,1,0.9999964504336393,1.0,0.9995100783207437,1.0
277,13.850000000000001,2,0.9999999835944825,1.0,0.9995100783207437,1.0
277,13.850000000000001,3,0.9830231092809983,1.0,0.9995100783207437,0.92669842727958
277,13.850000000000001,4,0.9999972328709021,1.0,0.9995100783207437,1.0
277,13.850000000000001,5,0.9999999062219515,1.0,0.9995100783207437,1.0
278,13.9,0,0.9999998861328109,1.0,0.9994951552467399,1.0
278,13.9,1,0.9999968053902754,1.0,0.9994951552467399,1.0
278,13.9,2,0.9999999852350342,1.0,0.9994951552467399,1.0
278,13.9,3,0.9755367271232036,1.0,0.9994951552467403,0.9081592877030502
278,13.9,4,0.999997509583812,1.0,0.9994951552467399,1.0
278,13.9,5,0.9999999155997563,1.0,0.9994951552467403,1.0
279,13.950000000000001,0,0.9999998975195298,1.0,0.9994781849313435,1.0
279,13.950000000000001,1,0.9999971248512478,1.0,0.9994781849313435,1.0
279,13.950000000000001,2,0.9999999867115308,1.0,0.9994781849313435,1.0
279,13.950000000000001,3,0.9669108799536463,1.0,0.9994781849313435,0.8892782554276305
279,13.950000000000001,4,0.9999977586254307,1.0,0.9994781849313435,1.0
279,13.950000000000001,5,0.9999999240397807,1.0,0.9994781849313438,1.0
280,14.0,0,0.9999999077675767,1.0,0.9994591151230066,1.0
280,14.0,1,0.999997412366123,1.0,0.9994591151230066,1.0
280,14.0,2,0.9999999880403777,1.0,0.9994591151230066,1.0
280,14.0,3,0.9572280284948779,1.0,0.9994591151230066,0.8700823653659618
280,14.0,4,0.9999979827628876,1.0,0.9994591151230066,1.0
280,14.0,5,0.9999999316358026,1.0,0.9994591151230066,1.0
281,14.05,0,0.999999916990819,1.0,0.9994378836328887,1.0
281,14.05,1,0.9999976711295108,1.0,0.9994378836328887,1.0
281,14.05,2,0.9999999892363399,1.0,0.9994378836328887,1.0
281,14.05,3,0.946565157463233,1.0,0.9994378836328887,0.8505993181784284
281,14.05,4,0.9999981844865988,1.0,0.9994378836328887,1.0
281,14.05,5,0.9999999384722223,1.0,0.9994378836328887,1.0
282,14.100000000000001,0,0.9999999252917371,1.0,0.9994144175017247,1.0
282,14.100000000000001,1,0.9999979040165596,1.0,0.9994144175017247,1.0
282,14.100000000000001,2,0.9999999903127059,1.0,0.9994144175017247,1.0
282,14.100000000000001,3,0.9349943747375711,1.0,0.9994144175017247,0.8308573302066129
282,14.100000000000001,4,0.9999983660379389,1.0,0.9994144175017247,1.0
282,14.100000000000001,5,0.9999999446250001,1.0,0.9994144175017247,1.0
283,14.15,0,0.9999999327625634,1.0,0.9993886358235775,1.0
283,14.15,1,0.9999981136149036,1.0,0.9993886358235775,1.0
283,14.15,2,0.9999999912814354,1.0,0.9993886358235775,1.0
283,14.15,3,0.922583431466829,1.0,0.9993886358235774,0.8108849420301503
283,14.15,4,0.999998529434145,1.0,0.9993886358235774,1.0
283,14.15,5,0.9999999501625001,1.0,0.9993886358235774,1.0
284,14.200000000000001,0,0.999999939486307,1.0,0.9993604509943718,1.0
284,14.200000000000001,1,0.9999983022534132,1.0,0.9993604509943718,1.0
284,14.200000000000001,2,0.9999999921532918,1.0,0.9993604509943718,1.0
284,14.200000000000001,3,0.9093961710172458,1.0,0.9993604509943718,0.7907108269709973
284,14.200000000000001,4,0.9999986764907305,1.0,0.9993604509943718,1.0
284,14.200000000000001,5,0.9999999551462501,1.0,0.9993604509943718,1.0
285,14.25,0,0.9999999455376763,1.0,0.9993297736128048,1.0
285,14.25,1,0.9999984720280719,1.0,0.9993297736128048,1.0
285,14.25,2,0.9999999929379626,1.0,0.9993297736128048,1.0
285,14.25,3,0.8954929045517404,1.0,0.9993297736128048,0.770363506362191
285,14.25,4,0.9999988088416575,1.0,0.9993297736128048,1.0
285,14.25,5,0.999999959631625,1.0,0.9993297736128048,1.0
286,14.3,0,0.9999999509839087,1.0,0.9992965198410491,1.0
286,14.3,1,0.9999986248252647,1.0,0.9992965198410491,1.0
286,14.3,2,0.9999999936441664,1.0,0.9992965198410491,1.0
286,14.3,3,0.8809307144539404,1.0,0.9992965198410491,0.7498710035737413
286,14.3,4,0.9999989279574917,1.0,0.9992965198410491,1.0
286,14.3,5,0.9999999636684626,1.0,0.9992965198410494,1.0
287,14.350000000000001,0,0.9999999558855178,1.0,0.9992606197118272,1.0
287,14.350000000000001,1,0.9999987623427382,1.0,0.9992606197118272,1.0
287,14.350000000000001,2,0.9999999942797497,1.0,0.9992606197118272,1.0
287,14.350000000000001,3,0.8657636891248626,1.0,0.9992606197118272,0.7292604611631617
287,14.350000000000001,4,0.9999990351617425,1.0,0.9992606197118272,1.0
287,14.350000000000001,5,0.9999999673016163,1.0,0.9992606197118272,1.0
288,14.4,0,0.999999960296966,1.0,0.9992220250703526,1.0
288,14.4,1,0.9999988861084644,1.0,0.9992220250703526,1.0
288,14.4,2,0.9999999948517747,1.0,0.9992220250703526,1.0
288,14.4,3,0.8500430941731689,1.0,0.9992220250703526,0.7085577396079261
288,14.4,4,0.9999991316455682,1.0,0.9992220250703526,1.0
288,14.4,5,0.9999999705714547,1.0,0.9992220250703526,1.0
289,14.450000000000001,0,0.9999999642672694,1.0,0.9991859049594881,1.0
289,14.450000000000001,1,0.999998997497618,1.0,0.9991859049594881,1.0
289,14.450000000000001,2,0.9999999953665972,1.0,0.9991859049594881,1.0
289,14.450000000000001,3,0.8338174868770308,1.0,0.9991859049594881,0.6877870212117877
289,14.450000000000001,4,0.9999992184810114,1.0,0.9991859049594881,1.0
289,14.450000000000001,5,0.9999999735143092,1.0,0.9991859049594881,1.0
290,14.5,0,0.9999999678405425,1.0,0.9991422374881272,1.0
