success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,eta_min,sigma_omega
False,20.25,0.9765763459257852,0.2628366890399103,True,98.03028492745139,1487.7082422976787,0.018518518518518517,75.34094961040039,0.010264756232774523,0.26067726810160524,0.006550150983350945,0.006550150983350945,139.46036462814448,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393227318983946,False,False,25.950000000000003,25.75,25.950000000000003,22.700000000000003,40.0,19.8,0,74.94520237316165,2.541314898979035,1.0,s4_narrow_passage_medium,M7,29,0.1,6.0
False,19.85,0.9948855010223159,0.2672828702092635,True,97.946395688108,1449.0409230326927,0.012068248023304202,75.40175924824797,0.01205299552434938,0.25665425113500434,0.004229524752484844,0.004229524752484844,139.08548361745721,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433457488649953,False,False,26.450000000000003,25.700000000000003,26.450000000000003,22.35,40.0,20.200000000000003,0,74.896374792176,2.5413423502632932,1.0,s4_narrow_passage_medium,M7,30,0.1,6.0
False,19.700000000000003,0.9982052250648124,0.26880368039258185,True,97.70305500183431,1466.908134304593,0.010403662089055347,75.14285429000972,0.012052925546412562,0.2566592053982967,0.004236689367094894,0.004236689367094894,138.8625226308966,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433407946017033,False,False,25.6,25.5,25.6,22.200000000000003,40.0,20.35,0,74.91409328021044,2.5413294806082676,1.0,s4_narrow_passage_medium,M7,31,0.1,6.0
False,19.950000000000003,0.9956570882711853,0.2687137342088788,True,98.2235342992656,1495.680301039608,0.014565126924677487,75.34336903509936,0.012052785885860742,0.2566559374161216,0.004231223560320154,0.004231223560320154,139.61115564660875,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433440625838784,False,False,25.8,25.700000000000003,25.8,22.450000000000003,40.0,20.1,0,74.93572792781961,2.5413106048058025,1.0,s4_narrow_passage_medium,M7,32,0.1,6.0
False,20.150000000000002,0.970526080407468,0.26718397626212864,True,97.77699394852152,1485.490147198081,0.015605493133583021,75.33804484014219,0.010266947382986875,0.2606901551677887,0.006557013689045258,0.006557013689045258,139.28264643516286,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539309844832211,False,False,26.55,26.3,26.55,22.700000000000003,40.0,19.900000000000002,0,74.95274898674619,2.5413125437658186,1.0,s4_narrow_passage_medium,M7,33,0.1,6.0
False,19.950000000000003,1.0021566704831055,0.26323802574496197,True,97.07257442162116,1420.2311259677922,0.012484394506866416,74.78173792199004,0.01205364266276246,0.2566571986311597,0.004228982293263618,0.004228982293263618,138.18950373509347,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.54334280136884,False,False,26.75,25.950000000000003,26.75,22.400000000000002,40.0,20.1,0,74.90087349278404,2.541332965940232,1.0,s4_narrow_passage_medium,M7,34,0.1,6.0
False,19.900000000000002,1.0070560203313141,0.26648171190099507,True,98.35829238364185,1502.627347746482,0.014148980441115273,75.31229094172743,0.010262953617693166,0.26066282986738515,0.006544171520137139,0.006544171520137139,139.7428405276184,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539337170132615,False,False,26.150000000000002,25.650000000000002,26.150000000000002,22.35,40.0,20.150000000000002,0,74.91327580515332,2.5413314540118996,1.0,s4_narrow_passage_medium,M7,35,0.1,6.0
False,20.200000000000003,0.9758290059755186,0.2668190460416332,True,97.87926468303914,1472.6392426036962,0.01706200582605077,75.27441891773988,0.010261985111682559,0.2606576397817184,0.006540408378373124,0.006540408378373124,139.3116459738734,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393423602182814,False,False,26.1,26.1,26.1,22.700000000000003,40.0,19.85,0,74.99091671701478,2.5412927726355314,1.0,s4_narrow_passage_medium,M7,36,0.1,6.0
False,19.950000000000003,1.0077063460457538,0.27044569896165177,True,98.21359852920897,1484.0435164830626,0.013524760715771952,75.33441915786776,0.010263332987252696,0.2606795853006141,0.006551098369055937,0.006551098369055937,139.59583497134116,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539320414699386,False,False,26.1,25.6,26.1,22.5,40.0,20.1,0,74.90879202034655,2.5412507038354146,1.0,s4_narrow_passage_medium,M7,37,0.1,6.0
False,20.150000000000002,0.9918903952772771,0.26122207216649956,True,97.67814508482873,1493.379966264948,0.018726591760299626,75.25210124247383,0.012052759301254011,0.2566580293987271,0.004235208359444562,0.004235208359444562,139.2639071285683,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433419706012725,False,False,25.85,25.650000000000002,25.85,22.6,40.0,19.900000000000002,0,74.93604346091647,2.5413046166674507,1.0,s4_narrow_passage_medium,M7,38,0.1,6.0
False,20.25,0.9833191592485082,0.2670060985445373,True,98.52653499721798,1518.019334799184,0.019350811485642945,74.64318819739256,0.012054127750587874,0.25665562018482635,0.004225195673148615,0.004225195673148615,139.97215009629224,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433443798151734,False,False,25.950000000000003,25.950000000000003,25.950000000000003,22.700000000000003,40.0,19.8,0,74.94857214821258,2.541327798556229,1.0,s4_narrow_passage_medium,M7,39,0.1,6.0
False,20.1,0.9638961661885028,0.263074193233776,True,97.69358006246235,1463.086582791153,0.017478152309612985,74.17705967211599,0.01026598172613604,0.26067478253185944,0.006553690523622809,0.006553690523622809,139.08329236295157,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.53932521746814,False,False,26.150000000000002,25.900000000000002,26.150000000000002,22.55,40.0,19.950000000000003,0,74.91326449946585,2.5413226369319277,1.0,s4_narrow_passage_medium,M7,10,0.1,8.0
False,20.150000000000002,0.9851922030600739,0.2670417336082693,True,97.71973540105375,1505.6369313735663,0.019975031210986267,74.57802276652684,0.012054288843146617,0.2566545338134359,0.00422212192003602,0.00422212192003602,139.15856059352726,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543345466186564,False,False,26.0,26.0,26.0,22.650000000000002,40.0,19.900000000000002,0,74.93281911223704,2.5413243739396725,1.0,s4_narrow_passage_medium,M7,11,0.1,8.0
False,20.3,0.9736790693937671,0.2681398043873203,True,95.83726176939672,1336.7989938352316,0.023512276321265086,75.04469171690177,0.012053502374810525,0.25665774081473663,0.004236100209753264,0.004236100209753264,136.54436700264753,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543342259185263,False,False,25.950000000000003,25.75,25.950000000000003,22.75,40.0,19.75,0,75.3412449592182,2.5412677584421353,1.0,s4_narrow_passage_medium,M7,12,0.1,8.0
False,20.0,0.9740831861517336,0.268493660263228,True,98.12612633836339,1504.645389709615,0.014148980441115273,74.40537620748849,0.01026727200016012,0.26067609721815477,0.006563144085865412,0.006563144085865412,139.4045758913228,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393239027818453,False,False,26.1,25.6,26.1,22.450000000000003,40.0,20.05,0,74.95370875226504,2.541321083331179,1.0,s4_narrow_passage_medium,M7,13,0.1,8.0
False,19.400000000000002,1.0127146050909352,0.25092643219755706,True,98.70557615747515,1473.5493078069806,0.008739076154806492,75.34554305757166,0.010265335961181742,0.2606819359383849,0.006552487413665068,0.006552487413665068,139.53118605550515,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539318064061615,False,False,25.25,25.150000000000002,25.25,21.900000000000002,40.0,20.650000000000002,0,74.9344894456999,2.5413192294117533,1.0,s4_narrow_passage_medium,M7,14,0.1,8.0
False,20.200000000000003,0.9807799863985631,0.2704150390011137,True,97.83918851279813,1495.0957101906824,0.020807324178110695,73.17388927051115,0.010260288180435213,0.2606661455763635,0.006530790795908168,0.006530790795908168,139.51868312337663,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393338544236363,False,False,26.05,26.05,26.05,22.700000000000003,40.0,19.85,0,74.94405052498198,2.541236239349506,1.0,s4_narrow_passage_medium,M7,15,0.1,8.0
False,19.85,0.9801144273488884,0.26731407872009566,True,98.24433122078568,1483.8048843886322,0.017270079067831876,75.34557851256278,0.010265776447709903,0.26068359902163635,0.006553441383394027,0.006553441383394027,139.4493258538272,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393164009783633,False,False,26.25,25.75,26.25,22.3,40.0,20.200000000000003,0,74.93982265147501,2.5413316456798096,1.0,s4_narrow_passage_medium,M7,16,0.1,8.0
False,20.05,0.9970404280424392,0.27112258035666364,True,96.79280413647054,1383.1023040336322,0.014565126924677487,75.2486472292213,0.010261859559129819,0.2606584627760942,0.006539171497619515,0.006539171497619515,138.15691778000303,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393415372239057,False,False,26.450000000000003,25.75,26.450000000000003,22.5,40.0,20.0,0,74.94308928924283,2.54133528552229,1.0,s4_narrow_passage_medium,M7,17,0.1,8.0
False,20.35,0.9834391298927658,0.2713129803063133,True,96.88550054153058,1420.0864367390589,0.02122347066167291,75.21986326233129,0.010269095023419451,0.26068893567119017,0.006583043130370911,0.006583043130370911,138.1473831509604,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393110643288095,False,False,26.6,26.1,26.6,22.8,40.0,19.700000000000003,0,74.98122170751817,2.541268593616597,1.0,s4_narrow_passage_medium,M7,18,0.1,8.0
False,20.150000000000002,0.9751630768356387,0.26759221066923605,True,98.35058949255638,1485.0492018413822,0.017478152309612985,75.04295289815104,0.012057384554279798,0.2566291305451414,0.0041766974865314575,0.0041766974865314575,139.58769740650555,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433708694548582,False,False,25.900000000000002,25.8,25.900000000000002,22.55,40.0,19.900000000000002,0,74.92972973832133,2.5413292320441876,1.0,s4_narrow_passage_medium,M7,19,0.1,8.0
False,20.150000000000002,0.9943770943302044,0.26684410138729653,True,98.37601524937168,1508.8283632668474,0.013316687473990845,73.84127888492527,0.010264043624248409,0.26067087350112356,0.006543232507722705,0.006543232507722705,139.87975651960096,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539329126498876,False,False,26.55,26.05,26.55,22.6,40.0,19.900000000000002,0,74.9494336448176,2.5413277766447733,1.0,s4_narrow_passage_medium,M7,20,0.1,8.0
False,20.35,0.9592394447869144,0.2668489225168778,True,98.93069599589256,1519.7170172647284,0.018518518518518517,74.77717155608417,0.010269076766491143,0.2606781715707753,0.006576059716501794,0.006576059716501794,140.2162435881305,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393218284292245,False,False,26.450000000000003,26.35,26.450000000000003,22.8,40.0,19.700000000000003,0,74.96011032211669,2.541323644851723,1.0,s4_narrow_passage_medium,M7,21,0.1,8.0
False,19.950000000000003,0.9776923487564482,0.2670552292650198,True,98.15587589924058,1480.961862093922,0.014148980441115273,75.29706826871762,0.012057052386271036,0.2566203764864236,0.004169455043177566,0.004169455043177566,139.45602871975885,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543379623513576,False,False,25.85,25.85,25.85,22.400000000000002,40.0,20.1,0,74.89999154795028,2.5413257246431993,1.0,s4_narrow_passage_medium,M7,22,0.1,8.0
False,19.75,0.9869347102434254,0.26890415932078493,True,97.84297549098603,1453.024370022702,0.013108614232209739,75.40662739569363,0.01205302587868675,0.256653904613954,0.004228762171361044,0.004228762171361044,138.94118285802693,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543346095386046,False,False,25.8,25.5,25.8,22.25,40.0,20.3,0,74.90761255832096,2.5413288433812515,1.0,s4_narrow_passage_medium,M7,23,0.1,8.0
False,20.1,0.9825486636115535,0.2656317430856349,True,98.26028108327958,1511.4895599673628,0.016229712858926344,73.30559354399874,0.01026183411670826,0.2606643238942084,0.006533638836637756,0.006533638836637756,139.70100089831752,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393356761057913,False,False,26.150000000000002,25.6,26.150000000000002,22.6,40.0,19.950000000000003,0,74.93661296347832,2.5413302709325616,1.0,s4_narrow_passage_medium,M7,24,0.1,8.0
False,20.150000000000002,0.9762693229668467,0.266908559817296,True,98.81973792223903,1531.7078301956062,0.016021639617145235,74.59564976017184,0.012056476274507906,0.2566410202881558,0.004193733613836686,0.004193733613836686,140.25287296640954,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543358979711844,False,False,25.85,25.85,25.85,22.6,40.0,19.900000000000002,0,74.94066918923482,2.5413297440078195,1.0,s4_narrow_passage_medium,M7,25,0.1,8.0
False,20.200000000000003,0.9714374024343975,0.26754831809187646,True,98.40457245515536,1517.5844414360718,0.019558884727424054,73.87628261409724,0.010264186083244153,0.2606716846247857,0.006544354495765207,0.006544354495765207,139.84784989442483,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539328315375214,False,False,26.450000000000003,25.950000000000003,26.450000000000003,22.6,40.0,19.85,0,74.9458646189466,2.5413271747120376,1.0,s4_narrow_passage_medium,M7,26,0.1,8.0
False,19.55,1.0213857272305982,0.2610842109280444,True,96.95009072895921,1364.5995308108224,0.008322929671244279,75.51630590743602,0.012053267378261241,0.25664540952573145,0.004219443779889507,0.004219443779889507,137.71688247200535,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433545904742685,False,False,26.35,25.5,26.35,22.05,40.0,20.5,0,74.9019495301843,2.5413422969018487,1.0,s4_narrow_passage_medium,M7,27,0.1,8.0
False,20.0,0.9929676682905424,0.2659629353916108,True,98.71908919867992,1504.7902485318018,0.01373283395755306,72.96547919699542,0.010261594196507915,0.2606606065212192,0.006535754925768958,0.006535754925768958,139.78203536808428,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393393934787807,False,False,25.950000000000003,25.700000000000003,25.950000000000003,22.400000000000002,40.0,20.05,0,74.92407187342664,2.541330561278654,1.0,s4_narrow_passage_medium,M7,28,0.1,8.0
False,20.200000000000003,0.9769099904006227,0.26837775411851356,True,98.09985623262429,1489.1576704349077,0.0178942987931752,74.75079934023397,0.010268970903288046,0.2606779215996458,0.006574916826155143,0.006574916826155143,139.38982668534985,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539322078400354,False,False,26.450000000000003,25.950000000000003,26.450000000000003,22.650000000000002,40.0,19.85,0,74.95095019580214,2.5413214105398416,1.0,s4_narrow_passage_medium,M7,29,0.1,8.0
False,19.8,0.9945802389472373,0.26789136225866883,True,98.04706080107741,1446.9997786177391,0.011444028297960882,75.34529213469658,0.010265850058664401,0.2606839600813072,0.006553819100493782,0.006553819100493782,139.13197872862156,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393160399186927,False,False,25.8,25.650000000000002,25.8,22.3,40.0,20.25,0,74.91430433860779,2.541342976616511,1.0,s4_narrow_passage_medium,M7,30,0.1,8.0
False,19.700000000000003,0.9984920396316543,0.27005840427190864,True,97.9187314044716,1472.0101030964133,0.011027881814398668,75.4265160310983,0.012053611191570097,0.2566515700299569,0.004226706819058646,0.004226706819058646,139.0245655714035,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543348429970043,False,False,25.6,25.400000000000002,25.6,22.150000000000002,40.0,20.35,0,74.85491683193965,2.5412890598051394,1.0,s4_narrow_passage_medium,M7,31,0.1,8.0
False,19.950000000000003,0.9957139653622173,0.26525993601425724,True,98.66653088850646,1504.5195708205097,0.014773200166458594,75.62173146196281,0.012054285261954609,0.2566173806532582,0.004187450532960461,0.004187450532960461,139.87384468768116,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433826193467417,False,False,26.3,25.900000000000002,26.3,22.400000000000002,40.0,20.1,0,74.92323460248457,2.541331242408586,1.0,s4_narrow_passage_medium,M7,32,0.1,8.0
False,20.150000000000002,0.9705440217727717,0.266829170512222,True,98.70640881197457,1520.5651779644807,0.0149812734082397,74.9726816483928,0.012057301063909502,0.25663123866799703,0.0041788230663674,0.0041788230663674,140.05129462994762,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543368761332003,False,False,25.85,25.85,25.85,22.6,40.0,19.900000000000002,0,74.92120267636946,2.5413295823913167,1.0,s4_narrow_passage_medium,M7,33,0.1,8.0
False,19.900000000000002,1.0026321420349713,0.268505682315228,True,98.34167192375946,1501.6762582277395,0.012068248023304202,74.69098995344828,0.012056844802057251,0.2566383430911884,0.004188969460486407,0.004188969460486407,139.5975887032547,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433616569088113,False,False,25.8,25.650000000000002,25.8,22.35,40.0,20.150000000000002,0,74.91037173903143,2.541320351065482,1.0,s4_narrow_passage_medium,M7,34,0.1,8.0
False,19.85,1.0067531016345466,0.25188255519454017,True,97.20030095560014,1418.1904503921696,0.015397419891801914,74.76170037166541,0.01205697700769464,0.2566367142433603,0.004186474310847321,0.004186474310847321,138.49679115872007,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433632857566395,False,False,25.55,25.35,25.55,22.35,40.0,20.200000000000003,0,74.90195543551394,2.5413341639039966,1.0,s4_narrow_passage_medium,M7,35,0.1,8.0
False,20.200000000000003,0.9769950319959275,0.26849220359566806,True,98.0169127127138,1488.9722748408299,0.0178942987931752,73.24245349121222,0.010261944144393735,0.26066329048151404,0.0065331524244680765,0.0065331524244680765,139.49102704913446,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539336709518486,False,False,26.05,26.05,26.05,22.650000000000002,40.0,19.85,0,74.96482432496875,2.541300811153921,1.0,s4_narrow_passage_medium,M7,36,0.1,8.0
False,19.950000000000003,1.0077360578525865,0.26857131970049036,True,98.40134896828152,1490.8767408643507,0.013108614232209739,74.6659274839593,0.010268589108518458,0.2606772418118149,0.006571750070590287,0.006571750070590287,139.69086049714076,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539322758188185,False,False,25.75,25.650000000000002,25.75,22.400000000000002,40.0,20.1,0,74.93462098434516,2.5413180390769687,1.0,s4_narrow_passage_medium,M7,37,0.1,8.0
False,20.1,0.9921874726681807,0.2715236429416643,True,96.41990749397735,1393.564088264733,0.01893466500208073,74.55337347120404,0.01026831641448091,0.2606748352745966,0.006574849318460298,0.006574849318460298,137.628592360219,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393251647254034,False,False,26.6,25.700000000000003,26.6,22.6,40.0,19.950000000000003,0,74.88392222679249,2.5412691043140425,1.0,s4_narrow_passage_medium,M7,38,0.1,8.0
False,20.25,0.9835256571906721,0.2662179318144686,True,98.59628619912756,1520.22144540316,0.01893466500208073,74.12450404281172,0.01026572348754393,0.26067412497298054,0.0065524239486044605,0.0065524239486044605,139.98389777838474,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539325875027019,False,False,26.650000000000002,26.25,26.650000000000002,22.650000000000002,40.0,19.8,0,74.93661929995389,2.5413276791070647,1.0,s4_narrow_passage_medium,M7,39,0.1,8.0
False,20.0,0.9258922565270653,0.2680349627982411,True,98.25646869079907,1480.1816425304903,0.018102372034956304,75.56243843407572,0.012055631660453316,0.25661615639965035,0.004175279326471466,0.004175279326471466,139.4154650443527,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433838436003495,False,False,25.75,25.55,25.75,22.400000000000002,40.0,20.05,0,74.90654787180179,2.5413296037703397,1.0,s4_narrow_passage_medium,M7,10,0.1,10.0
False,20.1,0.9851325715509083,0.2677288331671937,True,98.34702945297977,1518.4734696415644,0.01893466500208073,75.02306504667266,0.012057359588475843,0.2566297603608577,0.004177284752501374,0.004177284752501374,139.61930315634638,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543370239639142,False,False,26.5,26.0,26.5,22.55,40.0,19.950000000000003,0,74.92794032095935,2.5413292904075697,1.0,s4_narrow_passage_medium,M7,11,0.1,10.0
False,20.25,0.9737446177666558,0.26765216809299575,True,98.03161182883913,1519.906013043022,0.02247191011235955,74.39027528980638,0.010267199882573871,0.26067594640548913,0.006562905304337541,0.006562905304337541,139.52456041124358,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393240535945107,False,False,26.55,26.150000000000002,26.55,22.75,40.0,19.8,0,74.95269200458642,2.541325215010896,1.0,s4_narrow_passage_medium,M7,12,0.1,10.0
False,19.950000000000003,0.9736334755401883,0.26829889965059395,True,98.22777968806054,1508.2092243925913,0.014565126924677487,74.88589635268924,0.012057153671946883,0.25663369029270483,0.00418138941830458,0.00418138941830458,139.4646688735588,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543366309707295,False,False,25.900000000000002,25.8,25.900000000000002,22.400000000000002,40.0,20.1,0,74.92197128388715,2.5413252468535443,1.0,s4_narrow_passage_medium,M7,13,0.1,10.0
False,19.400000000000002,1.0126303455308532,0.2476654447709001,True,97.76966404000622,1388.9246344244125,0.009155222638368706,74.9459158451303,0.01026984762366768,0.2606795528976374,0.006576392585210581,0.006576392585210581,138.35097041716824,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393204471023623,False,False,25.3,24.950000000000003,25.3,21.900000000000002,40.0,20.650000000000002,0,74.83149939654409,2.5412760065181335,1.0,s4_narrow_passage_medium,M7,14,0.1,10.0
False,20.200000000000003,0.9810172314876258,0.2708192407836746,True,96.97034669112094,1408.0109765744783,0.02122347066167291,74.30968809256666,0.012055281901488545,0.2566486398750099,0.004210381353639236,0.004210381353639236,138.25283180509695,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433513601249897,False,False,26.1,25.650000000000002,26.1,22.700000000000003,40.0,19.85,0,74.91216737726971,2.5412805913107808,1.0,s4_narrow_passage_medium,M7,15,0.1,10.0
False,19.85,0.9667466047028579,0.26623295713567074,True,97.42711873695362,1430.074727069415,0.01893466500208073,74.19959144983444,0.010265980124928192,0.2606750227501866,0.006555079589219552,0.006555079589219552,138.65981217049992,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539324977249813,False,False,25.450000000000003,25.25,25.450000000000003,22.25,40.0,20.200000000000003,0,74.81271270901463,2.5413086098755517,1.0,s4_narrow_passage_medium,M7,16,0.1,10.0
False,20.0,0.9969032433743863,0.2698075320934334,True,96.97497596737674,1390.970811537944,0.01581356637536413,75.27412007235178,0.012057107500870377,0.25662131766003277,0.0041700339921261105,0.0041700339921261105,138.2995016516058,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543378682339967,False,False,25.950000000000003,25.5,25.950000000000003,22.450000000000003,40.0,20.05,0,74.91984797118675,2.541333793717384,1.0,s4_narrow_passage_medium,M7,17,0.1,10.0
False,20.3,0.9839392292387237,0.2697703841017255,True,97.18926185059473,1446.8009311179467,0.021431543903454017,73.28548844777008,0.010262328737974443,0.2606621873596802,0.006536249622138441,0.006536249622138441,138.60974337569712,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393378126403197,False,False,26.950000000000003,25.950000000000003,26.950000000000003,22.75,40.0,19.75,0,74.87654913899723,2.541277753724637,1.0,s4_narrow_passage_medium,M7,18,0.1,10.0
False,20.1,0.9755321558482677,0.2676754867230808,True,98.4486663817153,1487.910285924876,0.018518518518518517,74.989137524536,0.012057308270307784,0.2566308129924549,0.0041783432678790455,0.0041783432678790455,139.62252776938712,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433691870075448,False,False,26.1,25.75,26.1,22.5,40.0,19.950000000000003,0,74.92991504311381,2.5413295814660857,1.0,s4_narrow_passage_medium,M7,19,0.1,10.0
False,20.1,0.994638956495723,0.27086811917892023,True,97.04574885828968,1409.1995244917764,0.014773200166458594,75.0101848045274,0.010269673950550612,0.26068108027586134,0.006587964646645384,0.006587964646645384,138.39787966730273,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393189197241384,False,False,26.0,25.55,26.0,22.6,40.0,19.950000000000003,0,74.85066377237048,2.5412627996028987,1.0,s4_narrow_passage_medium,M7,20,0.1,10.0
False,20.35,0.9592090384548608,0.26648173970941036,True,99.0193259181388,1521.2893719107208,0.01893466500208073,74.71161851852099,0.010268816408489331,0.26067743068833577,0.006574109547717653,0.006574109547717653,140.2433819995189,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539322569311664,False,False,26.35,26.0,26.35,22.75,40.0,19.700000000000003,0,74.9529035443842,2.5413250912905982,1.0,s4_narrow_passage_medium,M7,21,0.1,10.0
False,19.900000000000002,0.9777361481502289,0.2698715880329984,True,98.19206458596803,1473.560348114786,0.01435705368289638,74.88833911151849,0.010268940626473001,0.26068090873663646,0.006578555974756146,0.006578555974756146,139.46401085331462,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393190912633634,False,False,25.85,25.75,25.85,22.400000000000002,40.0,20.150000000000002,0,74.92047571938024,2.5412893978262834,1.0,s4_narrow_passage_medium,M7,22,0.1,10.0
False,19.75,0.9866779207437133,0.26889213718139005,True,97.90376471896292,1454.6913387046811,0.012900540990428632,75.18084176289678,0.012052842115305912,0.256658959870438,0.004236460262772544,0.004236460262772544,138.96296411837,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433410401295617,False,False,25.6,25.5,25.6,22.200000000000003,40.0,20.3,0,74.91778114490587,2.5413298336642267,1.0,s4_narrow_passage_medium,M7,23,0.1,10.0
False,20.05,0.9825052961854668,0.2611195172548282,True,97.26725129914024,1420.5083816613687,0.014565126924677487,75.21615232797944,0.01205271243764266,0.2566588494509507,0.00423619738028029,0.00423619738028029,138.467892869247,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.543341150549049,False,False,27.35,26.0,27.35,22.55,40.0,20.0,0,74.90445326055801,2.541337429643461,1.0,s4_narrow_passage_medium,M7,24,0.1,10.0
False,20.150000000000002,0.9762484260593693,0.2658582706696462,True,98.03282192010595,1486.135831945332,0.016021639617145235,75.55848032302457,0.012053157063047921,0.25663784350035845,0.004211453287151722,0.004211453287151722,139.44876875052933,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433621564996414,False,False,27.0,25.950000000000003,27.0,22.6,40.0,19.900000000000002,0,74.90590533950817,2.541254821068885,1.0,s4_narrow_passage_medium,M7,25,0.1,10.0
False,20.150000000000002,0.971234943037736,0.2676613258137772,True,98.55728172684863,1523.8653652278424,0.01976695796920516,74.10674032935937,0.01026560995114483,0.26067406228707873,0.00655155970448661,0.00655155970448661,139.93354470452948,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539325937712921,False,False,26.05,25.8,26.05,22.6,40.0,19.900000000000002,0,74.93213538306492,2.5413263386678735,1.0,s4_narrow_passage_medium,M7,26,0.1,10.0
False,19.5,1.0214930708677963,0.26948713399846036,True,98.10230519166218,1439.2067302963744,0.00686641697877653,74.1479094457645,0.010265992166821095,0.26067397453036084,0.006553574518047862,0.006553574518047862,138.86808889221152,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539326025469639,False,False,25.450000000000003,25.450000000000003,25.450000000000003,22.0,40.0,20.55,0,74.9069049985984,2.541312628071065,1.0,s4_narrow_passage_medium,M7,27,0.1,10.0
False,19.950000000000003,0.9926618522922495,0.26609968540208156,True,98.76225907775546,1506.1194189781786,0.013524760715771952,74.08058720149863,0.010261772873214657,0.26065925451309063,0.0065378751017868,0.0065378751017868,139.77466938866536,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5393407454869092,False,False,26.05,25.8,26.05,22.400000000000002,40.0,20.1,0,74.93747576956706,2.541331112815425,1.0,s4_narrow_passage_medium,M7,28,0.1,10.0
