success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,k_s,k_t,r0,config
False,18.0,0.8248431165131798,0.2861093551465615,True,91.58636160749475,781.03653107096,0.03266749895963379,72.35505071042813,0.07784200889038909,0.6566160997187712,0.0038174442856909866,0.0038174442856909866,123.44802810669523,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1433839002812287,False,False,23.85,23.450000000000003,23.85,20.450000000000003,40.0,22.05,0,72.42252377333911,2.1462429911866514,1.0,s4_narrow_passage_medium,M7,19,2.8,1.0,1.8,sweep
False,18.45,0.9819910506324281,0.31901419414562393,True,91.61829762290002,807.656294349241,0.021015397419891804,72.04584954235088,0.07679140421733811,0.6574229934956424,0.0053478824858107345,0.0053478824858107345,124.41441301676096,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1425770065043572,False,False,24.150000000000002,23.650000000000002,24.150000000000002,20.900000000000002,40.0,21.6,0,72.57331630535359,2.1459437325001796,1.0,s4_narrow_passage_medium,M7,20,2.8,1.0,1.8,sweep
False,18.650000000000002,0.9484797431269725,0.3242915298762134,True,92.19982978038702,806.4651100295498,0.02663337494798169,72.13889454994502,0.07674660085914296,0.6574530644102442,0.007615443813820537,0.007615443813820537,124.89556719759157,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1425469355897557,False,False,23.8,23.8,23.8,21.05,40.0,21.400000000000002,0,72.57220354677291,2.145975248228675,1.0,s4_narrow_passage_medium,M7,21,2.8,1.0,1.8,sweep
False,18.35,0.9712783087364045,0.31750445821581325,True,91.6684577329579,778.1941197091159,0.019350811485642945,72.09605697155108,0.07673200431002529,0.6574705021915245,0.006273310448909813,0.006273310448909813,124.26446968659891,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1425294978084755,False,False,23.650000000000002,23.55,23.650000000000002,20.8,40.0,21.700000000000003,0,72.49336825914514,2.1459412191131952,1.0,s4_narrow_passage_medium,M7,22,2.8,1.0,1.8,sweep
False,17.95,0.8569518722902776,0.28660965157118423,True,92.00249270510247,813.6377208107797,0.03412401165210154,72.05986471449022,0.0767687276707943,0.6574466537815212,0.004241172166480836,0.004241172166480836,123.69632060247403,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1425533462184787,False,False,24.0,23.400000000000002,24.0,20.400000000000002,40.0,22.1,0,72.45149183941129,2.1462009973632155,1.0,s4_narrow_passage_medium,M7,23,2.8,1.0,1.8,sweep
False,18.3,0.8509101212679784,0.28774157873844036,True,92.01076883164582,849.541483891974,0.02746566791510612,72.08241011415012,0.08467699684254558,0.6512032849146211,0.002392699398016866,0.002392699398016866,124.27518608554291,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.148796715085379,False,False,24.450000000000003,23.75,24.450000000000003,20.75,40.0,21.75,0,72.47910926119869,2.146292739536539,1.0,s4_narrow_passage_medium,M7,24,2.8,1.0,1.8,sweep
False,18.3,0.7910935327788031,0.28912283787567433,True,92.13968140536862,827.7184988243996,0.031835205992509365,72.04340283590288,0.08477416734032021,0.6511291949637642,0.0009454061036209995,0.0009454061036209995,124.36533467368365,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1488708050362355,False,False,24.400000000000002,23.8,24.400000000000002,20.700000000000003,40.0,21.75,0,72.51892149808904,2.1462067353746543,1.0,s4_narrow_passage_medium,M7,25,2.8,1.0,1.8,sweep
False,18.45,0.9639620752966269,0.3133340498084693,True,91.39352421348576,816.1586708691882,0.0239284228048273,72.0627177103642,0.07673887319002189,0.6574668462558148,0.005290759507130106,0.005290759507130106,124.1995327215551,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.142533153744185,False,False,24.0,23.650000000000002,24.0,20.900000000000002,40.0,21.6,0,72.54947027299556,2.1459308614249615,1.0,s4_narrow_passage_medium,M7,26,2.8,1.0,1.8,sweep
False,18.25,1.017240116681953,0.2863172673149314,True,91.55112177542077,840.1741332199641,0.018310445276737412,72.11427082651724,0.07691929566147902,0.6573128454328984,0.003938730196970871,0.003938730196970871,123.93569751882984,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1426871545671013,False,False,23.8,23.6,23.8,20.700000000000003,40.0,21.8,0,72.47679962475242,2.1462615866817667,1.0,s4_narrow_passage_medium,M7,27,2.8,1.0,1.8,sweep
False,18.35,0.8868131091754188,0.30961899728399966,True,91.80932949232647,773.7439272374032,0.021015397419891804,72.13409083204886,0.07678173185826916,0.657422928665306,0.00738684796213082,0.00738684796213082,124.24341292971094,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.142577071334694,False,False,23.8,23.55,23.8,20.8,40.0,21.700000000000003,0,72.51376475850832,2.145921782223452,1.0,s4_narrow_passage_medium,M7,28,2.8,1.0,1.8,sweep
False,18.55,0.9714649927196304,0.28996632205529715,True,91.54455337937651,845.7775426590936,0.024968789013732832,72.59573575867289,0.0769223222581245,0.6572837610867854,0.008040713395850932,0.008040713395850932,124.202716007613,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1427162389132146,False,False,24.650000000000002,23.950000000000003,24.650000000000002,20.950000000000003,40.0,21.5,0,72.56081102500437,2.146271292654767,1.0,s4_narrow_passage_medium,M7,29,2.8,1.0,1.8,sweep
False,18.35,0.9864387737983857,0.28746199125037064,True,91.84656692315593,844.8510366833589,0.022888056595921764,72.42607281642753,0.07676325992970973,0.6574623846130453,0.006666393216185108,0.006666393216185108,124.23815096688227,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1425376153869546,False,False,24.200000000000003,23.700000000000003,24.200000000000003,20.8,40.0,21.700000000000003,0,72.48865656504441,2.1462877018526703,1.0,s4_narrow_passage_medium,M7,30,2.8,1.0,1.8,sweep
False,18.25,0.9947883881245587,0.28673667362952454,True,91.3007197850411,840.9733084592337,0.018726591760299626,72.11721565695515,0.07677579859820109,0.6574398540196696,0.0036381059957124916,0.0036381059957124916,123.74072475819688,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.14256014598033,False,False,23.700000000000003,23.6,23.700000000000003,20.700000000000003,40.0,21.8,0,72.48060688613637,2.1462731498835934,1.0,s4_narrow_passage_medium,M7,31,2.8,1.0,1.8,sweep
False,18.400000000000002,0.9840299356970557,0.3366713264432386,True,91.95025043470558,806.345691396793,0.018726591760299626,72.1485515388466,0.08479074045361219,0.6511157289695005,0.0014512109114371606,0.0014512109114371606,124.56173604699032,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.148884271030499,False,False,23.700000000000003,23.6,23.700000000000003,20.85,40.0,21.650000000000002,0,72.5191192737649,2.145958379421612,1.0,s4_narrow_passage_medium,M7,32,2.8,1.0,1.8,sweep
False,18.45,0.9099408511844127,0.2867302630881726,True,91.9304365671446,870.9755450290693,0.024968789013732832,72.15528842728786,0.08476030633819169,0.6511310879964282,0.0030004673582159753,0.0030004673582159753,124.46719782834222,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1488689120035716,False,False,24.55,23.950000000000003,24.55,20.950000000000003,40.0,21.6,0,72.51067154495902,2.146366623924258,1.0,s4_narrow_passage_medium,M7,33,2.8,1.0,1.8,sweep
False,18.35,0.9881888778221877,0.28672319963636833,True,91.6207116833036,853.1737595795261,0.02247191011235955,72.03677476828126,0.0770077502931437,0.6572477908750965,0.0034018719381514184,0.0034018719381514184,124.0983979755479,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1427522091249034,False,False,24.200000000000003,23.700000000000003,24.200000000000003,20.8,40.0,21.700000000000003,0,72.48654538153265,2.1462915032114696,1.0,s4_narrow_passage_medium,M7,34,2.8,1.0,1.8,sweep
False,18.35,1.0000633202563478,0.2878545455960213,True,91.63674730122283,851.2196520267252,0.020599250936329586,72.10038426244256,0.07674973811806327,0.6574542149600449,0.007169423340181423,0.007169423340181423,124.23745406000361,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.142545785039955,False,False,24.150000000000002,23.650000000000002,24.150000000000002,20.8,40.0,21.700000000000003,0,72.53043590827639,2.1462261740913484,1.0,s4_narrow_passage_medium,M7,35,2.8,1.0,1.8,sweep
False,18.5,0.9712545986596013,0.28897947933058354,True,91.5661874689617,848.3614710355954,0.02267998335414066,72.08962814612948,0.07674395628064833,0.6574587361995584,0.007312764989057156,0.007312764989057156,124.32824921675598,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1425412638004415,False,False,24.650000000000002,23.950000000000003,24.650000000000002,20.950000000000003,40.0,21.55,0,72.56091240063246,2.146276826105541,1.0,s4_narrow_passage_medium,M7,36,2.8,1.0,1.8,sweep
False,18.400000000000002,0.9983541269854508,0.2866352374628018,True,91.62346794458473,849.637939472274,0.017478152309612985,72.03710768633117,0.07699521635240972,0.657257796555048,0.003350225007376457,0.003350225007376457,124.32453508007904,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1427422034449517,False,False,24.5,23.900000000000002,24.5,20.900000000000002,40.0,21.650000000000002,0,72.50486066479144,2.146321483080373,1.0,s4_narrow_passage_medium,M7,37,2.8,1.0,1.8,sweep
False,18.5,0.9893814051660315,0.28679271643735027,True,91.40308005475454,864.3666910982547,0.022888056595921764,72.14642358416747,0.08467096720505134,0.6512011818303977,0.003069898525884942,0.003069898525884942,124.18428760638697,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.148798818169602,False,False,24.35,23.950000000000003,24.35,20.950000000000003,40.0,21.55,0,72.5122182784901,2.146368290866408,1.0,s4_narrow_passage_medium,M7,38,2.8,1.0,1.8,sweep
False,18.55,0.9713806140106402,0.2874894177976469,True,92.09422252844476,865.1114359813918,0.02267998335414066,72.27246659365774,0.07820328540425281,0.6563306412263158,0.0032994705551962775,0.0032994705551962775,124.75843115776148,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.143669358773684,False,False,24.150000000000002,24.05,24.150000000000002,20.950000000000003,40.0,21.5,0,72.56758366075674,2.14635313116465,1.0,s4_narrow_passage_medium,M7,39,2.8,1.0,1.8,sweep
False,17.400000000000002,0.8067752227385616,0.29403273253172096,True,92.9850107511033,655.1606720927624,0.035164377861007075,72.0684201188809,0.0617123883942412,0.555656354326756,5.611691018991718e-05,5.611691018991718e-05,124.1029984864783,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244343645673244,False,False,24.1,23.700000000000003,24.1,20.25,40.0,22.650000000000002,0,72.23763799674919,2.2411948245819486,1.0,s4_narrow_passage_medium,M7,10,2.8,1.2,1.4,sweep
False,17.2,0.757151728079245,0.298350221827325,True,92.0149126981405,612.617235301076,0.03641281731169372,72.03862049047277,0.06173207074792192,0.5556388733308341,5.2755851478241877e-05,5.2755851478241877e-05,122.57490506796984,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244361126669166,False,False,23.700000000000003,23.200000000000003,23.700000000000003,20.05,40.0,22.85,0,72.21155653070498,2.2411975813294287,1.0,s4_narrow_passage_medium,M7,11,2.8,1.2,1.4,sweep
False,17.55,0.949418028901303,0.32482466927376563,True,92.5679626752284,696.2208086114628,0.03870162297128589,72.18847866308418,0.05495482513876493,0.5619281628248964,0.0064320494432288655,0.0064320494432288655,123.95829188278775,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.238071837175103,False,False,23.55,23.55,23.55,20.400000000000002,40.0,22.5,0,72.21942447998113,2.2411954268842664,1.0,s4_narrow_passage_medium,M7,12,2.8,1.2,1.4,sweep
False,17.2,0.8515100908722089,0.2889306048261965,True,92.20710078237954,655.3846282310358,0.038077403245942575,72.09722526287584,0.061734592629605976,0.5556367303466195,4.142535017588203e-05,4.142535017588203e-05,123.0333247265075,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2443632696533804,False,False,24.1,23.5,24.1,20.05,40.0,22.85,0,72.23158604139134,2.2411934159737803,1.0,s4_narrow_passage_medium,M7,13,2.8,1.2,1.4,sweep
False,17.150000000000002,0.8956790768295761,0.29682323236622943,True,92.84007862895169,682.4405256955474,0.031210986267166042,72.15836797354908,0.05492875046894528,0.5619544562890652,0.006449578385393204,0.006449578385393204,123.65367211556284,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380455437109346,False,False,23.650000000000002,23.200000000000003,23.650000000000002,20.0,40.0,22.900000000000002,0,72.21760535936822,2.2411918249469163,1.0,s4_narrow_passage_medium,M7,14,2.8,1.2,1.4,sweep
False,17.5,0.872013249051163,0.3198204198318336,True,92.7680903454118,715.6656123499532,0.04244694132334582,72.13902453948981,0.05493716069652499,0.5619471103442669,0.0064136490486134436,0.0064136490486134436,124.03825739532112,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.238052889655733,False,False,23.950000000000003,23.450000000000003,23.950000000000003,20.3,40.0,22.55,0,72.2611881435342,2.241188846475436,1.0,s4_narrow_passage_medium,M7,15,2.8,1.2,1.4,sweep
False,17.3,0.8713440415225022,0.29279764217799586,True,92.53082960860215,693.2575644120913,0.03766125676238036,72.03422634393787,0.054903342962369595,0.5619844100349102,0.006317221973574959,0.006317221973574959,123.72515528119555,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380155899650895,False,False,23.950000000000003,23.650000000000002,23.950000000000003,20.150000000000002,40.0,22.75,0,72.23351256139554,2.2411919213494973,1.0,s4_narrow_passage_medium,M7,16,2.8,1.2,1.4,sweep
False,17.25,0.8357308233191942,0.2944555775729838,True,93.30260866571375,658.1392759291217,0.04078235538909696,72.09853552803388,0.054910814922380376,0.5619742203738219,0.006405764069470364,0.006405764069470364,124.06836110521225,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380257796261778,False,False,23.950000000000003,23.55,23.950000000000003,20.1,40.0,22.8,0,72.22383986764504,2.2411926201856134,1.0,s4_narrow_passage_medium,M7,17,2.8,1.2,1.4,sweep
False,17.6,0.9695516472378951,0.3239626584549035,True,92.41954876646669,717.407677601266,0.03828547648772368,72.04500829326821,0.0549013324465898,0.561984946598086,0.0063781514597868565,0.0063781514597868565,123.92964298889798,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.238015053401914,False,False,23.6,23.6,23.6,20.450000000000003,40.0,22.450000000000003,0,72.1680638565138,2.241183680146086,1.0,s4_narrow_passage_medium,M7,18,2.8,1.2,1.4,sweep
False,17.2,0.7646747380192933,0.29045171238050377,True,92.69887719033412,597.8939274428666,0.04078235538909696,72.01261195822258,0.06172253652653476,0.5556473182572096,4.3080107582438035e-05,4.3080107582438035e-05,123.4097570149122,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2443526817427903,False,False,23.5,23.400000000000002,23.5,20.05,40.0,22.85,0,72.21547009739146,2.241195131574368,1.0,s4_narrow_passage_medium,M7,19,2.8,1.2,1.4,sweep
False,17.3,0.721583085979123,0.2903296037179439,True,92.8517244665068,654.0416126727973,0.041406575114440285,71.97791876869698,0.06172705851664584,0.555643332173775,2.0917775041453108e-05,2.0917775041453108e-05,123.77670484004861,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244356667826225,False,False,23.700000000000003,23.6,23.700000000000003,20.1,40.0,22.75,0,72.18956389787284,2.241198511755527,1.0,s4_narrow_passage_medium,M7,20,2.8,1.2,1.4,sweep
False,17.6,0.8591020774531819,0.287791754020764,True,92.22442241865306,681.0824617720724,0.03537245110278818,72.05627675456505,0.054914328703175995,0.5619731341898332,0.006308001656205248,0.006308001656205248,123.66698967967633,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380268658101667,False,False,24.200000000000003,24.0,24.200000000000003,20.450000000000003,40.0,22.450000000000003,0,72.28740142669109,2.241185934571508,1.0,s4_narrow_passage_medium,M7,21,2.8,1.2,1.4,sweep
False,17.2,0.8320028638365329,0.29321010932190894,True,93.23577700535492,661.3966376642686,0.035580524344569285,72.02007568521006,0.061693499294539954,0.5556732723441061,3.453120440318808e-05,3.453120440318808e-05,124.0262161504366,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244326727655894,False,False,23.8,23.5,23.8,20.05,40.0,22.85,0,72.2148518639271,2.2411946644194045,1.0,s4_narrow_passage_medium,M7,22,2.8,1.2,1.4,sweep
False,16.900000000000002,0.7815324740502436,0.2878843536800705,True,92.56095922792548,742.9465340225181,0.04411152725759467,72.04337760374494,0.06167986543280998,0.5556873179561777,5.890148031643359e-05,5.890148031643359e-05,122.59532474411128,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244312682043822,False,False,23.75,23.400000000000002,23.75,19.8,40.0,23.150000000000002,0,72.21821489924525,2.2411727471705114,1.0,s4_narrow_passage_medium,M7,23,2.8,1.2,1.4,sweep
False,17.25,0.8160123713225815,0.29516826388395473,True,93.14444953059477,712.179064188305,0.03786933000416146,72.04055493071365,0.05490823315378276,0.5619789202173753,0.006355630373303407,0.006355630373303407,124.01281243691844,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380210797826248,False,False,24.05,23.55,24.05,20.1,40.0,22.8,0,72.23573781539878,2.241192424560565,1.0,s4_narrow_passage_medium,M7,24,2.8,1.2,1.4,sweep
False,17.45,0.864903146027588,0.32312789226013655,True,93.07293599097339,708.1622498941334,0.03745318352059925,72.08399741125704,0.05493895769274753,0.5619465988508372,0.006362190581357295,0.006362190581357295,124.25315805886399,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380534011491626,False,False,24.450000000000003,23.450000000000003,24.450000000000003,20.25,40.0,22.6,0,72.26114015091989,2.2411835992517983,1.0,s4_narrow_passage_medium,M7,25,2.8,1.2,1.4,sweep
False,17.400000000000002,0.8011187192861533,0.314803077529774,True,92.77452331065837,697.3921772829365,0.040366208905534745,71.98837887021314,0.06174123399195453,0.5556306826369837,3.077140908289677e-05,3.077140908289677e-05,123.78633486469138,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244369317363016,False,False,24.400000000000002,23.400000000000002,24.400000000000002,20.200000000000003,40.0,22.650000000000002,0,72.24542554430519,2.241196250362382,1.0,s4_narrow_passage_medium,M7,26,2.8,1.2,1.4,sweep
False,17.2,0.8969960920797961,0.2933488192677056,True,92.74701922308768,650.6322792782099,0.031210986267166042,72.08627734453873,0.06168562874287415,0.5556798353285063,0.0001327928019893712,0.0001327928019893712,123.61558886641623,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2443201646714934,False,False,23.8,23.400000000000002,23.8,20.05,40.0,22.85,0,72.2119076878525,2.241194641871879,1.0,s4_narrow_passage_medium,M7,27,2.8,1.2,1.4,sweep
False,17.45,0.9529347735495397,0.2913328028291334,True,92.49655752533285,658.0228904408569,0.033083645443196,72.06869266386711,0.05492614695317436,0.5619611697364495,0.006353244782996723,0.006353244782996723,123.76284014202699,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380388302635503,False,False,23.75,23.55,23.75,20.3,40.0,22.6,0,72.24105018242264,2.2411916442130995,1.0,s4_narrow_passage_medium,M7,28,2.8,1.2,1.4,sweep
False,17.45,0.86873028289878,0.291137949670096,True,92.38143863804927,632.9388573403627,0.0357885975863504,72.00820389752046,0.06170980825376742,0.5556589304940877,2.4798131403736354e-05,2.4798131403736354e-05,123.63713547570264,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244341069505912,False,False,23.700000000000003,23.700000000000003,23.700000000000003,20.3,40.0,22.6,0,72.23307002290915,2.241194137429994,1.0,s4_narrow_passage_medium,M7,29,2.8,1.2,1.4,sweep
False,17.400000000000002,0.9507664763551296,0.2924877763452025,True,92.94324841705046,704.95012357298,0.03204327923429047,72.17072422640474,0.054933033556914763,0.5619501761460873,0.006441094889746445,0.006441094889746445,124.09906778882268,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380498238539124,False,False,23.85,23.6,23.85,20.25,40.0,22.650000000000002,0,72.24426355705016,2.2411917970609374,1.0,s4_narrow_passage_medium,M7,30,2.8,1.2,1.4,sweep
False,17.0,0.8104642644195128,0.2868210915842914,True,92.35749402628039,616.1607677174259,0.03454015813566375,72.06157455438245,0.054930008042829215,0.5619573400184271,0.006344269561741565,0.006344269561741565,122.7039250230829,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380426599815726,False,False,23.85,23.35,23.85,19.85,40.0,23.05,0,72.20568426786133,2.241189907710153,1.0,s4_narrow_passage_medium,M7,31,2.8,1.2,1.4,sweep
False,17.400000000000002,0.8492696626868799,0.28780246939055953,True,92.1165958938588,668.9817158021048,0.03495630461922597,72.0729286736054,0.061727609501473886,0.5556430793027489,4.7023098781345706e-05,4.7023098781345706e-05,123.2432610057181,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2443569206972507,False,False,24.200000000000003,23.85,24.200000000000003,20.25,40.0,22.650000000000002,0,72.25323346509778,2.2411942880471853,1.0,s4_narrow_passage_medium,M7,32,2.8,1.2,1.4,sweep
False,17.5,0.8221856657323838,0.28672065184702344,True,92.44803595973896,640.732952591805,0.035164377861007075,72.07722015240692,0.0549394643081457,0.5619480052990056,0.006342577816085272,0.006342577816085272,123.47591466903182,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.238051994700994,False,False,24.35,23.85,24.35,20.3,40.0,22.55,0,72.26056055676962,2.241187132738588,1.0,s4_narrow_passage_medium,M7,33,2.8,1.2,1.4,sweep
False,17.25,0.8366438015162496,0.3138451781314813,True,93.04642143730331,662.1584589875388,0.03724511027881815,72.21285760110968,0.05497030306564601,0.5619122509025222,0.0064372785714249875,0.0064372785714249875,123.77452826990537,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380877490974775,False,False,23.950000000000003,23.5,23.950000000000003,20.05,40.0,22.8,0,72.22526268211764,2.2411919455412037,1.0,s4_narrow_passage_medium,M7,34,2.8,1.2,1.4,sweep
False,17.3,0.8419582710723315,0.2878515443005677,True,91.57307249970182,659.6410770137834,0.03474823137744486,72.0397013261618,0.06169510883214329,0.5556718803538435,3.8019919742180525e-05,3.8019919742180525e-05,122.70356297349144,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2443281196461564,False,False,24.1,23.8,24.1,20.150000000000002,40.0,22.75,0,72.19264829566721,2.241195628239022,1.0,s4_narrow_passage_medium,M7,35,2.8,1.2,1.4,sweep
False,17.35,0.8401481595255429,0.29114737264410695,True,92.896268223777,692.532222217262,0.036620890553474825,72.06336441166262,0.05492474391329019,0.5619629583953434,0.006311804511726357,0.006311804511726357,123.93092755566151,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380370416046564,False,False,23.650000000000002,23.450000000000003,23.650000000000002,20.200000000000003,40.0,22.700000000000003,0,72.23963429774786,2.241191929246703,1.0,s4_narrow_passage_medium,M7,36,2.8,1.2,1.4,sweep
False,17.45,0.9104358962594963,0.29261941597650387,True,92.64951112664879,644.453668318918,0.03204327923429047,72.02634585832196,0.061717266616987614,0.5556522417631057,2.8195122533495086e-05,2.8195122533495086e-05,123.9918238515411,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244347758236894,False,False,24.05,23.55,24.05,20.3,40.0,22.6,0,72.23739578270593,2.2411949930863937,1.0,s4_narrow_passage_medium,M7,37,2.8,1.2,1.4,sweep
False,17.5,0.9144344869432548,0.29095743004188823,True,92.29544910768799,663.8061061182071,0.04161464835622139,72.12490271984134,0.05493284364846301,0.5619522920118633,0.0063999244051358255,0.0063999244051358255,123.65207672005747,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.2380477079881365,False,False,23.85,23.75,23.85,20.35,40.0,22.55,0,72.24150966286182,2.2411903656101337,1.0,s4_narrow_passage_medium,M7,38,2.8,1.2,1.4,sweep
False,17.5,0.7993807417665642,0.2887761723558331,True,92.68302094612608,673.6228557122683,0.04057428214731586,72.09682195064815,0.06173532714321461,0.5556360739345348,3.566808793034375e-05,3.566808793034375e-05,123.81172828950068,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.244363926065465,False,False,24.200000000000003,23.75,24.200000000000003,20.35,40.0,22.55,0,72.25312008542777,2.241193254289895,1.0,s4_narrow_passage_medium,M7,39,2.8,1.2,1.4,sweep
False,17.75,0.8680457427506274,0.29321634509990985,True,92.05783451729704,673.2969046153357,0.0357885975863504,72.01223723341334,0.08063331853470042,0.6350433339948961,8.728670878847053e-05,8.728670878847053e-05,123.57306674017852,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1649566660051036,False,False,24.450000000000003,23.650000000000002,24.450000000000003,20.400000000000002,40.0,22.3,0,72.3070677494471,2.161795977429065,1.0,s4_narrow_passage_medium,M7,10,2.8,1.2,1.6,sweep
False,17.85,0.9234449116730781,0.3001289836892194,True,91.79344092413596,767.68852728651,0.030378693300041615,72.02727559732342,0.07279583829714537,0.6413874696048922,0.00642684613774426,0.00642684613774426,123.59183007635527,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1586125303951076,False,False,24.05,23.55,24.05,20.5,40.0,22.200000000000003,0,72.37272339371958,2.1617768714289873,1.0,s4_narrow_passage_medium,M7,11,2.8,1.2,1.6,sweep
False,17.85,0.7607981587883368,0.29786032550639563,True,92.28193194493947,737.2559339931909,0.04390345401581357,72.02663741033767,0.08064175555487137,0.635036727530535,9.128142698116193e-05,9.128142698116193e-05,123.90081184762131,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.164963272469465,False,False,23.8,23.8,23.8,20.5,40.0,22.200000000000003,0,72.36283508356202,2.161787850911602,1.0,s4_narrow_passage_medium,M7,12,2.8,1.2,1.6,sweep
False,17.650000000000002,0.9308214885516144,0.29452537078571733,True,91.95904408085761,726.6248471809427,0.03058676654182272,72.0639970739904,0.08058654168260149,0.6350796787245608,3.199342301514594e-05,3.199342301514594e-05,123.4629251375443,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.164920321275439,False,False,24.0,23.400000000000002,24.0,20.3,40.0,22.400000000000002,0,72.35770464395978,2.1617832909912895,1.0,s4_narrow_passage_medium,M7,13,2.8,1.2,1.6,sweep
False,17.55,0.9663791362267287,0.2920682891528007,True,91.81865961530262,666.0674702150316,0.024968789013732832,72.09900559473887,0.07284678597431775,0.6413417266086808,0.006296398170610954,0.006296398170610954,123.21226151008119,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.158658273391319,False,False,23.8,23.5,23.8,20.25,40.0,22.5,0,72.24489286320839,2.161783142556678,1.0,s4_narrow_passage_medium,M7,14,2.8,1.2,1.6,sweep
False,17.900000000000002,0.9381207952668105,0.29156316047197145,True,91.95093210151435,728.5542003695784,0.03766125676238036,72.01306486270536,0.0806402330536457,0.6350379175861997,7.446105899465008e-05,7.446105899465008e-05,123.91344662226896,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.1649620824138003,False,False,24.3,23.8,24.3,20.55,40.0,22.150000000000002,0,72.39714966501553,2.1617850102664145,1.0,s4_narrow_passage_medium,M7,15,2.8,1.2,1.6,sweep
False,17.650000000000002,0.8809669802161693,0.2988432170376879,True,92.20846696257718,707.3712083368771,0.03391593841032043,72.01039669471778,0.08062276224517016,0.6350513235623609,0.00012660501026503235,0.00012660501026503235,123.79546629257698,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.164948676437639,False,False,23.900000000000002,23.400000000000002,23.900000000000002,20.3,40.0,22.400000000000002,0,72.34117915851283,2.1617876738307653,1.0,s4_narrow_passage_medium,M7,16,2.8,1.2,1.6,sweep
