success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed,k_s,k_t,r0,topo_rho_floor
True,16.0,0.9258574305180836,0.6004967196594793,False,91.35779324198187,478.7795387000114,0.03224128965158606,72.6182610934456,0.15298361152879092,0.892408195076633,0.007575412472483764,0.007575412472483764,117.50165917467169,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075918049233667,False,True,22.25,21.35,22.25,18.6,32.0,16.05,0,93.4959310643109,1.8761190627826492,1.0,s4_narrow_passage_easy,M4,20,3.4,1.5,1.9,0.65
True,15.850000000000001,0.8412748391051723,0.4799693030714055,False,91.42522066671255,460.1886649823015,0.0483619344773791,72.59747806261466,0.15287351953817085,0.8924719064257521,0.006999082923389046,0.006999082923389046,117.29063512230482,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075280935742476,False,True,21.55,21.55,21.55,18.650000000000002,32.0,16.2,0,91.85031649745426,1.876714263230773,1.0,s4_narrow_passage_easy,M4,21,3.4,1.5,1.9,0.65
True,15.4,0.9084661286103759,0.3603995898532696,False,91.43776491336449,391.8087116207289,0.042381695267810715,72.80162015957652,0.15808806397433148,0.8894442056666373,0.006617778599522127,0.006617778599522127,116.55081791684722,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9105557943333626,False,True,22.0,21.700000000000003,22.0,18.400000000000002,32.0,16.650000000000002,0,84.56017248739983,1.8839845275684564,1.0,s4_narrow_passage_easy,M4,22,3.4,1.5,1.9,0.65
True,15.950000000000001,0.8930165821006537,0.4994765477516991,False,91.31971889328909,477.78142101441654,0.033281331253250133,72.60902898004318,0.15300165457677214,0.8923971336961783,0.007453746141607779,0.007453746141607779,117.45452900770837,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9076028663038214,False,True,22.150000000000002,21.55,22.150000000000002,18.6,32.0,16.1,0,93.23607869039182,1.8768613626942932,1.0,s4_narrow_passage_easy,M4,23,3.4,1.5,1.9,0.65
True,15.950000000000001,0.934545618996216,0.5716347575668839,False,91.48989355221384,475.84010457766584,0.031461258450338016,72.59606962435655,0.15305095101014726,0.892368185125585,0.007262774983241453,0.007262774983241453,117.47707452896802,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907631814874415,False,True,21.55,21.55,21.55,18.55,32.0,16.1,0,92.79823251700152,1.8777138764642274,1.0,s4_narrow_passage_easy,M4,24,3.4,1.5,1.9,0.65
True,15.950000000000001,0.9239198463569029,0.5230923831998796,False,91.44745891228126,479.6246803089695,0.03380135205408216,72.60918125421028,0.15224679656535553,0.8928279119341216,0.008511354749776708,0.008511354749776708,117.39694169621355,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9071720880658782,False,True,21.8,21.3,21.8,18.55,32.0,16.1,0,93.02933864012476,1.87780450062943,1.0,s4_narrow_passage_easy,M4,25,3.4,1.5,1.9,0.65
True,15.9,0.9015964486060537,0.5281927643265475,False,91.64926688496956,473.3352631121093,0.031201248049921998,72.57297912939724,0.15303515630262943,0.8923759904637031,0.0069010000728722525,0.0069010000728722525,117.55757710950643,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9076240095362968,False,True,21.450000000000003,21.35,21.450000000000003,18.55,32.0,16.150000000000002,0,91.90367241461878,1.879272478090363,1.0,s4_narrow_passage_easy,M4,26,3.4,1.5,1.9,0.65
True,15.950000000000001,0.9230115030877624,0.5083675980427069,False,91.09193654151127,478.28091914199445,0.03692147685907436,72.61425687967618,0.15298764651651903,0.8924055236044962,0.007526171394611616,0.007526171394611616,117.25189485168659,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075944763955035,False,True,22.150000000000002,21.55,22.150000000000002,18.6,32.0,16.1,0,93.38141705053218,1.8764695220274559,1.0,s4_narrow_passage_easy,M4,27,3.4,1.5,1.9,0.65
True,16.05,0.899591031203133,0.5318186003609534,False,91.14042317460843,475.8556503248755,0.031461258450338016,72.64203050606905,0.15283774151132554,0.8924930318451446,0.0079855401258442,0.0079855401258442,117.43868655615178,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907506968154855,False,True,21.450000000000003,21.35,21.450000000000003,18.650000000000002,32.0,16.0,0,94.24073118677559,1.8745599998755313,0.995,s4_narrow_passage_easy,M4,28,3.4,1.5,1.9,0.65
True,15.450000000000001,0.915898087740898,0.3599143947296717,False,91.06873544057898,380.0388707849571,0.0514820592823713,72.4343708236768,0.14780290075736488,0.8953576973348624,0.0020074075209785083,0.0020074075209785083,116.29928286961736,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9046423026651373,False,True,22.05,21.75,22.05,18.45,32.0,16.6,0,84.73768269709906,1.8825642113608831,1.0,s4_narrow_passage_easy,M4,29,3.4,1.5,1.9,0.65
True,15.75,0.9173916438957361,0.40438604058927874,False,91.58482254025078,445.42166119860934,0.033541341653666144,72.59330051143232,0.1532341987845923,0.8922565279940717,0.008124376333503526,0.008124376333503526,116.90300991221866,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907743472005928,False,True,22.1,21.55,22.1,18.5,32.0,16.3,0,90.10600868931466,1.8815802524064567,0.995,s4_narrow_passage_easy,M4,30,3.4,1.5,1.9,0.65
True,15.75,0.9129018444980508,0.5007444912384518,False,91.40860335441869,472.5134643375469,0.029641185647425898,72.56070184202856,0.15227915375045853,0.8928049099031479,0.00842925428150537,0.00842925428150537,117.16700678794933,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907195090096852,False,True,21.6,21.3,21.6,18.45,32.0,16.3,0,90.94110449860618,1.8818744091657509,1.0,s4_narrow_passage_easy,M4,31,3.4,1.5,1.9,0.65
True,15.8,0.8582670671498311,0.4737567767463086,False,91.31653873373791,459.8858743327244,0.042641705668226726,72.6012745560656,0.15239480921194673,0.8927423373819231,0.008929261408311726,0.008929261408311726,117.14537454534545,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9072576626180768,False,True,21.8,21.5,21.8,18.6,32.0,16.25,0,91.48467018610647,1.878294828199962,1.0,s4_narrow_passage_easy,M4,32,3.4,1.5,1.9,0.65
True,15.850000000000001,0.7987638016985188,0.38542832993296333,False,91.09157972887019,434.2183113875131,0.033541341653666144,72.65467745875436,0.15711987272625663,0.8900331916797347,0.00700176038324725,0.00700176038324725,116.88785276227641,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9099668083202652,False,True,22.25,21.700000000000003,22.25,18.55,32.0,16.2,0,89.88439353042031,1.8804676288919335,0.995,s4_narrow_passage_easy,M4,33,3.4,1.5,1.9,0.65
True,15.700000000000001,0.8957272858961085,0.4369137120847209,False,91.27262251477107,454.1036561552108,0.044201768070722826,72.55231858992066,0.15237439280681306,0.8927511369347457,0.006362779760610661,0.006362779760610661,116.90598835299105,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907248863065254,False,True,21.950000000000003,21.450000000000003,21.950000000000003,18.45,32.0,16.35,0,90.06421895952612,1.882451098035724,0.995,s4_narrow_passage_easy,M4,34,3.4,1.5,1.9,0.65
True,15.950000000000001,0.9350499238007517,0.5094271862132296,False,91.3405219322711,477.987286892949,0.02860114404576183,72.61142083327563,0.15224606174267927,0.8928285700165558,0.008538251552122011,0.008538251552122011,117.4642231695231,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907171429983444,False,True,21.5,21.3,21.5,18.6,32.0,16.1,0,93.10110316046737,1.8775859955187872,1.0,s4_narrow_passage_easy,M4,35,3.4,1.5,1.9,0.65
True,15.55,0.89264004457866,0.37676567559944696,False,91.5423756319814,436.56766827081793,0.04472178887155486,72.47940230425746,0.1534739086807414,0.8921227487940708,0.005922632213712726,0.005922632213712726,116.95663328979066,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907877251205929,False,True,22.1,21.650000000000002,22.1,18.45,32.0,16.5,0,88.65147192669792,1.8830253987383774,1.0,s4_narrow_passage_easy,M4,36,3.4,1.5,1.9,0.65
True,15.9,0.9291406074227213,0.5109783317066586,False,91.6757805192625,466.65684668696287,0.036141445657826315,72.59011683400995,0.15298435306183533,0.892407211103971,0.007033478358623634,0.007033478358623634,117.52894829718993,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075927888960287,False,True,21.650000000000002,21.55,21.650000000000002,18.6,32.0,16.150000000000002,0,92.08402254147136,1.8775310844258715,1.0,s4_narrow_passage_easy,M4,37,3.4,1.5,1.9,0.65
True,15.8,0.7642902645170064,0.5900047012833189,False,90.32364691064521,402.0756791700707,0.045501820072802915,72.73912601848427,0.1576773267007648,0.8896861667925258,0.007456666408228506,0.007456666408228506,116.53682073714847,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.910313833207474,False,True,22.150000000000002,21.700000000000003,22.150000000000002,18.650000000000002,32.0,16.25,0,88.91694576056067,1.8781486954793478,1.0,s4_narrow_passage_easy,M4,38,3.4,1.5,1.9,0.65
True,15.8,0.9241662936087414,0.4660452732817921,False,91.67264310530348,460.9345772701827,0.042901716068642744,72.59073697343428,0.15247762804292045,0.8926933139721136,0.0087744469030929,0.0087744469030929,117.3215204592194,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9073066860278862,False,True,21.6,21.5,21.6,18.55,32.0,16.25,0,91.05542901903362,1.8795603012579294,1.0,s4_narrow_passage_easy,M4,39,3.4,1.5,1.9,0.65
True,16.400000000000002,0.9252935162580509,0.3629252273279299,False,89.35368413133229,390.2032771239572,0.02236089443577743,72.3324983567025,0.15594786986003448,0.8907439826433055,0.00739009159099744,0.00739009159099744,116.59310074891715,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9092560173566944,False,True,22.6,22.3,22.6,19.0,32.0,15.65,0,91.54760554186369,1.8653350577885899,0.975,s4_narrow_passage_easy,M5,10,3.4,1.5,1.9,0.65
True,16.2,1.008962760161563,0.4272039830528584,False,90.07303180374225,440.7885765808623,0.0124804992199688,72.64162539755142,0.1525499152383747,0.8926618788185713,0.007212140182315587,0.007212140182315587,116.8893506599343,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9073381211814286,False,True,22.25,21.85,22.25,18.8,32.0,15.850000000000001,0,92.40110079587606,1.872688926043942,0.995,s4_narrow_passage_easy,M5,11,3.4,1.5,1.9,0.65
True,16.3,1.040997302076013,0.5501329490618042,False,90.19842992221766,466.63125680026855,0.0093603744149766,72.71615359154407,0.1527017544156009,0.89257885281016,0.00891870124834486,0.00891870124834486,117.32287115718319,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9074211471898397,False,True,21.55,21.55,21.55,18.85,32.0,15.75,0,96.06341882842845,1.86715738383236,0.99,s4_narrow_passage_easy,M5,12,3.4,1.5,1.9,0.65
True,15.700000000000001,0.9993914055752189,0.3598509009419516,False,89.81909609594207,371.67546920277664,0.010660426417056681,72.30296208722703,0.15596447828903853,0.8907251887655917,0.00670150282894387,0.00670150282894387,115.87416969678134,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.909274811234408,False,True,22.200000000000003,21.900000000000002,22.200000000000003,18.6,32.0,16.35,0,86.13774010754157,1.8783005178831411,1.0,s4_narrow_passage_easy,M5,13,3.4,1.5,1.9,0.65
True,15.8,1.0328826080911928,0.3906585778039964,False,90.59444607766693,438.3491823899255,0.005200208008320333,72.63313686018456,0.15289775192131216,0.8924544729939998,0.00920240434215152,0.00920240434215152,116.80252350591579,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907545527006,False,True,22.3,21.8,22.3,18.7,32.0,16.25,0,91.15188401358004,1.8768066040886628,0.995,s4_narrow_passage_easy,M5,14,3.4,1.5,1.9,0.65
True,16.35,1.0501217109944379,0.5006916729109656,False,90.71809819599616,473.04491282760443,0.004160166406656267,72.72894109099583,0.15246704528369104,0.8927145866005662,0.009379229374170914,0.009379229374170914,117.747146564053,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9072854133994337,False,True,22.8,21.6,22.8,18.900000000000002,32.0,15.700000000000001,0,96.61422238760159,1.8658581214026986,0.99,s4_narrow_passage_easy,M5,15,3.4,1.5,1.9,0.65
True,16.2,1.0195306718322947,0.5589036158020291,False,90.4107229464226,462.1606773717481,0.0,72.66771922277955,0.1530167204438407,0.8923961517876758,0.008000834004032434,0.008000834004032434,117.418320261384,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9076038482123239,False,True,21.950000000000003,21.55,21.950000000000003,18.8,32.0,15.850000000000001,0,94.55117410112031,1.8703237287496415,0.995,s4_narrow_passage_easy,M5,16,3.4,1.5,1.9,0.65
True,16.35,1.028187617614695,0.5526793424052039,False,90.95852594579651,465.94579650821004,0.0,72.72535336564097,0.1526560873457944,0.8926059143989818,0.009102698889150478,0.009102698889150478,117.84509333942475,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9073940856010179,False,True,21.85,21.6,21.85,18.900000000000002,32.0,15.700000000000001,0,96.62082021484495,1.8662494054879397,0.99,s4_narrow_passage_easy,M5,17,3.4,1.5,1.9,0.65
True,16.3,1.0503343373063863,0.594165235741189,False,90.33069970389761,461.83720015506736,0.0093603744149766,72.70347310593229,0.15223514903444352,0.8928451121640456,0.00945808924316015,0.00945808924316015,117.35681473255501,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9071548878359543,False,True,22.0,21.55,22.0,18.85,32.0,15.75,0,95.3021082979869,1.8682088787448106,0.99,s4_narrow_passage_easy,M5,18,3.4,1.5,1.9,0.65
True,16.05,1.0595772259618101,0.4421031869942635,False,90.83435348794082,447.39735921913734,0.005980239209568383,72.62539429939204,0.1525892343017404,0.8926373602436769,0.0070891793095393665,0.0070891793095393665,117.42538857707608,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907362639756323,False,True,21.950000000000003,21.75,21.950000000000003,18.7,32.0,16.0,0,91.93700380910732,1.8744674731017767,0.995,s4_narrow_passage_easy,M5,19,3.4,1.5,1.9,0.65
True,16.3,1.0371354277245186,0.47764130261394394,False,90.4718810752567,460.416526661025,0.010400416016640665,72.68086907913714,0.153013768588298,0.8924002203289301,0.008085725926932096,0.008085725926932096,117.43666097026014,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075997796710698,False,True,21.650000000000002,21.650000000000002,21.650000000000002,18.85,32.0,15.75,0,94.74810764722828,1.8684636471298455,0.995,s4_narrow_passage_easy,M5,20,3.4,1.5,1.9,0.65
True,16.2,0.9843245126259563,0.5020112409517746,False,90.47195233204852,452.1358383252099,0.018980759230369213,72.68764158610281,0.15296927609747332,0.8924275559725064,0.008065659835904137,0.008065659835904137,117.3169491313614,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075724440274935,False,True,21.75,21.75,21.75,18.900000000000002,32.0,15.850000000000001,0,94.65406968158162,1.8672068149445482,0.99,s4_narrow_passage_easy,M5,21,3.4,1.5,1.9,0.65
True,15.75,1.0330280543803605,0.36082367464796833,False,90.58689941104609,387.33171771502896,0.006500260010400416,72.66886878273066,0.14736640177841015,0.8956231785016193,0.0019268754812661007,0.0019268754812661007,116.56660764727553,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9043768214983805,False,True,22.25,21.950000000000003,22.25,18.650000000000002,32.0,16.3,0,87.23903399926347,1.8782154123641754,1.0,s4_narrow_passage_easy,M5,22,3.4,1.5,1.9,0.65
True,16.25,1.0003553548092086,0.4994765477516991,False,90.4521848771726,471.12517088499266,0.005980239209568383,72.69268446472253,0.1529143254280568,0.8924556649659675,0.0084379042778506,0.0084379042778506,117.46713969254674,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075443350340322,False,True,22.450000000000003,21.950000000000003,22.450000000000003,18.85,32.0,15.8,0,95.61443440945018,1.8688588272685989,1.0,s4_narrow_passage_easy,M5,23,3.4,1.5,1.9,0.65
True,16.25,1.0624203981727662,0.5782845613588592,False,90.51105173270035,462.42754937663415,0.0,72.6931805430006,0.15224544666804965,0.8928381384792189,0.009474973442770738,0.009474973442770738,117.41230734058719,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9071618615207808,False,True,22.1,21.55,22.1,18.8,32.0,15.8,0,95.09093356465932,1.8691325697884524,0.995,s4_narrow_passage_easy,M5,24,3.4,1.5,1.9,0.65
True,16.25,1.0363865826773186,0.5230923831998796,False,90.48395600253141,470.654112003206,0.00234009360374415,72.68770685132009,0.15293724398014913,0.892442236572761,0.008356635670243357,0.008356635670243357,117.3653271256897,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907557763427239,False,True,22.450000000000003,21.85,22.450000000000003,18.8,32.0,15.8,0,95.46822163807082,1.8692227496061875,1.0,s4_narrow_passage_easy,M5,25,3.4,1.5,1.9,0.65
True,16.2,1.0295543736042982,0.4923369248275555,False,90.57274839073722,450.5664407452089,0.0078003120124804995,72.67153009593581,0.15237573655586822,0.8927610886999192,0.009596976131980491,0.009596976131980491,117.41043459269592,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9072389113000807,False,True,21.900000000000002,21.8,21.900000000000002,18.8,32.0,15.850000000000001,0,93.83538196717227,1.8711806962681556,0.99,s4_narrow_passage_easy,M5,26,3.4,1.5,1.9,0.65
True,16.25,1.036633231870514,0.5083675980427069,False,90.1986388565104,465.5671651107403,0.008840353614144566,72.69434643805452,0.15296924060372524,0.892425005903911,0.008400139341992735,0.008400139341992735,117.21864754202552,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9075749940960889,False,True,21.55,21.55,21.55,18.85,32.0,15.8,0,95.51944782019076,1.868335760099438,0.995,s4_narrow_passage_easy,M5,27,3.4,1.5,1.9,0.65
True,16.3,1.0187375046129876,0.5318186003609534,False,90.3046925210453,464.6696114706377,0.007280291211648466,72.7235155343036,0.15267306217793908,0.892595983032643,0.009068748777745089,0.009068748777745089,117.42331918685531,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907404016967357,False,True,21.55,21.55,21.55,18.900000000000002,32.0,15.75,0,96.27513856786331,1.8664193605507935,0.99,s4_narrow_passage_easy,M5,28,3.4,1.5,1.9,0.65
True,15.700000000000001,1.0444351069350408,0.3600427242001898,False,90.12415096456549,375.58317510392374,0.008840353614144566,72.65268676538953,0.14857618570782957,0.8949244043155963,0.002780494258880137,0.002780494258880137,116.23411983654769,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9050755956844037,False,True,22.3,22.0,22.3,18.7,32.0,16.35,0,86.9261029417313,1.8762568822478567,1.0,s4_narrow_passage_easy,M5,29,3.4,1.5,1.9,0.65
True,16.150000000000002,1.0506461012660973,0.4143279712454565,False,90.55602385089696,437.82272319574804,0.005720228809152366,72.66292518695718,0.15275675404177214,0.8925394534682894,0.00962433647918825,0.00962433647918825,116.9354869997137,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9074605465317105,False,True,22.1,21.85,22.1,18.75,32.0,15.9,0,92.47730441854848,1.873184872612767,0.99,s4_narrow_passage_easy,M5,30,3.4,1.5,1.9,0.65
True,16.1,1.047012464553517,0.4767480055946423,False,90.35909134446933,453.3375828645067,0.004160166406656267,72.63753332297887,0.1523992973095252,0.8927436527155259,0.009313674819849668,0.009313674819849668,117.05221812014852,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907256347284474,False,True,21.900000000000002,21.6,21.900000000000002,18.7,32.0,15.950000000000001,0,92.61980754810953,1.8746982934425989,0.995,s4_narrow_passage_easy,M5,31,3.4,1.5,1.9,0.65
True,16.05,0.9971296828839273,0.48681801514679585,False,90.39842915101138,448.30735431523703,0.01612064482579303,72.67918703692865,0.15229605629967702,0.8928082380558687,0.009839018040388517,0.009839018040388517,117.12851314397572,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907191761944131,False,True,22.200000000000003,21.700000000000003,22.200000000000003,18.85,32.0,16.0,0,93.87248964557907,1.8699540618009407,0.99,s4_narrow_passage_easy,M5,32,3.4,1.5,1.9,0.65
True,16.25,0.9591488221179194,0.39146373344922436,False,90.01530034898663,426.0851141941516,0.014560582423296931,72.66994537826415,0.1525437099449243,0.8926641851189535,0.010266708425187772,0.010266708425187772,116.87342197133114,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9073358148810464,False,True,22.5,22.0,22.5,18.85,32.0,15.8,0,92.30740561303533,1.8709653607956995,0.995,s4_narrow_passage_easy,M5,33,3.4,1.5,1.9,0.65
True,16.1,1.0245816199926807,0.445572027083745,False,90.14730300718777,447.1195042692598,0.009620384815392615,72.63254870422453,0.15262043237398878,0.8926204265217234,0.007188859933539515,0.007188859933539515,116.95098656106802,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.9073795734782766,False,True,21.950000000000003,21.75,21.950000000000003,18.75,32.0,15.950000000000001,0,92.20568094108384,1.8736272305337354,0.995,s4_narrow_passage_easy,M5,34,3.4,1.5,1.9,0.65
True,16.25,1.0610303440349242,0.5094271862132296,False,90.45049949614261,466.731311198851,0.00234009360374415,72.67504076563466,0.1530231330390068,0.8923928865706618,0.008115339537181172,0.008115339537181172,117.43179980158673,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.907607113429338,False,True,21.75,21.55,21.75,18.8,32.0,15.8,0,94.90068561666013,1.869785093248137,1.0,s4_narrow_passage_easy,M5,35,3.4,1.5,1.9,0.65
True,15.850000000000001,0.9928325567955758,0.37806611322452893,False,90.41792835456751,415.5817709637165,0.018200728029121163,72.47413061631902,0.14750930855308397,0.8955246611769518,0.0036996105008386916,0.0036996105008386916,116.90264247618113,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.904475338823048,False,True,22.400000000000002,21.900000000000002,22.400000000000002,18.75,32.0,16.2,0,89.26862955689863,1.8746615480602373,0.995,s4_narrow_passage_easy,M5,36,3.4,1.5,1.9,0.65
