scene,method,seed,success,collisions,no_collision,completion_time,min_obs_distance,min_agent_distance,queue_stability,corridor_activation,queue_activation,queue_mode,env_pressure,env_pressure_peak,env_anisotropy,form_anisotropy,tensor_axis_alignment,xi_axis_alignment,mode_entropy,dominant_mode_switches,progress,caution,reshape,spacing,xi_feedback_crowding_mean,xi_feedback_crowding_peak,xi_feedback_slot_order_readiness,xi_feedback_lateral_order_readiness,xi_feedback_forward_room_mean,xi_feedback_obstacle_block_mean,xi_feedback_release_ready,guard_release_signal,queue_guard_decay,directional_release_signal,passage_push_strength,nav_scale,safe_scale,directional_scale,guard_scale,forward_speed_along_axis,magnetic_drive_intent,magnetic_release_intent,magnetic_queue_scale,magnetic_effective_drive,magnetic_transport_release_proxy,spring_chain_storage,spring_head_release,spring_rear_support,spring_link_compression,spring_transport_hold,spring_recover_state,effective_lane_count,entry_flux,entry_flux_peak,risk_load,risk_load_peak,unified_r_peak,unified_r_late,unified_e,unified_e_peak,late_progress,late_caution,late_nav_scale,late_guard_scale,late_forward_speed_along_axis,late_magnetic_drive_intent,late_magnetic_release_intent,late_magnetic_queue_scale,late_magnetic_effective_drive,late_magnetic_transport_release_proxy,late_spring_chain_storage,late_spring_head_release,late_spring_rear_support,late_spring_transport_hold,late_spring_recover_state,late_effective_lane_count,late_entry_flux,late_risk_load,late_xi_feedback_release_ready,late_guard_release_signal,late_queue_guard_decay,late_directional_release_signal,late_passage_push_strength,mode_weight_encircle,mode_weight_corridor,mode_weight_queue,mode_weight_recover,post_exit_available,post_exit_steps,post_exit_agents_past_exit_ratio,post_exit_progress,post_exit_caution,post_exit_nav_scale,post_exit_guard_scale,post_exit_forward_speed_along_axis,post_exit_guard_over_nav_rate,post_exit_caution_over_progress_rate,post_exit_mode_weight_encircle,post_exit_mode_weight_corridor,post_exit_mode_weight_queue,post_exit_mode_weight_recover
d2_fast_target_single_obstacle,M62,14,0.0,1.0,0.0,20.0,1.2267147429909429,0.47966811661169045,0.9997777777777778,0.031212816820287377,0.4725377234348791,0.4725377234348791,0.033323781045220095,0.5787660259132077,0.11337773987185391,0.4700058670859225,0.9524903847823029,1.0,1.1417092606720352,2.0,0.35670599273486336,0.09885283899548657,0.47579511517147616,0.218471352760861,0.04682858282235097,0.17616711232423712,0.3194545483362333,0.43606052345874446,0.5016403278660702,0.5042382645573745,0.3841017836173325,0.19133039433841453,0.9853790287110037,0.2937831362537494,0.00456023480588194,0.748921882606586,1.0912928993156243,1.023993085726713,1.1201592440184736,0.7275216739617858,0.0,0.0,1.0,0.0,0.0,0.47107698422866856,0.34020449709540856,0.2909435314590543,0.4621168497557654,0.5197378516068574,0.06140752876571991,2.090847373954379,0.025270817836229663,0.25104558794225795,0.2669778153300652,0.5784176131967046,1.6283668262595228,1.3721677856648005,0.12510896452190345,0.16794461811855316,0.3565086182040163,0.08454710110189778,0.7534129251738256,1.1183919991864575,0.6365155333533971,0.0,0.0,1.0,0.0,0.0,0.4484855006241175,0.35559547707740835,0.2541123775839641,0.5908397795697752,0.07110981843948054,1.929536618714366,0.02868000743449599,0.2031054168011435,0.38429039563801964,0.18440037954452515,0.9944863530061849,0.2989816021959597,0.003065426200783096,0.18418295616935781,0.09977572353319979,0.5421676258672029,0.17387369443023948,0.0,0.0,,,,,,,,,,,,
d2_fast_target_single_obstacle,M62,15,0.0,1.0,0.0,20.35,1.3247099042038397,0.4886544485969234,0.9996666666666667,0.028217794533447544,0.4725377234348791,0.4725377234348791,0.03171945528404817,0.5342227708164364,0.11226755266009004,0.46692867508118996,0.9521147868075504,1.0,1.1423499080162933,2.0,0.3535127279540825,0.09877680470030961,0.4793204149197397,0.22038995097427555,0.048737988663588486,0.17600443625059844,0.31334221541425505,0.4322253276644275,0.4957438588855975,0.5036492654307224,0.3804092814491868,0.1890719047176796,0.9862750283636956,0.29198115573586714,0.004365978086445222,0.7475669955211606,1.0919530035460427,1.025571867183914,1.1212144730358518,0.7279529647201012,0.0,0.0,1.0,0.0,0.0,0.46794225306136134,0.34067634664899443,0.2899403353992459,0.4582199196223746,0.5195860556384007,0.06130195183777467,2.075143135969446,0.0263872128776791,0.24050795517766232,0.26870628811428,0.5419503491385882,1.6277190428652872,1.3644649591794027,0.12215081468822389,0.16751261148449537,0.3562166239135462,0.08462206768296618,0.7532925869601077,1.1184444288454851,0.635421742910208,0.0,0.0,1.0,0.0,0.0,0.4494752394485219,0.3546624615439793,0.2548637821447193,0.5901995694495648,0.07103455258721968,1.935222820844799,0.023097045113654246,0.20311673618231774,0.3830774718776643,0.18381777210869168,0.9944966907778193,0.2984567314283733,0.0030638843548001266,0.18429546498614688,0.09943508794694748,0.5414989238527083,0.17477052321419725,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M43,10,0.0,1.0,0.0,27.1,0.8305741683061687,0.5239515606426383,0.9974222222222222,0.3901559869982175,0.0,0.3901559869982175,0.07332795919490269,0.3431922447051642,0.38312556072195647,0.609625185694032,0.700492096378136,1.0,1.282467496325099,21.0,0.3818143013544858,0.20033592244768691,0.4745851469701823,0.1990592494710662,0.06048985135503192,0.17708951735919296,0.34369648925305896,0.4839830920569379,0.4965458509007441,0.5257598922780483,0.40049895788634876,0.23490090751978776,0.9391709354069506,0.29634751109883084,0.014016870168186509,0.7356518198853799,1.0997211256820263,1.0335969083813508,1.1094825872090865,0.36294405420951914,0.0,0.0,1.0,0.0,0.0,,,,,,,2.211155788077061,0.09830796265017683,0.6300580143625467,0.3503282391856581,0.6371286223150407,2.47276940453213,1.025920473925091,0.0,0.0,0.3789064382922823,0.20879686837241093,0.7312860714656549,1.1122757551929072,0.310801935584296,0.0,0.0,1.0,0.0,0.0,,,,,,1.9303706513320855,0.09502648732821958,0.3700824530079288,0.38979157440728085,0.23889226483154838,0.9355436223017002,0.28673240270366945,0.0165641345102887,0.1843251993306666,0.2482602973563304,0.3058920235653964,0.2615224797476066,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M43,11,0.0,1.0,0.0,27.3,0.8398734563657264,0.5198552145257702,0.9974666666666666,0.39342440613673535,0.0,0.39342440613673535,0.07403315979396687,0.341089878065327,0.38703428310692983,0.6210120136642094,0.6969818906692998,1.0,1.279472069616726,18.0,0.38269248191613753,0.20170175465752932,0.4757209086739377,0.19906051407217332,0.06145646205392002,0.18005444396249837,0.34175222328203675,0.48473554461786617,0.4965374673341372,0.526684646471988,0.4000600624627507,0.23532608048371925,0.9382864848350735,0.2957225909985797,0.014023964432600757,0.7355295275929998,1.0999264431238902,1.034244584369025,1.1094832827396952,0.35822405202900176,0.0,0.0,1.0,0.0,0.0,,,,,,,2.225945338421066,0.09735248570001934,0.6407089141826461,0.3548082488435708,0.6368943047045772,2.468896606645303,1.0232320518034894,0.0,0.0,0.3793481647947716,0.2086361202721007,0.7315212040468316,1.1121208129870326,0.3101183862115124,0.0,0.0,1.0,0.0,0.0,,,,,,1.92954922035412,0.09454924935775808,0.3701254745639156,0.39051398934197945,0.2392508781617005,0.9352897828518671,0.28694304767302414,0.016581270741713148,0.1812755109784865,0.2506396458441912,0.3032681797635659,0.2648166634137564,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M43,12,0.0,1.0,0.0,27.35,0.8601641352989582,0.4974704990018042,0.9976,0.3993640519803153,0.0,0.3993640519803153,0.07469277648318359,0.3342856011193908,0.38824567885474726,0.6168588781050031,0.6995724048140775,1.0,1.2802510742378082,35.0,0.3809759850361518,0.20373580516669493,0.4740942654592789,0.20007503687821948,0.06196873897437341,0.1785014950128817,0.3421189958599384,0.4870417810025698,0.49261137161649315,0.5281560946214502,0.39979194465839424,0.2357857912440971,0.9374459576505033,0.29563259955022825,0.014110842356186587,0.7342875339038984,1.1005866336823809,1.033715999973345,1.1100412702830205,0.35713901964111827,0.0,0.0,1.0,0.0,0.0,,,,,,,2.224198662950364,0.0993901473118442,0.6279874477636183,0.3567654916356965,0.6378070134932683,2.4590775511607257,1.0181201953295216,0.0,0.0,0.3797506688038082,0.2118604632989846,0.7307406502979135,1.1122584853102029,0.3099768629112342,0.0,0.0,1.0,0.0,0.0,,,,,,1.9319940053031515,0.09846571671793057,0.36933860556713544,0.39106476008890234,0.24088744299510229,0.9334554058477024,0.28807105798592386,0.017039034425001275,0.1812030659247858,0.2524100315194112,0.30322200801741855,0.26316489453838443,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M43,13,0.0,1.0,0.0,26.400000000000002,0.8610309044262718,0.5256528326422708,0.9973333333333333,0.3871740053229268,0.0,0.3871740053229268,0.07213345397259434,0.3332625252289899,0.38107159406580515,0.6101358121065121,0.7082735891724177,1.0,1.2820601228022408,33.0,0.3826515543818625,0.19893764438088982,0.4755666619008634,0.19823434990169356,0.05967652263008178,0.17303765743603275,0.3391031369198335,0.48439217325559436,0.4988540458290747,0.5245397589032614,0.3997865486054344,0.2341239232910508,0.9396231948819325,0.29591923372764944,0.01389522115762874,0.7364581725297351,1.099222669122726,1.0338987622934777,1.1090288924459313,0.3687763469295389,0.0,0.0,1.0,0.0,0.0,,,,,,,2.1980632783114555,0.1006494409104376,0.6353514156874418,0.34864868630731016,0.637984543257642,2.449958761375801,1.0179526812142359,0.0,0.0,0.379282868716164,0.21328440190065953,0.7301098148947497,1.1125479699833982,0.31132318271738607,0.0,0.0,1.0,0.0,0.0,,,,,,1.93546793208069,0.09955727707208885,0.3691007503198419,0.3902913013628804,0.24118215017665193,0.9329218139026022,0.2878585977438561,0.01717352956371559,0.1853935809076432,0.24749873660083113,0.30549029124332705,0.26161739124819855,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M43,14,0.0,1.0,0.0,26.05,0.8791177887291346,0.5257729109215245,0.9975111111111111,0.3802262407368977,0.0,0.3802262407368977,0.0707293111059233,0.3261105907168636,0.380969008183226,0.6100779233627113,0.7117500546219695,1.0,1.2824227516891764,47.0,0.3802628191593477,0.19797785326173642,0.4761709859123064,0.1996535100882393,0.0611595298621892,0.17382731695094986,0.33793763695096496,0.48376987383758324,0.4940347950860829,0.524000809898335,0.3985466166856224,0.2330296883802208,0.9404230494316841,0.2954801687364154,0.013740809541176546,0.735675188447931,1.0995754065201442,1.0340747289867116,1.1098094305485315,0.3724615537817588,0.0,0.0,1.0,0.0,0.0,,,,,,,2.184515341982101,0.10084363609046607,0.6316632228572061,0.34775481505531014,0.6382440179333871,2.4198775001637634,1.0166281068244307,0.0,0.0,0.3798391814339322,0.2140966756052408,0.7301213539132368,1.1124094996638827,0.310840358171995,0.0,0.0,1.0,0.0,0.0,,,,,,1.936314560915373,0.10178216799992944,0.3689816523303894,0.390792022551064,0.24172638083055267,0.9323623841709674,0.28837374549466094,0.017301255842175112,0.18685599021809365,0.24665287308694575,0.3047616069721586,0.261729529722802,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M43,15,0.0,1.0,0.0,27.1,0.8479832160103769,0.4837718874371732,0.9974222222222222,0.3863405023319525,0.0,0.3863405023319525,0.07329346829300876,0.336334842109938,0.3845612040665839,0.6187069353683755,0.7024103295435491,1.0,1.2799169420218153,24.0,0.3809070958515566,0.20130253940680204,0.47627522505490755,0.19959103491704733,0.06158792730692222,0.17895034074858232,0.3404925128083472,0.4839397180596016,0.4942335319827355,0.527646566367395,0.3988912641517864,0.23427646726839838,0.9389592994244516,0.29493334139733823,0.013791368906738913,0.7350238286360744,1.1000522431319868,1.0344541052153888,1.109775069204376,0.359690430083046,0.0,0.0,1.0,0.0,0.0,,,,,,,2.216612528103445,0.09962721585504007,0.661092624289541,0.35562526366178837,0.6367617152852185,2.4358293882294735,1.0232584905409179,0.0,0.0,0.37926156089666635,0.20790507810454592,0.7317036718036695,1.112081656306328,0.3095419779198234,0.0,0.0,1.0,0.0,0.0,,,,,,1.9310836208227942,0.09335656338124848,0.37015123750652174,0.3905597770623171,0.23886377502899625,0.9357410739246635,0.2869541334410484,0.016483174610028895,0.1829674773780761,0.24964618867084967,0.3029602273835243,0.26442610656754995,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M62,10,0.0,1.0,0.0,27.1,0.8305741683061687,0.5239515606426383,0.9974222222222222,0.3901559869982175,0.0,0.3901559869982175,0.07332795919490269,0.3431922447051642,0.38312556072195647,0.609625185694032,0.700492096378136,1.0,1.282467496325099,21.0,0.3818143013544858,0.20033592244768691,0.4745851469701823,0.1990592494710662,0.06048985135503192,0.17708951735919296,0.34369648925305896,0.4839830920569379,0.4965458509007441,0.5257598922780483,0.40049895788634876,0.23490090751978776,0.9391709354069506,0.29634751109883084,0.014016870168186509,0.7356518198853799,1.0997211256820263,1.0335969083813508,1.1094825872090865,0.36294405420951914,0.0,0.0,1.0,0.0,0.0,0.4639242859640281,0.28505396022099744,0.28906099393389184,0.4683995916928789,0.5383082680411718,0.05352284160278915,2.211155788077061,0.09830796265017683,0.6300580143625467,0.3503282391856581,0.6371286223150407,2.47276940453213,1.025920473925091,0.13923542123889973,0.25060128425835304,0.3789064382922823,0.20879686837241093,0.7312860714656549,1.1122757551929072,0.310801935584296,0.0,0.0,1.0,0.0,0.0,0.49017882627366316,0.25628042903192266,0.3085885053700976,0.5902329246039081,0.05359556809605069,1.9303706513320855,0.09502648732821958,0.3700824530079288,0.38979157440728085,0.23889226483154838,0.9355436223017002,0.28673240270366945,0.0165641345102887,0.1843251993306666,0.2482602973563304,0.3058920235653964,0.2615224797476066,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M62,11,0.0,1.0,0.0,27.3,0.8398734563657264,0.5198552145257702,0.9974666666666666,0.39342440613673535,0.0,0.39342440613673535,0.07403315979396687,0.341089878065327,0.38703428310692983,0.6210120136642094,0.6969818906692998,1.0,1.279472069616726,18.0,0.38269248191613753,0.20170175465752932,0.4757209086739377,0.19906051407217332,0.06145646205392002,0.18005444396249837,0.34175222328203675,0.48473554461786617,0.4965374673341372,0.526684646471988,0.4000600624627507,0.23532608048371925,0.9382864848350735,0.2957225909985797,0.014023964432600757,0.7355295275929998,1.0999264431238902,1.034244584369025,1.1094832827396952,0.35822405202900176,0.0,0.0,1.0,0.0,0.0,0.4646669504205625,0.2839832407266189,0.28992562053788906,0.4716711212959933,0.5381974498954207,0.053242173017724374,2.225945338421066,0.09735248570001934,0.6407089141826461,0.3548082488435708,0.6368943047045772,2.468896606645303,1.0232320518034894,0.13845154579977412,0.24145277608181964,0.3793481647947716,0.2086361202721007,0.7315212040468316,1.1121208129870326,0.3101183862115124,0.0,0.0,1.0,0.0,0.0,0.49062246259271647,0.2563164780800149,0.3087894412778718,0.5905813113680232,0.0535934462450482,1.92954922035412,0.09454924935775808,0.3701254745639156,0.39051398934197945,0.2392508781617005,0.9352897828518671,0.28694304767302414,0.016581270741713148,0.1812755109784865,0.2506396458441912,0.3032681797635659,0.2648166634137564,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M62,12,0.0,1.0,0.0,27.35,0.8601641352989582,0.4974704990018042,0.9976,0.3993640519803153,0.0,0.3993640519803153,0.07469277648318359,0.3342856011193908,0.38824567885474726,0.6168588781050031,0.6995724048140775,1.0,1.2802510742378082,35.0,0.3809759850361518,0.20373580516669493,0.4740942654592789,0.20007503687821948,0.06196873897437341,0.1785014950128817,0.3421189958599384,0.4870417810025698,0.49261137161649315,0.5281560946214502,0.39979194465839424,0.2357857912440971,0.9374459576505033,0.29563259955022825,0.014110842356186587,0.7342875339038984,1.1005866336823809,1.033715999973345,1.1100412702830205,0.35713901964111827,0.0,0.0,1.0,0.0,0.0,0.46305503648447854,0.28296695010280776,0.2886768034471174,0.4693752423766884,0.537335785207233,0.052891361761004056,2.224198662950364,0.0993901473118442,0.6279874477636183,0.3567654916356965,0.6378070134932683,2.4590775511607257,1.0181201953295216,0.13785812887274548,0.23619683588749313,0.3797506688038082,0.2118604632989846,0.7307406502979135,1.1122584853102029,0.3099768629112342,0.0,0.0,1.0,0.0,0.0,0.4915603016220305,0.2552639286908212,0.3084635572857394,0.5888563775285359,0.05332185240422641,1.9319940053031515,0.09846571671793057,0.36933860556713544,0.39106476008890234,0.24088744299510229,0.9334554058477024,0.28807105798592386,0.017039034425001275,0.1812030659247858,0.2524100315194112,0.30322200801741855,0.26316489453838443,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M62,13,0.0,1.0,0.0,26.400000000000002,0.8610309044262718,0.5256528326422708,0.9973333333333333,0.3871740053229268,0.0,0.3871740053229268,0.07213345397259434,0.3332625252289899,0.38107159406580515,0.6101358121065121,0.7082735891724177,1.0,1.2820601228022408,33.0,0.3826515543818625,0.19893764438088982,0.4755666619008634,0.19823434990169356,0.05967652263008178,0.17303765743603275,0.3391031369198335,0.48439217325559436,0.4988540458290747,0.5245397589032614,0.3997865486054344,0.2341239232910508,0.9396231948819325,0.29591923372764944,0.01389522115762874,0.7364581725297351,1.099222669122726,1.0338987622934777,1.1090288924459313,0.3687763469295389,0.0,0.0,1.0,0.0,0.0,0.4619367187167867,0.2847165326021476,0.28770527366036086,0.4664997546604968,0.5385959812862171,0.05346563731152568,2.1980632783114555,0.1006494409104376,0.6353514156874418,0.34864868630731016,0.637984543257642,2.449958761375801,1.0179526812142359,0.139977142708983,0.24984206593342073,0.379282868716164,0.21328440190065953,0.7301098148947497,1.1125479699833982,0.31132318271738607,0.0,0.0,1.0,0.0,0.0,0.49114235320190697,0.254275307069926,0.3078205292453132,0.5868539481513333,0.05293250189655944,1.93546793208069,0.09955727707208885,0.3691007503198419,0.3902913013628804,0.24118215017665193,0.9329218139026022,0.2878585977438561,0.01717352956371559,0.1853935809076432,0.24749873660083113,0.30549029124332705,0.26161739124819855,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M62,14,0.0,1.0,0.0,26.05,0.8791177887291346,0.5257729109215245,0.9975111111111111,0.3802262407368977,0.0,0.3802262407368977,0.0707293111059233,0.3261105907168636,0.380969008183226,0.6100779233627113,0.7117500546219695,1.0,1.2824227516891764,47.0,0.3802628191593477,0.19797785326173642,0.4761709859123064,0.1996535100882393,0.0611595298621892,0.17382731695094986,0.33793763695096496,0.48376987383758324,0.4940347950860829,0.524000809898335,0.3985466166856224,0.2330296883802208,0.9404230494316841,0.2954801687364154,0.013740809541176546,0.735675188447931,1.0995754065201442,1.0340747289867116,1.1098094305485315,0.3724615537817588,0.0,0.0,1.0,0.0,0.0,0.4639839261029494,0.28401214743717085,0.2891859675402696,0.4686712293125709,0.5374657750874197,0.05349854966928096,2.184515341982101,0.10084363609046607,0.6316632228572061,0.34775481505531014,0.6382440179333871,2.4198775001637634,1.0166281068244307,0.13928164958168643,0.24896816556174886,0.3798391814339322,0.2140966756052408,0.7301213539132368,1.1124094996638827,0.310840358171995,0.0,0.0,1.0,0.0,0.0,0.49121789977309127,0.2540156368065281,0.307211925789039,0.586258186667151,0.05288691331721556,1.936314560915373,0.10178216799992944,0.3689816523303894,0.390792022551064,0.24172638083055267,0.9323623841709674,0.28837374549466094,0.017301255842175112,0.18685599021809365,0.24665287308694575,0.3047616069721586,0.261729529722802,0.0,0.0,,,,,,,,,,,,
s5_dense_tracking_medium,M62,15,0.0,1.0,0.0,27.1,0.8479832160103769,0.4837718874371732,0.9974222222222222,0.3863405023319525,0.0,0.3863405023319525,0.07329346829300876,0.336334842109938,0.3845612040665839,0.6187069353683755,0.7024103295435491,1.0,1.2799169420218153,24.0,0.3809070958515566,0.20130253940680204,0.47627522505490755,0.19959103491704733,0.06158792730692222,0.17895034074858232,0.3404925128083472,0.4839397180596016,0.4942335319827355,0.527646566367395,0.3988912641517864,0.23427646726839838,0.9389592994244516,0.29493334139733823,0.013791368906738913,0.7350238286360744,1.1000522431319868,1.0344541052153888,1.109775069204376,0.359690430083046,0.0,0.0,1.0,0.0,0.0,0.46441162243862766,0.2835696823840874,0.290292837853041,0.4716514263572937,0.5379424682855558,0.05316859100719511,2.216612528103445,0.09962721585504007,0.661092624289541,0.35562526366178837,0.6367617152852185,2.4358293882294735,1.0232584905409179,0.1370451476124639,0.23307947318535036,0.37926156089666635,0.20790507810454592,0.7317036718036695,1.112081656306328,0.3095419779198234,0.0,0.0,1.0,0.0,0.0,0.49088291533818595,0.25685697860964507,0.30927107717683117,0.5911323671421028,0.05379819124328901,1.9310836208227942,0.09335656338124848,0.37015123750652174,0.3905597770623171,0.23886377502899625,0.9357410739246635,0.2869541334410484,0.016483174610028895,0.1829674773780761,0.24964618867084967,0.3029602273835243,0.26442610656754995,0.0,0.0,,,,,,,,,,,,
