step,time,agent,omega,rho,psi_tilde,phi
107,5.3500000000000005,0,0.3950976039038557,1.0,1.0,0.456338036435462
108,5.4,0,0.401594044623431,1.0,1.0,0.460062011099609
109,5.45,0,0.40778796137223555,1.0,1.0,0.46353321211147647
110,5.5,0,0.41368558399999233,1.0,1.0,0.4667641876498035
111,5.550000000000001,0,0.41929372538631327,1.0,1.0,0.4697669978632012
112,5.6000000000000005,0,0.42461967086032343,1.0,1.0,0.4725531801264147
113,5.65,0,0.4296710765063879,1.0,1.0,0.4751337273209682
114,5.7,0,0.43445587655166656,1.0,1.0,0.47751907695917434
115,5.75,0,0.43898219981397757,1.0,1.0,0.4797191091747763
116,5.800000000000001,0,0.44325829501534936,1.0,1.0,0.48174315182769545
117,5.8500000000000005,0,0.4472924646335807,1.0,1.0,0.4835999911976625
118,5.9,0,0.45109300686627324,1.0,1.0,0.485297886960506
119,5.95,0,0.4546681652140877,1.0,1.0,0.4868445903444181
120,6.0,0,0.4580260851474446,1.0,1.0,0.4882473645476562
121,6.050000000000001,0,0.4611747772989232,1.0,1.0,0.48951300666223074
122,6.1000000000000005,0,0.4641220866180439,1.0,1.0,0.49064787049013014
123,6.15,0,0.4668756669322883,1.0,1.0,0.4916578897604884
124,6.2,0,0.46944296037499983,1.0,1.0,0.49254860135940304
125,6.25,0,0.4718311811645715,1.0,1.0,0.4933251682707166
126,6.300000000000001,0,0.47404730324791283,1.0,1.0,0.49399240199798466
127,6.3500000000000005,0,0.4760980513528203,1.0,1.0,0.4945547842969873
128,6.4,0,0.47798989502717404,1.0,1.0,0.4950164880963577
129,6.45,0,0.4797290452767397,1.0,1.0,0.49538139752283056
130,6.5,0,0.4813214534469444,1.0,1.0,0.49565312697878616
131,6.550000000000001,0,0.48277281202669287,1.0,1.0,0.4958350392444295
132,6.6000000000000005,0,0.4840885570836508,1.0,1.0,0.4959302625962721
133,6.65,0,0.48527387207013495,1.0,1.0,0.49594170694849193
134,6.7,0,0.48633369276662974,1.0,1.0,0.4958720790350826
135,6.75,0,0.4872727131558771,1.0,1.0,0.4957238966591033
136,6.800000000000001,0,0.4880953920444319,1.0,1.0,0.495499502041425
137,6.8500000000000005,0,0.4888059602705435,1.0,1.0,0.495201074305548
138,6.9,0,0.4894084283572674,1.0,1.0,0.49483064113778213
139,6.95,0,0.4899065944879013,1.0,1.0,0.4943900896636064
140,7.0,0,0.49030405269727556,1.0,1.0,0.49388117658164354
141,7.050000000000001,0,0.49060420118720877,1.0,1.0,0.4933055375966077
142,7.1000000000000005,0,0.4908102506876832,1.0,1.0,0.49266469619195286
143,7.15,0,0.49092523279710953,1.0,1.0,0.4919600717819465
144,7.2,0,0.49095200824555635,1.0,1.0,0.4911929872815774
145,7.25,0,0.4908932750341217,1.0,1.0,0.49036467613121015
146,7.300000000000001,0,0.4907515764118353,1.0,1.0,0.4894762888112577
147,7.3500000000000005,0,0.4905293086586943,1.0,1.0,0.4885288988804254
148,7.4,0,0.4902287286497583,1.0,1.0,0.48752350856933424
149,7.45,0,0.4898519611807397,1.0,1.0,0.48646105395957234
150,7.5,0,0.4894010060403142,1.0,1.0,0.48534240977648435
151,7.550000000000001,0,0.4888777448185152,1.0,1.0,0.4841683938223243
152,7.6000000000000005,0,0.48828394744413794,1.0,1.0,0.4829397710747424
153,7.65,0,0.4876212784471245,1.0,1.0,0.4816572574740034
154,7.7,0,0.48689130294449384,1.0,1.0,0.4803215234208178
155,7.75,0,0.4860954923505672,1.0,1.0,0.4789331970052274
156,7.800000000000001,0,0.4852352298140727,1.0,1.0,0.4774928669856221
157,7.8500000000000005,0,0.48431181538623236,1.0,1.0,0.4760010855356695
158,7.9,0,0.4833264709251815,1.0,1.0,0.4744583707757236
159,7.95,0,0.48228034474307657,1.0,1.0,0.4728652091041326
160,8.0,0,0.48117451600304795,1.0,1.0,0.47122205734279027
161,8.05,0,0.48000999887377005,1.0,1.0,0.4695293447102685
162,8.1,0,0.4787877464498856,1.0,1.0,0.46778747463492537
163,8.15,0,0.4775086544468472,1.0,1.0,0.4659968264195019
164,8.200000000000001,0,0.47617356467895244,1.0,1.0,0.4641577567678997
165,8.25,0,0.47478326832946377,1.0,1.0,0.4622706011840654
166,8.3,0,0.47333850902173635,1.0,1.0,0.4603356752521897
167,8.35,0,0.47183998570024,1.0,1.0,0.4583532758067726
168,8.4,0,0.47028835533026353,1.0,1.0,0.456323682000475
169,8.450000000000001,0,0.46868423542494864,1.0,1.0,0.4542471562771141
170,8.5,0,0.4670282064081153,1.0,1.0,0.45212394525661564
171,8.55,0,0.4653208138211281,1.0,1.0,0.4499542805382431
172,8.6,0,0.4635625703818116,1.0,1.0,0.44773837942796285
173,8.65,0,0.4617539579031675,1.0,1.0,0.44547644559537025
174,8.700000000000001,0,0.4598954290793715,1.0,1.0,0.44316866966520774
175,8.75,0,0.4579874091462475,1.0,1.0,0.4408152297481321
176,8.8,0,0.45603029742312745,1.0,1.0,0.43841629191504694
177,8.85,0,0.454024468742714,1.0,1.0,0.4359720106189927
178,8.9,0,0.45197027477527185,1.0,1.0,0.4334825290682923
179,8.950000000000001,0,0.4498680452531819,1.0,1.0,0.4309479795543723
180,9.0,0,0.4477180891016061,1.0,1.0,0.42836848373742364
181,9.05,0,0.4455206954807279,1.0,1.0,0.42574415289282436
182,9.1,0,0.44327613474475774,1.0,1.0,0.4230750881210259
183,9.15,0,0.44098465932262154,1.0,1.0,0.420361380523396
184,9.200000000000001,0,0.43864650452499093,1.0,1.0,0.417603111346315
185,9.25,0,0.4362618892820564,1.0,1.0,0.41480035209564575
186,9.3,0,0.43383101681620295,1.0,1.0,0.4119531646235222
187,9.35,0,0.4313540752535074,1.0,1.0,0.40906160118924717
188,9.4,0,0.4288312381777503,1.0,1.0,0.4061257044959364
189,9.450000000000001,0,0.42626266513041655,1.0,1.0,0.4031455077044127
190,9.5,0,0.423648502059946,1.0,1.0,0.40012103442571084
191,9.55,0,0.42098888172329557,1.0,1.0,0.3970522986934416
192,9.600000000000001,0,0.4182839240426791,1.0,1.0,0.3939393049171308
193,9.65,0,0.41553373642016633,1.0,1.0,0.39078204781755127
194,9.700000000000001,0,0.4127384140126443,1.0,1.0,0.3875805123449453
195,9.75,0,0.40989803996947377,1.0,1.0,0.3843346735809396
196,9.8,0,0.40701268563501175,1.0,1.0,0.3810444966248534
197,9.850000000000001,0,0.40408241071801093,1.0,1.0,0.37770993646500306
198,9.9,0,0.40110726342976166,1.0,1.0,0.37433093783551835
199,9.950000000000001,0,0.3980872805926944,1.0,1.0,0.37090743505908835
200,10.0,0,0.3950224877210221,1.0,1.0,0.36743935187597143
201,10.05,0,0.39191289907487137,1.0,1.0,0.3639266012595142
202,10.100000000000001,0,0.3887585176892178,1.0,1.0,0.3603690852183353
203,10.15,0,0.3855593353788212,1.0,1.0,0.35676669458525134
204,10.200000000000001,0,0.38231533272023144,1.0,1.0,0.3531193087929235
205,10.25,0,0.37902647901182135,1.0,1.0,0.34942679563613
206,10.3,0,0.37569273221268623,1.0,1.0,0.34568901102047017
207,10.350000000000001,0,0.37231403886114034,1.0,1.0,0.3419057986972275
208,10.4,0,0.3688903339734281,1.0,1.0,0.33807698998401764
209,10.450000000000001,0,0.3654215409231616,1.0,1.0,0.33420240347076324
210,10.5,0,0.3619075713018895,1.0,1.0,0.33028184471044036
211,10.55,0,0.3583483247610943,1.0,1.0,0.3263151058939375
212,10.600000000000001,0,0.35474368883581275,1.0,1.0,0.3223019655082787
213,10.65,0,0.3510935387499661,1.0,1.0,0.31824218797734594
214,10.700000000000001,0,0.34739773720338324,1.0,1.0,0.31413552328413685
215,10.75,0,0.34365613414039287,1.0,1.0,0.30998170657347934
216,10.8,0,0.33986856649975433,1.0,1.0,0.3057804577340075
217,10.850000000000001,0,0.3360348579455875,1.0,1.0,0.30153148095808574
218,10.9,0,0.3321548185788531,1.0,1.0,0.2972344642782433
219,10.950000000000001,0,0.32822824462882283,1.0,1.0,0.2928890790785507
220,11.0,0,0.32425491812386453,1.0,1.0,0.2884949795792394
221,11.05,0,0.32023460654075087,1.0,1.0,0.2840518022927279
222,11.100000000000001,0,0.316167062431583,1.0,1.0,0.2795591654490721
223,11.15,0,0.3120520230272967,1.0,1.0,0.2750166683887196
224,11.200000000000001,0,0.3078892098165959,1.0,1.0,0.27042389092028907
225,11.25,0,0.3036783280990314,1.0,1.0,0.26578039264095105
226,11.3,0,0.29941906651081085,1.0,1.0,0.2610857122168261
227,11.350000000000001,0,0.2951110965217958,1.0,1.0,0.25633936662066026
228,11.4,0,0.2907540719020044,1.0,1.0,0.2515408503238822
229,11.450000000000001,0,0.28634762815580217,1.0,1.0,0.24668963443998174
230,11.5,0,0.2818913819218216,1.0,1.0,0.24178516581599663
231,11.55,0,0.2773849303365136,1.0,1.0,0.23682686606874145
232,11.600000000000001,0,0.27282785035908796,1.0,1.0,0.23181413056225714
233,11.65,0,0.26821969805546103,1.0,1.0,0.22674632732281824
234,11.700000000000001,0,0.2635600078386853,1.0,1.0,0.22162279588770364
235,11.75,0,0.25884829166319767,1.0,1.0,0.2164428460838092
236,11.8,0,0.25408403817008535,1.0,1.0,0.21120575673207434
237,11.850000000000001,0,0.24926671178043744,1.0,1.0,0.20591077427360638
238,11.9,0,0.24439575173372535,1.0,1.0,0.2005571113133163
239,11.950000000000001,0,0.2394705710680372,1.0,1.0,0.19514394507684382
240,12.0,0,0.23449055553888765,1.0,1.0,0.18967041577654148
241,12.05,0,0.2294550624732305,1.0,1.0,0.18413562488231622
242,12.100000000000001,0,0.22436341955522857,1.0,1.0,0.17853863329321112
243,12.15,0,0.21921492354027952,1.0,1.0,0.1728784594057382
244,12.200000000000001,0,0.21400883889376796,1.0,1.0,0.1671540770751639
245,12.25,0,0.2087443963510136,1.0,1.0,0.1613644134662245
246,12.3,0,0.20342079139492164,1.0,1.0,0.1555083467900939
247,12.350000000000001,0,0.19803718264791723,1.0,1.0,0.14958470392487744
248,12.4,0,0.192592690174872,1.0,1.0,0.14359225791746474
249,12.450000000000001,0,0.18708639369391195,1.0,1.0,0.13752972536527147
250,12.5,0,0.1815173306922438,1.0,1.0,0.13139576367723027
251,12.55,0,0.17588449444445997,1.0,1.0,0.12518896821440553
252,12.600000000000001,0,0.1701868319311948,1.0,1.0,0.11890786931180823
253,12.65,0,0.16442324165651645,1.0,1.0,0.11255092918441108
254,12.700000000000001,0,0.15859257136306895,1.0,1.0,0.10611653872204148
255,12.75,0,0.15269361564474185,1.0,1.0,0.09960301417979789
256,12.8,0,0.14672511345756048,1.0,1.0,0.0930085937729281
257,12.850000000000001,0,0.14068574553058158,1.0,1.0,0.08633143418777145
258,12.9,0,0.13457413167986934,1.0,1.0,0.07956960702345928
259,12.950000000000001,0,0.12838882803014484,1.0,1.0,0.07272109518262422
260,13.0,0,0.1221283241504781,1.0,1.0,0.06578378923347739
261,13.05,0,0.11579104011246068,1.0,1.0,0.05875548377030384
262,13.100000000000001,0,0.1093753234816966,1.0,1.0,0.051633873804819784
263,13.15,0,0.10287944625622167,1.0,1.0,0.0444165512269473
264,13.200000000000001,0,0.09630160176865354,1.0,1.0,0.03710100138054031
265,13.25,0,0.08963990157253457,1.0,1.0,0.02968459980746374
266,13.3,0,0.0828923723375136,1.0,1.0,0.022164609222324928
267,13.350000000000001,0,0.07605695278277336,1.0,1.0,0.014538176790111023
268,13.4,0,0.06913149068350946,1.0,1.0,0.006802331790134275
269,13.450000000000001,0,0.06221834161515852,1.0,1.0,0.0
270,13.5,0,0.055996507453642666,1.0,1.0,0.0
271,13.55,0,0.0503968567082784,1.0,1.0,0.0
272,13.600000000000001,0,0.04535717103745056,1.0,1.0,0.0
273,13.65,0,0.0408214539337055,1.0,1.0,0.0
274,13.700000000000001,0,0.036739308540334956,1.0,1.0,0.0
275,13.75,0,0.03306537768630146,1.0,1.0,0.0
276,13.8,0,0.029758839917671316,1.0,1.0,0.0
277,13.850000000000001,0,0.026782955925904184,1.0,1.0,0.0
278,13.9,0,0.024104660333313765,1.0,1.0,0.0
279,13.950000000000001,0,0.02169419429998239,1.0,1.0,0.0
280,14.0,0,0.019524774869984152,1.0,1.0,0.0
281,14.05,0,0.017572297382985737,1.0,1.0,0.0
282,14.100000000000001,0,0.015815067644687163,1.0,1.0,0.0
283,14.15,0,0.014233560880218448,1.0,1.0,0.0
284,14.200000000000001,0,0.012810204792196604,1.0,1.0,0.0
285,14.25,0,0.011529184312976944,1.0,1.0,0.0
286,14.3,0,0.01037626588167925,1.0,1.0,0.0
287,14.350000000000001,0,0.009338639293511326,1.0,1.0,0.0
288,14.4,0,0.008404775364160193,1.0,1.0,0.0
289,14.450000000000001,0,0.007564297827744174,1.0,1.0,0.0
290,14.5,0,0.006807868044969756,1.0,1.0,0.0
291,14.55,0,0.006127081240472781,1.0,1.0,0.0
292,14.600000000000001,0,0.005514373116425503,1.0,1.0,0.0
293,14.65,0,0.004962935804782953,1.0,1.0,0.0
294,14.700000000000001,0,0.004466642224304658,1.0,1.0,0.0
295,14.75,0,0.004019978001874192,1.0,1.0,0.0
296,14.8,0,0.003617980201686773,1.0,1.0,0.0
297,14.850000000000001,0,0.003256182181518096,1.0,1.0,0.0
298,14.9,0,0.0029305639633662862,1.0,1.0,0.0
299,14.950000000000001,0,0.0026375075670296575,1.0,1.0,0.0
300,15.0,0,0.002373756810326692,1.0,1.0,0.0
301,15.05,0,0.0021363811292940227,1.0,1.0,0.0
302,15.100000000000001,0,0.0019227430163646204,1.0,1.0,0.0
303,15.15,0,0.0017304687147281584,1.0,1.0,0.0
304,15.200000000000001,0,0.0015574218432553425,1.0,1.0,0.0
305,15.25,0,0.0014016796589298084,1.0,1.0,0.0
306,15.3,0,0.0012615116930368275,1.0,1.0,0.0
307,15.350000000000001,0,0.0011353605237331447,1.0,1.0,0.0
308,15.4,0,0.0010218244713598302,1.0,1.0,0.0
309,15.450000000000001,0,0.0009196420242238472,1.0,1.0,0.0
310,15.5,0,0.0008276778218014626,1.0,1.0,0.0
311,15.55,0,0.0007449100396213163,1.0,1.0,0.0
312,15.600000000000001,0,0.0006704190356591847,1.0,1.0,0.0
313,15.65,0,0.0006033771320932662,1.0,1.0,0.0
314,15.700000000000001,0,0.0005430394188839396,1.0,1.0,0.0
315,15.75,0,0.0004887354769955457,1.0,1.0,0.0
316,15.8,0,0.0004398619292959912,1.0,1.0,0.0
317,15.850000000000001,0,0.0003958757363663921,1.0,1.0,0.0
318,15.9,0,0.00035628816272975286,1.0,1.0,0.0
319,15.950000000000001,0,0.0003206593464567776,1.0,1.0,0.0
320,16.0,0,0.00028859341181109984,1.0,1.0,0.0
321,16.05,0,0.0002597340706299899,1.0,1.0,0.0
322,16.1,0,0.0002337606635669909,1.0,1.0,0.0
323,16.150000000000002,0,0.0002103845972102918,1.0,1.0,0.0
324,16.2,0,0.00018934613748926264,1.0,1.0,0.0
325,16.25,0,0.00017041152374033637,1.0,1.0,0.0
326,16.3,0,0.00015337037136630273,1.0,1.0,0.0
327,16.35,0,0.00013803333422967247,1.0,1.0,0.0
328,16.400000000000002,0,0.00012423000080670523,1.0,1.0,0.0
329,16.45,0,0.0001118070007260347,1.0,1.0,0.0
330,16.5,0,0.00010062630065343124,1.0,1.0,0.0
331,16.55,0,9.056367058808812e-05,1.0,1.0,0.0
332,16.6,0,8.150730352927931e-05,1.0,1.0,0.0
333,16.650000000000002,0,7.335657317635139e-05,1.0,1.0,0.0
334,16.7,0,6.602091585871625e-05,1.0,1.0,0.0
335,16.75,0,5.941882427284463e-05,1.0,1.0,0.0
336,16.8,0,5.347694184556016e-05,1.0,1.0,0.0
337,16.85,0,4.8129247661004144e-05,1.0,1.0,0.0
338,16.900000000000002,0,4.331632289490373e-05,1.0,1.0,0.0
339,16.95,0,3.8984690605413356e-05,1.0,1.0,0.0
340,17.0,0,3.508622154487202e-05,1.0,1.0,0.0
341,17.05,0,3.157759939038482e-05,1.0,1.0,0.0
342,17.1,0,2.8419839451346336e-05,1.0,1.0,0.0
343,17.150000000000002,0,2.5577855506211702e-05,1.0,1.0,0.0
344,17.2,0,2.302006995559053e-05,1.0,1.0,0.0
345,17.25,0,2.071806296003148e-05,1.0,1.0,0.0
346,17.3,0,1.8646256664028332e-05,1.0,1.0,0.0
347,17.35,0,1.67816309976255e-05,1.0,1.0,0.0
348,17.400000000000002,0,1.5103467897862949e-05,1.0,1.0,0.0
349,17.45,0,1.3593121108076655e-05,1.0,1.0,0.0
350,17.5,0,1.223380899726899e-05,1.0,1.0,0.0
351,17.55,0,1.1010428097542092e-05,1.0,1.0,0.0
352,17.6,0,9.909385287787883e-06,1.0,1.0,0.0
353,17.650000000000002,0,8.918446759009095e-06,1.0,1.0,0.0
354,17.7,0,8.026602083108187e-06,1.0,1.0,0.0
355,17.75,0,7.2239418747973685e-06,1.0,1.0,0.0
356,17.8,0,6.501547687317632e-06,1.0,1.0,0.0
357,17.85,0,5.8513929185858685e-06,1.0,1.0,0.0
358,17.900000000000002,0,5.266253626727282e-06,1.0,1.0,0.0
359,17.95,0,4.7396282640545535e-06,1.0,1.0,0.0
360,18.0,0,4.265665437649099e-06,1.0,1.0,0.0
361,18.05,0,3.839098893884189e-06,1.0,1.0,0.0
362,18.1,0,3.4551890044957704e-06,1.0,1.0,0.0
363,18.150000000000002,0,3.1096701040461934e-06,1.0,1.0,0.0
364,18.2,0,2.798703093641574e-06,1.0,1.0,0.0
365,18.25,0,2.5188327842774167e-06,1.0,1.0,0.0
366,18.3,0,2.266949505849675e-06,1.0,1.0,0.0
367,18.35,0,2.0402545552647077e-06,1.0,1.0,0.0
368,18.400000000000002,0,1.836229099738237e-06,1.0,1.0,0.0
369,18.45,0,1.6526061897644133e-06,1.0,1.0,0.0
370,18.5,0,1.487345570787972e-06,1.0,1.0,0.0
371,18.55,0,1.3386110137091748e-06,1.0,1.0,0.0
372,18.6,0,1.2047499123382574e-06,1.0,1.0,0.0
373,18.650000000000002,0,1.0842749211044317e-06,1.0,1.0,0.0
374,18.7,0,9.758474289939884e-07,1.0,1.0,0.0
375,18.75,0,8.782626860945896e-07,1.0,1.0,0.0
376,18.8,0,7.904364174851307e-07,1.0,1.0,0.0
377,18.85,0,7.113927757366176e-07,1.0,1.0,0.0
378,18.900000000000002,0,6.402534981629558e-07,1.0,1.0,0.0
379,18.95,0,5.762281483466602e-07,1.0,1.0,0.0
380,19.0,0,5.186053335119942e-07,1.0,1.0,0.0
381,19.05,0,4.667448001607948e-07,1.0,1.0,0.0
382,19.1,0,4.2007032014471534e-07,1.0,1.0,0.0
383,19.150000000000002,0,3.780632881302438e-07,1.0,1.0,0.0
384,19.200000000000003,0,3.4025695931721943e-07,1.0,1.0,0.0
385,19.25,0,3.062312633854975e-07,1.0,1.0,0.0
386,19.3,0,2.7560813704694774e-07,1.0,1.0,0.0
387,19.35,0,2.4804732334225296e-07,1.0,1.0,0.0
388,19.400000000000002,0,2.2324259100802766e-07,1.0,1.0,0.0
389,19.450000000000003,0,2.009183319072249e-07,1.0,1.0,0.0
390,19.5,0,1.808264987165024e-07,1.0,1.0,0.0
391,19.55,0,1.6274384884485218e-07,1.0,1.0,0.0
392,19.6,0,1.4646946396036696e-07,1.0,1.0,0.0
393,19.650000000000002,0,1.3182251756433027e-07,1.0,1.0,0.0
394,19.700000000000003,0,1.1864026580789725e-07,1.0,1.0,0.0
395,19.75,0,1.0677623922710753e-07,1.0,1.0,0.0
396,19.8,0,9.609861530439677e-08,1.0,1.0,0.0
397,19.85,0,8.64887537739571e-08,1.0,1.0,0.0
398,19.900000000000002,0,7.783987839656139e-08,1.0,1.0,0.0
399,19.950000000000003,0,7.005589055690525e-08,1.0,1.0,0.0
400,20.0,0,6.305030150121473e-08,1.0,1.0,0.0
401,20.05,0,5.674527135109326e-08,1.0,1.0,0.0
402,20.1,0,5.107074421598393e-08,1.0,1.0,0.0
403,20.150000000000002,0,4.596366979438554e-08,1.0,1.0,0.0
404,20.200000000000003,0,4.136730281494699e-08,1.0,1.0,0.0
405,20.25,0,3.723057253345229e-08,1.0,1.0,0.0
406,20.3,0,3.3507515280107065e-08,1.0,1.0,0.0
407,20.35,0,3.015676375209636e-08,1.0,1.0,0.0
408,20.400000000000002,0,2.7141087376886723e-08,1.0,1.0,0.0
409,20.450000000000003,0,2.4426978639198052e-08,1.0,1.0,0.0
410,20.5,0,2.198428077527825e-08,1.0,1.0,0.0
411,20.55,0,1.9785852697750423e-08,1.0,1.0,0.0
412,20.6,0,1.7807267427975382e-08,1.0,1.0,0.0
413,20.650000000000002,0,1.6026540685177843e-08,1.0,1.0,0.0
414,20.700000000000003,0,1.4423886616660059e-08,1.0,1.0,0.0
415,20.75,0,1.2981497954994053e-08,1.0,1.0,0.0
416,20.8,0,1.1683348159494648e-08,1.0,1.0,0.0
417,20.85,0,1.0515013343545182e-08,1.0,1.0,0.0
418,20.900000000000002,0,9.463512009190664e-09,1.0,1.0,0.0
419,20.950000000000003,0,8.517160808271599e-09,1.0,1.0,0.0
420,21.0,0,7.665444727444439e-09,1.0,1.0,0.0
421,21.05,0,6.8989002546999955e-09,1.0,1.0,0.0
422,21.1,0,6.2090102292299964e-09,1.0,1.0,0.0
423,21.150000000000002,0,5.588109206306997e-09,1.0,1.0,0.0
424,21.200000000000003,0,5.029298285676297e-09,1.0,1.0,0.0
