step,time,agent,x,y,ux,uy
0,0.0,0,-5.928007751989892,-1.5366700225134562,0.8453541298363908,0.051545074382162416
0,0.0,1,-6.20512682850169,-0.8473041858985283,0.3176499547228324,-0.22590710245447146
0,0.0,2,-5.923565931287621,-0.25802951703901966,0.9586592365197177,-0.012623813159716448
0,0.0,3,-6.204661552381518,0.1771727010462428,0.2899353815660583,0.38979230436159956
0,0.0,4,-6.050909544057244,1.019549276294668,0.8319583756756774,-0.15855157991865276
0,0.0,5,-6.11956658261445,1.5776260392205665,0.7359984996487912,-0.0086069803578504
1,0.05,0,-5.885740045498072,-1.534092768794348,0.852130198806332,0.06245705124482195
1,0.05,1,-6.189244330765549,-0.8585995410212519,0.2767537590178875,-0.18425616612249893
1,0.05,2,-5.875632969461635,-0.2586607076970055,0.9618966963717464,-0.010342282131897378
1,0.05,3,-6.190164783303215,0.1966623162643228,0.2494990603375079,0.3186304331020511
1,0.05,4,-6.00931162527346,1.0116216972987355,0.8427508934924426,-0.1436040908966509
1,0.05,5,-6.0827666576320105,1.577195690202674,0.7357613109829049,-0.008542241318647647
2,0.1,0,-5.843133535557755,-1.5309699162321069,0.8585762558057735,0.0736167757446931
2,0.1,1,-6.175406642814655,-0.8678123493273768,0.2340954581947092,-0.148421540676936
2,0.1,2,-5.8275381346430475,-0.2591778218036004,0.9649146873692144,-0.007777906919029112
2,0.1,3,-6.17768983028634,0.21259383791942535,0.20091955894886518,0.254187595538386
2,0.1,4,-5.967174080598838,1.004441492753903,0.8534341643843503,-0.1325308562826392
2,0.1,5,-6.045978592082865,1.5767685781367415,0.7353802119461395,-0.009618354119011033
3,0.15000000000000002,0,-5.800204722767467,-1.5272890774448722,0.8645328625017293,0.08511575983656511
3,0.15000000000000002,1,-6.163701869904919,-0.8752334263612236,0.191473312037901,-0.1181710522468538
3,0.15000000000000002,2,-5.779292400274587,-0.2595667171495518,0.9676546777558035,-0.0049716432863968155
3,0.15000000000000002,3,-6.167643852338897,0.22530321769634465,0.14580145450095816,0.19769514882313535
3,0.15000000000000002,4,-5.92450237237962,0.9978149499397709,0.8638282491189809,-0.12520545820010684
3,0.15000000000000002,5,-6.009209581485559,1.576287660430791,0.7348596908711409,-0.011870842319607906
4,0.2,0,-5.756978079642381,-1.5230332894530438,0.8698367580951566,0.09700747899388798
4,0.2,1,-6.154128204303024,-0.8811419789735663,0.15083410219395546,-0.09305081534515415
4,0.2,2,-5.730909666386797,-0.25981529931387165,0.9700588355939567,-0.001958057336111398
4,0.2,3,-6.16035377961385,0.23518797513750142,0.08640552514039578,0.14976413102340844
4,0.2,4,-5.881310959923671,0.9915546770297656,0.8737091562282199,-0.1214423707624671
4,0.2,5,-5.972466596942001,1.5756941183148105,0.734196402406212,-0.015312391167515822
5,0.25,0,-5.713486241737623,-1.5181829155033495,0.8743386081243487,0.10928268227009916
5,0.25,1,-6.146586499193327,-0.885794519740824,0.1141126157520098,-0.07247074419084122
5,0.25,2,-5.682406724607099,-0.2599132021806772,0.9720804295855309,0.0012205387831891047
5,0.25,3,-6.15603350335683,0.24267618168867183,0.025529949955738408,0.11055682674014626
5,0.25,4,-5.83762550211226,0.9854825584916422,0.8828352786360384,-0.12097563024786354
5,0.25,5,-5.935756776821691,1.5749284987564347,0.7333746875275632,-0.019933640685220813
6,0.30000000000000004,0,-5.669769311331406,-1.5127187813898446,0.8779189255199219,0.12186126657425661
6,0.30000000000000004,1,-6.140880868405726,-0.8894180569503661,0.08304398503423195,-0.055768763340595766
6,0.30000000000000004,2,-5.633802703127823,-0.25985217524151777,0.9736890268943069,0.00450162531241003
6,0.30000000000000004,3,-6.154757005859043,0.24820402302567915,-0.033734623587202486,0.0798859299416573
6,0.30000000000000004,4,-5.793483738180458,0.979433776979249,0.89098065602161,-0.12344099253397497
6,0.30000000000000004,5,-5.899088042445313,1.5739318167221736,0.7323631227302986,-0.025696414672043314
7,0.35000000000000003,0,-5.625873365055409,-1.5066257180611318,0.8804991365661659,0.13459841029913794
7,0.35000000000000003,1,-6.136728669154015,-0.8922064951173959,0.058994165503385966,-0.04226116025976676
7,0.35000000000000003,2,-5.585118251783108,-0.2596270939758973,0.9748714346669334,0.007798007928677464
7,0.35000000000000003,3,-6.156443737038403,0.252198319522762,-0.08836006545440278,0.057256655183761176
7,0.35000000000000003,4,-5.748934705379377,0.9732617273525503,0.8979679929528283,-0.12837329616332646
7,0.35000000000000003,5,-5.862469886308798,1.5726469959885714,0.7311137611557164,-0.03252389724489449
8,0.4,0,-5.581848408227101,-1.4998957975461749,0.882046076564609,0.14730029922746798
8,0.4,1,-6.133778960878845,-0.8943195531303842,0.042850122632620787,-0.03128502632529892
8,0.4,2,-5.536374680049761,-0.2592371935794634,0.9756295192790644,0.01100407397328876
8,0.4,3,-6.160861740311123,0.2550611522819501,-0.1357477487688443,0.0418989492849856
8,0.4,4,-5.704036305731736,0.966843062544384,0.903692985617833,-0.1352255043779881
8,0.4,5,-5.825914198251012,1.5710208011263267,0.7295652018461473,-0.04029308421735383
9,0.45,0,-5.53774610439887,-1.4925307825848015,0.882570013450111,0.15974408539358154
9,0.45,1,-6.131636454747214,-0.8958838044466492,0.03498725208242596,-0.02223410685752832
