success,completion_time,min_obs_distance,min_agent_distance,collisions,control_cost,control_smoothness,input_saturation_ratio,max_angle_gap_deg,radius_variance,mean_radius,current_center_error,predicted_center_error,path_length,stall_steps,convoy_ratio,inside_any,inside_final,gmax_success,radius_success,sigma_success,no_collision,obs_collision,agent_collision,dwell_success,dwell_geom_success,dwell_success_no_collision,radius_error_final,success_geom_final,success_no_collision,gmax_reach_time,time_to_inside,time_to_gmax,time_to_radius,time_to_full_geom,success_hold_time,post_success_violation_count,last_10s_gmax_mean,last_10s_radius_error_mean,last_10s_inside_rate,scene,method,seed
False,15.700000000000001,1.110563164932966,0.24331276981271382,True,90.75135093714826,453.4345468744514,0.0,72.03287494833094,0.06533960737866562,0.6093474831192229,0.00788983793508893,0.00788983793508893,116.97569206446758,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.190652516880777,False,False,22.25,21.900000000000002,22.25,18.6,32.0,16.35,0,88.38077288448967,2.1658847265181937,0.99,s4_narrow_passage_easy,M4,0
False,16.900000000000002,1.428814896771231,0.24406983503722363,True,87.01954537942969,429.23896026318795,0.0,72.23094690850611,0.06539264915602434,0.6093192414935639,0.00423172923419349,0.00423172923419349,116.9627583425696,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.190680758506436,False,False,23.450000000000003,22.950000000000003,23.450000000000003,19.8,32.0,15.15,0,112.6652342085073,2.075222400456361,0.88,s4_narrow_passage_easy,M5,0
False,15.700000000000001,1.1108882162395481,0.20548304136722226,True,99.65829933487265,1075.9100967460374,0.041081643265730626,73.91896825071734,0.007760500137645943,0.20812087214768396,0.0048004547952283805,0.0048004547952283805,131.3213611444006,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.591879127852316,False,False,22.8,21.8,22.8,18.6,32.0,16.35,0,90.7167480410686,2.509289956513737,0.975,s4_narrow_passage_easy,M6,0
False,16.900000000000002,1.4289588559286845,0.2064611278316008,True,94.78970754175856,963.0440365937907,0.0358814352574103,74.51680887842447,0.00625955656457449,0.21225006939044078,0.005357821765644373,0.005357821765644373,129.29032432135858,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.587749930609559,False,False,23.55,23.25,23.55,19.8,32.0,15.15,0,114.38093161963094,2.372945922030175,0.855,s4_narrow_passage_easy,M7,0
False,16.900000000000002,0.6785407169511342,0.3361327242548091,True,94.14051456527619,824.014417775684,0.0657511444028298,72.20952898989162,0.09206123540422213,0.7158497640260428,0.006279317491024547,0.006279317491024547,123.97407116088837,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.084150235973957,False,False,22.900000000000002,22.8,22.900000000000002,19.6,40.0,23.150000000000002,0,72.31080247882586,2.0872098159209878,1.0,s4_narrow_passage_medium,M4,0
False,20.55,0.9780008693490785,0.28907032798463705,True,90.9443634336936,1034.31746725439,0.01893466500208073,72.25162972075502,0.10056643896928848,0.7097034392769,0.0003872674890744006,0.0003872674890744006,127.07756541373804,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.0902965607231,False,False,26.55,26.150000000000002,26.55,22.950000000000003,40.0,19.5,0,73.83498470271049,2.0868728805202785,1.0,s4_narrow_passage_medium,M5,0
False,16.900000000000002,0.6789238016391199,0.26766890915704766,True,102.89624274085693,1444.3255462873005,0.0659592176446109,75.47562218231914,0.012056413920103646,0.2566174319437483,0.00417147489921556,0.00417147489921556,140.32246850448405,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.5433825680562516,False,False,23.400000000000002,22.650000000000002,23.400000000000002,19.6,40.0,23.150000000000002,0,74.7929406558375,2.541343428568109,1.0,s4_narrow_passage_medium,M6,0
False,20.55,0.9780017520430622,0.2686035964501094,True,97.98123557613214,1518.5709378905199,0.01893466500208073,72.93889110484656,0.01026167721693317,0.26065990335340583,0.006537391129476797,0.006537391129476797,139.79770872019787,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.539340096646594,False,False,26.25,26.150000000000002,26.25,22.950000000000003,40.0,19.5,0,74.93082021277415,2.5412939471910043,1.0,s4_narrow_passage_medium,M7,0
True,18.45,0.36957053463745493,0.4948696028528118,False,106.00188499120166,1760.3808212573995,0.06439078545656397,72.19079714036452,0.1761386852944543,0.9749546774029257,0.006372089184927473,0.006372089184927473,142.21605103493658,0,0.0,True,True,True,False,True,True,False,False,True,True,True,1.8250453225970742,False,True,23.85,23.55,23.85,20.8,60.0,41.6,0,72.19593678021461,1.8279499277937135,1.0,s4_narrow_passage_hard,M4,0
False,28.1,0.7242037819844238,0.3313032631697055,True,106.76095180865832,2587.8485412640334,0.04870940882597835,72.19934369734197,0.17612797601652852,0.9749603653656868,0.006382463487861424,0.006382463487861424,155.85730355031134,0,0.0,True,True,True,False,True,False,False,True,True,True,False,1.825039634634313,False,False,33.85,33.25,33.85,30.150000000000002,60.0,31.950000000000003,0,72.19705829140962,1.827949848860228,1.0,s4_narrow_passage_hard,M5,0
False,18.45,0.3692265334986522,0.33395555332440996,True,110.35245846146627,2021.81293120192,0.06439078545656397,72.8181333568431,0.026184019697863714,0.3583825081603484,0.01591534935116282,0.01591534935116282,150.53051601992138,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.4416174918396516,False,False,23.75,23.650000000000002,23.75,20.8,60.0,41.6,0,74.00338230565386,2.439277012259908,1.0,s4_narrow_passage_hard,M6,0
False,28.1,0.7241902160159606,0.32327050202273994,True,109.664123986304,2746.0112957648735,0.04884818207049681,74.18713238701287,0.026021328930623852,0.3594713154831826,0.017677208458092637,0.017677208458092637,161.57268154957987,0,0.0,True,True,True,False,True,False,False,True,True,True,False,2.440528684516817,False,False,34.300000000000004,32.95,34.300000000000004,30.1,60.0,31.950000000000003,0,74.0811736412251,2.438541493376386,1.0,s4_narrow_passage_hard,M7,0
